amount,merchant_name,date,time
14.0,阳光川蜀源烤鱼,2022-11-04,12:22
9.7,友来副食一组,2022-09-16,7:57
17.29,阳光副食二组,2022-11-15,17:48
10.08,学院食堂陕西名小吃,2023-04-15,11:49
46.8,友来副食一组,2022-09-27,7:42
16.0,学苑食堂包子,2022-10-24,6:59
6.3,学苑食堂副食三组,2023-03-09,7:50
39.7,百味佳副食一组,2023-02-10,17:22
33.0,友来副食一组,2022-11-02,11:19
8.0,民族餐厅铁板料理,2022-10-10,12:12
16.0,美食林90后串炒饭,2022-09-24,17:05
17.0,学苑食堂香恋香拌砂锅,2023-04-24,11:41
2.8,民族餐厅山西饸饹面,2023-04-23,12:06
39.2,学苑食堂副食二组,2023-04-21,19:27
14.26,友来副食一组,2022-09-07,8:51
4.0,民族餐厅铁板料理,2022-09-26,10:53
4.0,学苑食堂香恋香拌砂锅,2022-11-28,11:36
4.9,友来副食一组,2022-09-14,7:53
16.0,学苑食堂香恋香拌砂锅,2023-03-02,12:33
12.5,紫丁香餐吧机器人收银组,2023-03-21,7:29
9.0,学苑食堂副食三组,2022-09-04,12:16
14.0,学苑食堂香恋香拌砂锅,2022-09-03,12:10
8.7,学苑食堂副食三组,2022-09-13,17:06
15.78,阳光副食二组,2022-10-27,12:40
3.0,学苑食堂副食三组,2022-10-04,11:17
18.0,学苑食堂副食二组,2023-03-05,12:46
17.36,美食林海南鸡饭,2023-04-20,17:09
13.91,阳光副食二组,2022-09-10,11:01
4.1,民族餐厅金家店,2023-02-26,12:29
14.8,美食林海南鸡饭,2023-02-26,11:41
45.56,回味斋一餐厅副食一组,2022-08-16,18:41
9.0,民族餐厅铁板料理,2022-09-23,11:58
3.6,学苑食堂副食二组,2023-03-06,7:42
10.8,美食林老上客砂锅,2023-04-10,11:57
26.6,美食林90后串炒饭,2022-08-08,10:50
20.0,学苑食堂香恋香拌砂锅,2022-10-23,18:19
5.7,阳光川蜀源烤鱼,2022-07-07,18:15
6.0,学苑食堂副食三组,2023-03-09,11:59
10.13,阳光副食二组,2022-08-07,17:40
32.8,学院食堂陕西名小吃,2023-03-04,11:59
2.6,紫丁香餐吧主食一组,2023-02-11,17:54
8.4,学苑食堂副食三组,2022-10-09,7:51
17.0,阳光萌锅蒸饭,2022-10-16,17:37
16.22,阳光副食二组,2022-09-23,17:38
20.32,阳光副食二组,2023-03-08,17:44
38.0,阳光川蜀源烤鱼,2022-10-04,17:25
20.0,美食林阿咪酱骨扒肉,2022-11-17,11:26
17.4,学苑食堂副食三组,2023-02-03,17:50
26.0,民族餐厅山西饸饹面,2022-09-05,11:45
4.4,友来副食一组,2022-10-07,7:57
2.56,美食林老上客砂锅,2023-04-15,7:34
17.0,阳光小是小简餐,2023-04-24,16:59
24.3,美食林东农豆坊,2023-03-04,11:13
15.92,美食林小猪憨尼麻辣烫,2023-03-05,17:08
8.0,民族餐厅铁板料理,2022-07-03,14:26
14.14,阳光副食二组,2023-03-03,17:02
6.0,民族餐厅铁板料理,2023-03-19,11:47
16.1,学苑食堂副食二组,2023-03-11,11:30
32.0,民族餐厅金家店,2022-11-01,18:06
12.0,美食林肠粉,2023-04-15,11:35
15.63,阳光副食二组,2022-12-25,12:18
10.4,紫丁香餐吧机器人收银组,2022-09-12,18:56
4.4,紫丁香餐吧机器人收银组,2022-09-07,7:49
3.13,紫丁香餐吧机器人收银组,2022-12-03,18:26
8.34,阳光副食二组,2022-11-02,7:55
24.4,学苑食堂主食三组（面条）,2022-10-14,11:27
6.4,美食林那小味面馆,2023-04-25,7:56
15.0,紫丁香餐吧主食一组,2023-02-09,18:02
20.0,学院食堂陕西名小吃,2023-04-24,11:42
2.9,美食林小猪憨尼麻辣烫,2022-10-18,17:25
12.6,学苑食堂包子,2023-03-14,18:19
16.39,紫丁香餐吧机器人收银组,2022-11-04,17:26
11.0,美食林东农豆坊,2023-04-24,17:26
12.0,阳光川蜀源烤鱼,2022-09-23,21:48
11.0,民族餐厅山西饸饹面,2022-10-19,16:40
4.6,友来副食一组,2022-10-14,7:54
24.5,民族餐厅山西饸饹面,2022-11-26,12:47
12.5,学苑食堂香恋香拌砂锅,2022-10-21,13:10
20.0,民族餐厅金家店,2022-11-05,11:53
6.0,学苑食堂主食二组,2022-10-04,17:50
16.35,阳光副食二组,2022-09-04,6:59
27.12,美食林小猪憨尼麻辣烫,2023-04-01,17:16
12.0,美食林90后串炒饭,2022-10-04,12:15
4.0,学苑食堂副食一组,2022-09-13,7:12
9.0,学苑食堂主食二组,2022-08-16,11:56
