amount,merchant_name,date,time
14.63,阳光副食二组,2022-09-16,18:16
15.31,阳光副食二组,2023-02-02,12:22
16.0,阳光小是小简餐,2023-03-25,17:22
16.0,学院食堂陕西名小吃,2023-02-08,12:09
13.0,学苑食堂香恋香拌砂锅,2023-02-23,10:03
32.0,学苑食堂副食二组,2022-12-19,12:02
17.04,学苑食堂香恋香拌砂锅,2022-11-09,17:38
17.0,美食林东农豆坊,2023-03-09,17:01
9.0,阳光川蜀源烤鱼,2022-08-15,7:50
16.12,阳光副食二组,2023-04-24,17:27
17.0,美食林阿咪酱骨扒肉,2023-04-08,17:20
12.5,民族餐厅金家店,2023-02-05,13:26
6.5,学苑食堂香恋香拌砂锅,2022-07-03,16:49
6.4,友来副食一组,2022-11-04,7:48
19.6,学苑食堂副食三组,2022-11-08,12:11
2.6,学苑食堂副食三组,2023-03-19,7:46
15.82,阳光小是小简餐,2022-11-21,17:38
19.0,民族餐厅山西饸饹面,2023-04-11,9:00
32.4,紫丁香餐吧机器人收银组,2023-04-03,12:03
16.4,阳光小是小简餐,2023-03-29,7:42
10.0,美食林老上客砂锅,2023-04-10,7:10
34.94,阳光副食二组,2022-09-18,20:36
47.87,美食林小猪憨尼麻辣烫,2023-04-25,17:15
8.0,学苑食堂包子,2022-11-16,11:51
30.0,阳光主食一组,2022-10-28,16:52
4.36,学苑食堂副食一组,2022-11-02,9:30
13.8,百味佳副食一组,2022-10-25,11:41
27.3,紫丁香餐吧主食一组,2022-10-04,12:27
18.84,紫丁香餐吧机器人收银组,2023-04-24,17:30
18.0,阳光主食一组,2022-08-05,17:34
14.1,美食林铁锅焖面,2023-04-25,17:27
13.0,民族餐厅铁板料理,2022-12-15,17:13
14.8,民族餐厅金家店,2023-03-31,19:17
14.23,学苑食堂副食二组,2022-11-01,11:20
17.0,学苑食堂包子,2023-04-14,17:42
30.6,学苑食堂副食三组,2023-03-09,12:39
12.2,学苑食堂副食二组,2023-04-23,9:02
10.42,阳光副食二组,2022-10-06,17:33
36.74,学苑食堂副食三组,2023-04-05,10:54
27.3,阳光副食二组,2023-02-23,17:23
10.0,阳光萌锅蒸饭,2022-11-25,11:50
50.0,美食林90后串炒饭,2022-11-11,17:55
8.0,学苑食堂香恋香拌砂锅,2022-09-15,11:42
6.6,学苑食堂副食三组,2022-09-30,7:41
15.0,学院食堂陕西名小吃,2023-04-19,13:04
7.7,友来副食一组,2022-10-01,7:52
2.51,学苑食堂包子,2022-11-10,17:39
2.61,阳光副食二组,2023-04-24,7:27
8.6,学苑食堂副食三组,2022-10-12,12:47
12.4,学苑食堂副食一组,2022-10-15,11:50
14.0,一区饺子园主食一组,2022-10-30,17:40
15.0,美食林90后串炒饭,2022-07-09,11:52
8.0,美食林那小味面馆,2023-03-31,11:41
24.6,美食林海南鸡饭,2022-09-06,11:55
13.0,阳光川蜀源烤鱼,2022-11-02,17:36
6.7,阳光小是小简餐,2023-04-19,14:24
5.5,学苑食堂副食二组,2023-03-14,7:54
9.4,学苑食堂副食三组,2022-09-14,17:52
14.5,学苑食堂副食三组,2023-03-16,12:31
46.0,民族餐厅金家店,2023-04-24,13:14
9.0,学院食堂陕西名小吃,2023-03-19,11:57
3.2,学苑食堂副食三组,2022-10-07,7:53
7.2,学苑食堂副食一组,2023-03-07,8:40
3.3,学苑食堂副食三组,2022-10-06,8:09
18.4,友来副食一组,2022-09-02,7:50
12.59,阳光副食二组,2022-09-07,17:28
4.28,友来副食一组,2022-09-01,7:56
20.1,学苑食堂副食二组,2023-03-10,11:59
18.4,紫丁香餐吧机器人收银组,2023-02-18,11:43
27.32,阳光副食二组,2022-11-26,12:18
12.0,阳光川蜀源烤鱼,2022-10-01,10:36
6.3,学苑食堂副食三组,2023-02-01,8:02
25.4,美食林东农豆坊,2023-04-09,18:01
6.7,友来副食一组,2022-09-20,7:56
7.1,美食林肠粉,2023-02-20,11:17
7.6,美食林小猪憨尼麻辣烫,2023-04-21,12:36
9.0,学苑食堂包子,2022-11-04,17:26
10.4,紫丁香餐吧机器人收银组,2023-04-25,11:56
6.4,学苑食堂副食三组,2023-03-02,7:02
22.09,美食林阿咪酱骨扒肉,2023-04-25,12:03
10.0,学苑食堂副食一组,2023-03-20,17:36
31.8,学子副食一组,2022-10-18,10:15
