amount,merchant_name,date,time
14.04,学苑食堂副食二组,2023-02-04,17:34
8.4,友来副食一组,2022-09-16,11:01
12.89,阳光副食二组,2022-10-22,17:49
6.7,学苑食堂副食一组,2023-03-24,12:43
42.0,美食林那小味面馆,2022-07-03,12:51
25.0,学院食堂陕西名小吃,2023-04-21,17:42
8.1,美食林小猪憨尼麻辣烫,2022-12-19,17:21
11.6,紫丁香餐吧副食一组（中西套餐）,2023-04-01,11:22
16.33,阳光副食二组,2022-10-26,17:29
18.0,学苑食堂香恋香拌砂锅,2022-11-19,17:39
17.0,学苑食堂香恋香拌砂锅,2023-04-05,12:45
24.1,学苑食堂副食三组,2023-03-23,19:02
17.0,民族餐厅山西饸饹面,2023-04-23,7:44
13.0,美食林老上客砂锅,2022-08-10,17:44
30.0,学院食堂陕西名小吃,2023-02-25,11:56
8.3,学苑食堂副食三组,2022-10-10,17:41
13.0,美食林东农豆坊,2023-04-09,7:37
11.0,学苑食堂香恋香拌砂锅,2023-04-05,17:28
7.0,友来副食一组,2022-10-01,8:32
13.0,民族餐厅铁板料理,2022-11-09,17:30
12.6,学苑食堂副食一组,2023-03-01,9:16
4.7,学苑食堂包子,2023-02-24,7:58
4.9,学苑食堂副食三组,2022-08-23,7:56
14.51,阳光副食二组,2023-02-15,17:26
6.8,学苑食堂副食三组,2022-10-29,10:34
12.0,学苑食堂香恋香拌砂锅,2022-11-03,11:38
14.0,学苑食堂副食三组,2022-11-25,17:35
37.74,美食林海南鸡饭,2022-10-18,18:05
4.7,学苑食堂副食三组,2022-10-14,9:32
17.0,学苑食堂香恋香拌砂锅,2022-10-26,18:12
15.79,紫丁香餐吧机器人收银组,2022-10-18,17:31
16.0,美食林老上客砂锅,2022-11-11,17:53
5.2,紫丁香餐吧机器人收银组,2022-09-03,9:45
34.8,阳光小是小简餐,2023-03-02,11:29
14.6,美食林老上客砂锅,2023-02-25,20:48
13.0,美食林老上客砂锅,2023-03-20,16:54
13.74,美食林小猪憨尼麻辣烫,2023-04-20,17:26
