amount,merchant_name,date,time
13.0,民族餐厅山西饸饹面,2022-09-02,18:37
10.0,学院食堂陕西名小吃,2023-02-15,11:31
12.0,美食林90后串炒饭,2022-07-23,15:31
4.9,学苑食堂副食三组,2022-10-19,7:53
8.9,学苑食堂香恋香拌砂锅,2022-07-03,7:52
8.6,学苑食堂副食一组,2022-10-23,8:47
13.1,紫丁香餐吧机器人收银组,2022-10-26,20:09
4.0,紫丁香餐吧机器人收银组,2023-03-01,17:54
23.4,学苑食堂副食二组,2023-03-25,7:57
20.2,紫丁香餐吧机器人收银组,2023-04-25,10:42
3.19,紫丁香餐吧机器人收银组,2023-02-28,10:37
37.0,民族餐厅山西饸饹面,2023-02-13,17:24
16.0,民族餐厅金家店,2022-11-30,12:13
9.0,阳光副食二组,2023-04-19,17:59
16.0,学苑食堂副食一组,2023-04-15,17:34
19.6,美食林东农豆坊,2023-04-05,12:35
10.66,紫丁香餐吧机器人收银组,2023-04-23,17:24
17.8,美食林榆林镇筋饼,2023-03-14,9:42
4.2,美食林东农豆坊,2023-03-07,8:12
9.9,学苑食堂副食三组,2022-10-22,17:49
8.5,阳光副食二组,2022-10-21,18:15
4.8,学苑食堂副食三组,2023-03-25,7:42
12.28,阳光副食二组,2022-09-29,6:55
15.6,美食林阿咪酱骨扒肉,2023-03-25,11:41
41.0,阳光萌锅蒸饭,2022-09-13,12:13
12.8,学苑食堂副食二组,2023-02-13,10:53
15.12,阳光副食二组,2022-07-10,17:46
8.6,学苑食堂副食三组,2023-04-25,17:49
20.0,美食林老上客砂锅,2022-12-19,16:54
33.0,学苑食堂香恋香拌砂锅,2022-09-15,17:13
8.0,学苑食堂副食三组,2022-09-01,18:46
25.23,紫丁香餐吧机器人收银组,2023-04-01,12:43
33.0,美食林榆林镇筋饼,2023-03-25,17:32
4.6,学苑食堂副食三组,2022-10-27,7:57
13.54,阳光小是小简餐,2023-03-13,19:24
14.74,阳光副食二组,2023-03-24,17:11
16.0,阳光川蜀源烤鱼,2022-11-21,12:10
10.68,阳光副食二组,2023-04-08,17:26
10.24,百味佳副食一组,2023-04-20,7:30
20.0,学苑食堂香恋香拌砂锅,2022-08-06,9:27
4.5,紫丁香餐吧机器人收银组,2023-03-08,11:40
27.0,学苑食堂副食三组,2022-08-21,17:49
19.0,学院食堂陕西名小吃,2023-04-05,16:55
2.6,美食林海南鸡饭,2022-10-10,7:58
8.6,民族餐厅山西饸饹面,2022-10-28,9:22
5.0,学苑食堂副食三组,2023-03-07,8:36
17.46,阳光副食二组,2022-09-22,16:51
16.0,美食林肠粉,2023-03-17,10:16
27.5,阳光小是小简餐,2023-04-25,17:29
16.0,美食林阿咪酱骨扒肉,2023-03-16,12:21
12.2,阳光小是小简餐,2023-04-06,11:56
5.4,学苑食堂副食三组,2022-11-05,7:22
14.29,阳光副食二组,2023-04-13,12:31
10.0,学苑食堂香恋香拌砂锅,2022-07-03,12:10
3.07,美食林肠粉,2022-07-04,16:22
12.3,美食林陕西刀削面(川无界),2023-02-19,17:29
4.0,学苑食堂副食三组,2022-11-14,12:29
8.0,美食林东农豆坊,2023-03-02,19:02
4.0,民族餐厅金家店,2022-10-19,12:55
8.7,民族餐厅金家店,2022-10-02,11:11
14.6,阳光副食二组,2023-04-08,17:24
22.24,阳光小是小简餐,2023-04-17,16:58
22.4,美食林90后串炒饭,2023-03-23,11:48
17.0,回味斋一餐厅副食一组,2022-09-01,17:32
23.8,学苑食堂副食一组,2022-09-23,17:20
14.23,紫丁香餐吧机器人收银组,2023-03-03,17:21
34.6,美食林海南鸡饭,2022-09-03,16:59
8.2,学院食堂陕西名小吃,2023-04-09,11:27
8.5,学苑食堂副食三组,2022-07-03,18:12
23.0,美食林阿咪酱骨扒肉,2023-03-09,15:33
13.0,阳光萌锅蒸饭,2022-11-09,12:37
4.0,学苑食堂香恋香拌砂锅,2022-08-17,18:07
6.0,美食林老上客砂锅,2022-09-29,16:40
10.0,学苑食堂副食三组,2023-03-08,11:59
12.24,阳光小是小简餐,2023-02-15,17:17
2.89,学苑食堂副食三组,2022-09-15,17:51
12.0,学苑食堂包子,2023-03-10,17:30
23.0,学苑食堂副食三组,2022-11-09,13:53
2.78,学苑食堂副食三组,2022-11-23,7:54
13.4,美食林海南鸡饭,2022-10-09,12:47
11.54,百味佳副食一组,2022-11-16,7:53
24.06,民族餐厅铁板料理,2022-10-23,20:05
11.8,阳光川蜀源烤鱼,2023-04-24,11:50
7.8,友来副食一组,2022-09-12,7:58
7.0,学苑食堂香恋香拌砂锅,2023-03-01,12:30
43.57,民族餐厅山西饸饹面,2023-02-09,12:31
13.0,美食林九旦西北小吃,2023-03-10,18:19
24.0,美食林肠粉,2023-04-20,11:29
8.0,学苑食堂副食三组,2022-07-03,11:13
9.3,紫丁香餐吧机器人收银组,2023-03-18,7:54
2.62,学苑食堂香恋香拌砂锅,2022-07-03,11:51
16.6,阳光小是小简餐,2023-03-23,17:29
15.48,阳光副食二组,2023-03-16,17:21
16.12,学苑食堂副食三组,2022-09-23,7:57
12.64,阳光副食二组,2022-08-28,12:04
16.29,美食林小猪憨尼麻辣烫,2023-03-21,17:29
11.25,紫丁香餐吧机器人收银组,2023-03-15,11:45
14.0,民族餐厅铁板料理,2023-04-25,11:59
14.0,学苑食堂副食二组,2023-02-28,12:01
13.58,阳光副食二组,2022-10-20,17:41
11.0,美食林铁锅焖面,2022-10-01,12:14
13.0,紫丁香餐吧机器人收银组,2023-03-03,17:57
14.0,美食林老上客砂锅,2022-09-07,12:37
12.0,美食林老上客砂锅,2023-04-13,11:21
17.44,紫丁香餐吧机器人收银组,2023-04-14,11:22
15.26,美食林海南鸡饭,2023-04-24,11:28
8.0,美食林90后串炒饭,2022-09-30,16:52
16.25,百味佳副食一组,2023-03-09,7:13
4.6,学苑食堂包子,2023-04-13,17:09
4.3,美食林海南鸡饭,2022-09-18,9:56
15.7,学苑食堂包子,2022-09-15,12:16
9.0,学苑食堂副食一组,2023-04-15,15:54
4.4,美食林海南鸡饭,2023-02-14,19:14
12.8,紫丁香餐吧机器人收银组,2022-10-05,18:42
10.83,阳光副食二组,2022-10-28,17:25
34.23,美食林海南鸡饭,2022-10-25,17:47
6.5,美食林90后串炒饭,2022-10-03,9:18
10.0,美食林铁锅焖面,2022-08-06,10:55
36.25,紫丁香餐吧机器人收银组,2022-09-27,17:25
6.0,学苑食堂副食二组,2023-02-12,11:57
9.9,学苑食堂副食三组,2023-04-25,9:44
11.62,阳光小是小简餐,2023-03-28,17:28
17.0,美食林老上客砂锅,2022-10-01,18:05
12.0,美食林肠粉,2023-02-16,12:26
3.8,学苑食堂副食三组,2022-09-06,7:54
4.5,学苑食堂包子,2023-02-11,17:50
12.4,友来副食一组,2022-09-15,7:58
16.0,阳光主食一组,2022-11-16,12:31
17.0,美食林阿咪酱骨扒肉,2022-10-04,17:23
6.4,学苑食堂副食三组,2022-11-30,7:46
24.3,阳光主食一组,2022-10-26,18:26
16.48,民族餐厅铁板料理,2022-11-04,16:47
13.0,民族餐厅金家店,2022-07-03,11:59
25.0,民族餐厅金家店,2022-09-13,19:57
18.0,阳光萌锅蒸饭,2022-11-22,12:10
29.0,民族餐厅山西饸饹面,2022-08-27,11:20
14.0,美食林肠粉,2023-03-24,20:07
15.0,民族餐厅金家店,2022-07-03,11:25
22.0,学苑食堂香恋香拌砂锅,2022-11-30,11:10
3.5,学苑食堂副食三组,2023-02-06,7:49
8.0,学苑食堂香恋香拌砂锅,2022-10-11,12:04
12.0,美食林老上客砂锅,2022-08-14,21:50
2.7,学苑食堂副食三组,2022-11-11,11:22
19.4,美食林老上客砂锅,2023-02-19,8:02
14.0,学苑食堂副食三组,2022-10-13,12:16
5.4,美食林海南鸡饭,2023-04-12,11:41
17.0,学苑食堂包子,2023-03-17,17:21
4.5,学苑食堂副食三组,2023-03-09,7:59
21.37,紫丁香餐吧机器人收银组,2022-10-01,11:46
4.8,学苑食堂包子,2023-02-25,7:55
40.0,民族餐厅铁板料理,2022-10-15,11:24
19.7,学苑食堂副食一组,2022-09-22,19:28
13.0,美食林蜀香麻辣烫(川香麻辣烫),2023-03-17,11:28
13.03,美食林肠粉,2023-04-25,18:34
14.61,阳光副食二组,2022-11-15,16:41
27.0,阳光川蜀源烤鱼,2022-11-26,17:26
6.7,紫丁香餐吧副食一组（中西套餐）,2022-09-15,18:04
14.0,美食林肠粉,2023-04-11,12:04
17.8,学苑食堂副食三组,2023-03-13,17:23
17.6,学苑食堂副食一组,2023-02-13,11:14
14.63,阳光小是小简餐,2023-04-19,17:26
4.7,友来副食一组,2022-10-10,7:58
2.59,学院食堂陕西名小吃,2023-04-25,16:40
14.12,阳光副食二组,2023-04-22,10:58
29.0,友来副食一组,2022-07-14,9:29
17.0,美食林90后串炒饭,2023-02-06,17:22
4.6,学院食堂陕西名小吃,2023-02-12,7:46
4.2,学苑食堂副食三组,2023-03-31,7:50
13.0,学院食堂陕西名小吃,2022-11-16,16:42
2.76,美食林海南鸡饭,2022-10-01,11:54
17.0,民族餐厅金家店,2022-07-03,17:18
4.4,学苑食堂副食三组,2022-09-25,7:43
36.6,学苑食堂包子,2022-11-26,18:17
14.0,学院食堂陕西名小吃,2022-09-12,18:19
17.0,学院食堂陕西名小吃,2023-04-04,12:29
31.0,阳光川蜀源烤鱼,2022-10-01,17:53
9.0,美食林老上客砂锅,2023-02-03,10:19
37.4,学苑食堂包子,2022-11-04,11:30
10.0,民族餐厅金家店,2022-10-15,16:59
2.77,紫丁香餐吧主食一组,2023-04-17,12:22
27.8,学苑食堂副食三组,2023-02-18,10:44
14.0,美食林榆林镇筋饼,2023-03-06,9:17
4.3,友来副食一组,2022-09-27,7:49
14.4,紫丁香餐吧机器人收银组,2023-02-26,17:49
21.0,学苑食堂主食三组（面条）,2022-09-27,11:06
10.07,学院食堂陕西名小吃,2023-02-15,17:38
26.0,美食林铁锅焖面,2022-12-28,18:27
7.0,友来副食一组,2022-07-10,7:51
16.42,阳光副食二组,2023-02-22,17:37
14.88,美食林小猪憨尼麻辣烫,2022-07-03,11:46
8.0,美食林肠粉,2023-04-15,11:41
13.69,美食林小猪憨尼麻辣烫,2022-11-30,19:05
11.23,美食林小猪憨尼麻辣烫,2022-12-25,17:36
6.6,学苑食堂副食三组,2023-02-04,7:52
3.0,美食林老上客砂锅,2022-11-29,19:14
16.58,美食林小猪憨尼麻辣烫,2023-04-17,17:01
34.21,阳光副食二组,2023-04-24,18:04
13.81,美食林海南鸡饭,2023-04-24,16:42
28.0,阳光川蜀源烤鱼,2022-10-19,18:13
4.4,学苑食堂副食一组,2022-11-05,7:46
18.0,学苑食堂香恋香拌砂锅,2023-04-03,18:16
15.0,阳光川蜀源烤鱼,2022-07-03,11:29
14.7,美食林小猪憨尼麻辣烫,2023-02-22,17:25
10.0,学苑食堂香恋香拌砂锅,2022-10-19,10:32
6.12,民族餐厅山西饸饹面,2022-09-30,7:56
4.6,学苑食堂副食二组,2023-03-02,7:59
8.8,学苑食堂副食二组,2022-11-25,7:48
11.5,美食林90后串炒饭,2022-11-30,7:08
16.0,学院食堂陕西名小吃,2023-04-12,12:34
4.1,友来副食一组,2022-10-07,7:50
17.0,友来副食一组,2022-09-04,17:26
31.34,阳光副食二组,2022-11-15,18:14
12.12,阳光副食二组,2022-11-03,17:25
14.8,学苑食堂副食三组,2022-10-08,18:55
4.3,紫丁香餐吧机器人收银组,2023-03-14,7:50
10.0,学苑食堂副食三组,2023-03-01,17:29
10.0,美食林老上客砂锅,2022-10-05,18:19
6.2,学苑食堂副食二组,2023-04-17,7:52
3.14,学苑食堂副食三组,2022-10-17,18:39
11.87,阳光副食二组,2022-09-05,16:52
28.0,美食林阿咪酱骨扒肉,2023-04-17,11:30
15.4,紫丁香餐吧机器人收银组,2022-10-17,17:19
11.4,美食林小猪憨尼麻辣烫,2023-02-10,17:20
13.03,美食林小猪憨尼麻辣烫,2023-04-25,7:13
15.68,阳光副食二组,2022-09-30,17:42
4.0,学苑食堂副食三组,2023-02-19,12:15
11.02,美食林小猪憨尼麻辣烫,2022-10-06,17:30
6.2,民族餐厅铁板料理,2023-03-10,7:55
7.2,紫丁香餐吧机器人收银组,2022-09-13,12:01
15.0,美食林90后串炒饭,2023-04-25,18:13
9.0,学苑食堂副食二组,2023-02-19,11:47
11.13,美食林小猪憨尼麻辣烫,2022-09-06,19:01
36.83,学苑食堂副食一组,2023-04-18,13:34
4.0,学苑食堂副食二组,2023-04-25,7:50
16.88,阳光副食二组,2023-04-19,17:24
3.0,民族餐厅铁板料理,2022-09-03,11:50
7.0,美食林肠粉,2023-03-18,17:21
24.0,学苑食堂副食二组,2023-02-12,7:39
16.0,学苑食堂副食二组,2023-03-05,7:23
7.0,美食林广式猪脚饭,2022-10-26,12:13
