amount,merchant_name,date,time
4.2,学苑食堂副食三组,2022-09-04,7:31
23.0,学苑食堂香恋香拌砂锅,2023-02-04,17:49
22.6,学苑食堂副食二组,2023-04-24,14:02
13.0,学苑食堂香恋香拌砂锅,2022-10-26,11:43
12.0,美食林肠粉,2023-03-18,17:28
40.98,阳光副食二组,2023-04-16,17:36
4.6,学苑食堂香恋香拌砂锅,2023-04-13,9:46
9.0,学苑食堂副食三组,2023-03-09,12:05
7.0,民族餐厅山西饸饹面,2022-12-02,11:11
27.0,学苑食堂包子,2023-02-17,17:29
13.0,学苑食堂副食三组,2022-11-02,8:55
2.88,美食林九旦西北小吃,2022-08-18,11:21
15.58,阳光副食二组,2022-10-26,17:42
13.01,学苑食堂香恋香拌砂锅,2022-08-07,18:08
29.8,美食林老上客砂锅,2022-10-05,11:55
3.0,学苑食堂副食三组,2022-11-23,11:51
8.0,美食林东农豆坊,2023-04-03,11:46
14.92,美食林小猪憨尼麻辣烫,2023-02-22,17:51
14.0,民族餐厅金家店,2023-02-19,17:21
13.13,紫丁香餐吧机器人收银组,2022-07-03,17:34
34.6,友来副食一组,2022-11-20,18:56
7.0,学院食堂陕西名小吃,2022-11-13,16:58
3.9,紫丁香餐吧机器人收银组,2022-09-30,12:15
11.32,阳光副食二组,2022-10-10,17:46
22.0,回味斋一餐厅副食一组,2023-02-04,12:03
11.85,紫丁香餐吧机器人收银组,2022-07-03,17:49
4.4,学苑食堂副食三组,2022-11-14,12:47
51.4,友来副食一组,2023-04-04,7:25
24.0,学苑食堂香恋香拌砂锅,2023-03-08,12:34
8.3,学苑食堂副食三组,2022-07-03,7:46
24.4,友来副食一组,2022-10-17,7:52
11.0,民族餐厅山西饸饹面,2022-11-09,18:54
6.2,学苑食堂副食三组,2022-08-19,8:36
16.74,阳光副食二组,2022-09-05,12:58
12.5,紫丁香餐吧机器人收银组,2023-02-06,17:29
27.0,美食林阿咪酱骨扒肉,2023-04-23,11:55
4.3,友来副食一组,2022-10-16,7:55
17.58,美食林小猪憨尼麻辣烫,2023-04-09,17:22
6.4,学苑食堂副食三组,2023-04-15,7:03
29.4,紫丁香餐吧机器人收银组,2022-11-09,11:39
6.4,学苑食堂副食三组,2023-03-09,7:56
16.89,美食林肠粉,2023-03-03,19:14
36.4,学苑食堂包子,2022-11-03,11:19
5.4,百味佳副食一组,2022-10-29,11:11
8.5,学苑食堂副食三组,2022-11-24,12:16
7.7,学苑食堂包子,2022-11-22,17:45
4.0,友来小猪憨尼麻辣烫,2022-09-23,9:59
17.0,阳光小是小简餐,2023-03-06,7:24
8.0,学苑食堂香恋香拌砂锅,2022-12-29,12:21
17.4,学苑食堂副食二组,2023-03-07,18:36
16.64,美食林小猪憨尼麻辣烫,2023-03-22,17:32
11.0,学苑食堂包子,2023-02-07,11:24
3.04,学苑食堂包子,2022-11-24,9:13
11.6,学苑食堂主食三组（面条）,2022-11-17,17:17
4.7,学苑食堂副食三组,2022-09-18,7:58
15.4,紫丁香餐吧主食一组,2023-04-25,17:32
22.0,学苑食堂副食三组,2023-03-20,11:50
37.0,阳光川蜀源烤鱼,2022-11-03,18:23
4.0,学院食堂陕西名小吃,2023-02-01,12:14
12.0,学子副食一组,2022-11-11,11:21
18.0,学苑食堂副食一组,2022-10-01,17:52
19.0,学苑食堂副食一组,2023-02-20,11:29
16.02,美食林老上客砂锅,2022-11-30,9:41
12.95,紫丁香餐吧机器人收银组,2022-09-20,17:19
2.57,阳光小是小简餐,2022-10-10,7:34
10.0,民族餐厅金家店,2022-11-14,16:57
10.0,学苑食堂主食三组（面条）,2023-04-04,10:51
12.4,学院食堂陕西名小吃,2023-02-12,12:26
39.99,美食林东农豆坊,2023-03-07,9:45
4.2,紫丁香餐吧机器人收银组,2023-02-20,9:02
13.34,美食林小猪憨尼麻辣烫,2022-11-03,18:42
12.0,美食林肠粉,2023-04-24,12:02
6.3,友来副食一组,2022-07-03,7:52
12.0,学苑食堂主食二组,2023-02-11,11:46
10.0,民族餐厅铁板料理,2022-11-26,17:32
45.26,学苑食堂主食二组,2022-09-21,7:50
49.39,阳光副食二组,2022-10-10,17:31
11.0,学院食堂陕西名小吃,2023-04-25,17:13
12.0,美食林海南鸡饭,2022-11-07,18:05
3.6,友来副食一组,2022-09-11,7:57
36.84,美食林小猪憨尼麻辣烫,2023-02-16,17:49
16.6,美食林小猪憨尼麻辣烫,2022-07-03,17:57
4.4,友来副食一组,2022-10-23,7:50
37.95,美食林蜀香麻辣烫(川香麻辣烫),2023-04-20,17:02
17.4,美食林海南鸡饭,2022-10-16,17:24
26.0,学苑食堂香恋香拌砂锅,2022-11-18,11:19
13.0,美食林肠粉,2023-03-23,20:59
7.7,友来副食一组,2022-11-15,7:51
3.2,紫丁香餐吧机器人收银组,2022-12-28,9:59
10.67,阳光小是小简餐,2022-08-07,17:37
14.98,百味佳主食二组,2023-02-17,18:29
24.1,学院食堂陕西名小吃,2023-04-25,11:48
8.0,学苑食堂副食二组,2023-02-21,17:24
10.0,友来小猪憨尼麻辣烫,2022-11-17,7:08
16.0,阳光川蜀源烤鱼,2022-12-27,11:50
11.7,友来副食一组,2022-10-13,10:36
15.0,学苑食堂包子,2022-09-11,11:40
12.57,阳光副食二组,2022-07-08,17:26
7.4,学苑食堂副食二组,2023-03-26,7:53
12.6,美食林海南鸡饭,2022-11-11,12:00
24.23,阳光副食二组,2022-10-05,11:45
17.0,学院食堂陕西名小吃,2023-04-23,16:59
32.0,美食林老上客砂锅,2023-02-24,18:19
10.93,阳光副食二组,2022-08-13,17:20
16.0,学苑食堂香恋香拌砂锅,2022-10-09,11:57
25.7,紫丁香餐吧机器人收银组,2023-04-25,9:53
14.6,民族餐厅山西饸饹面,2023-04-16,9:46
16.35,紫丁香餐吧机器人收银组,2023-02-15,11:56
25.0,阳光川蜀源烤鱼,2022-10-20,17:25
11.4,阳光副食二组,2022-10-23,17:55
17.0,美食林蜀香麻辣烫(川香麻辣烫),2023-04-25,12:13
10.0,学苑食堂香恋香拌砂锅,2023-02-07,11:34
37.0,学苑食堂副食三组,2022-12-30,11:53
24.0,美食林那小味面馆,2023-03-11,17:23
18.0,美食林老上客砂锅,2022-07-03,18:36
45.4,阳光副食二组,2022-09-14,16:40
26.0,美食林肠粉,2023-04-24,11:11
23.1,民族餐厅山西饸饹面,2022-11-07,17:38
17.8,学苑食堂香恋香拌砂锅,2023-03-01,11:45
6.16,友来副食一组,2022-09-11,7:50
17.0,美食林海南鸡饭,2023-02-05,17:23
11.56,学苑食堂副食一组,2023-03-12,10:06
7.0,友来副食一组,2022-10-10,16:52
9.4,友来副食一组,2022-09-19,7:55
12.0,美食林阿咪酱骨扒肉,2023-03-02,11:43
16.8,美食林东农豆坊,2023-04-25,9:40
11.0,民族餐厅金家店,2022-10-25,12:13
27.0,阳光川蜀源烤鱼,2022-10-15,18:15
2.7,阳光川蜀源烤鱼,2022-10-04,17:28
20.0,美食林阿咪酱骨扒肉,2023-03-23,6:56
19.22,紫丁香餐吧机器人收银组,2023-04-16,7:49
10.92,阳光小是小简餐,2022-11-01,7:39
12.26,阳光小是小简餐,2023-03-10,16:52
16.78,美食林小猪憨尼麻辣烫,2023-04-23,13:38
16.15,学苑食堂副食二组,2023-03-05,8:03
13.0,民族餐厅旋转小火锅,2022-11-15,17:23
17.0,百味佳副食一组,2022-10-23,7:45
23.0,阳光主食一组,2022-10-25,12:35
10.0,学苑食堂主食三组（面条）,2023-03-21,11:38
4.8,美食林东农豆坊,2023-04-09,13:42
9.6,学苑食堂副食三组,2022-10-08,7:58
26.0,百味佳副食一组,2023-02-10,17:47
12.41,阳光副食二组,2022-10-23,17:25
5.8,民族餐厅山西饸饹面,2022-10-02,17:54
4.8,美食林阿咪酱骨扒肉,2023-04-11,7:46
3.5,友来副食一组,2022-09-07,7:51
11.2,学苑食堂包子,2022-07-26,13:04
13.0,学苑食堂包子,2023-04-23,18:09
8.2,友来副食一组,2022-10-01,7:58
11.38,阳光副食二组,2022-12-10,17:13
11.87,阳光副食二组,2023-03-15,17:50
14.34,阳光副食二组,2022-11-30,11:56
18.24,美食林小猪憨尼麻辣烫,2023-03-09,11:04
2.82,美食林90后串炒饭,2023-04-24,19:28
22.0,阳光萌锅蒸饭,2022-09-06,18:13
8.6,友来副食一组,2023-02-23,7:54
10.0,学苑食堂副食一组,2023-04-25,12:20
17.0,学苑食堂副食二组,2023-04-19,9:24
16.5,美食林小猪憨尼麻辣烫,2023-03-21,12:10
3.7,阳光主食一组,2022-09-19,7:55
10.0,学苑食堂副食三组,2022-10-02,16:50
8.4,学苑食堂副食三组,2023-03-20,11:58
16.21,阳光副食二组,2023-02-13,17:24
15.83,美食林小猪憨尼麻辣烫,2022-10-12,19:19
4.2,学苑食堂副食二组,2023-04-13,7:58
12.0,阳光小是小简餐,2022-11-14,17:26
3.0,美食林老上客砂锅,2022-09-22,7:01
21.1,民族餐厅山西饸饹面,2023-04-24,18:04
3.9,学苑食堂副食三组,2022-11-07,7:47
11.0,美食林小猪憨尼麻辣烫,2023-04-25,11:46
3.7,美食林肠粉,2022-07-03,8:09
17.59,阳光副食二组,2023-02-28,18:08
20.0,美食林肠粉,2023-02-25,12:13
14.26,阳光副食二组,2023-04-25,12:13
17.0,学苑食堂副食三组,2022-09-01,13:35
19.4,紫丁香餐吧机器人收银组,2023-03-24,12:23
10.0,民族餐厅金家店,2022-12-07,12:15
37.0,学苑食堂副食三组,2022-11-05,7:06
5.3,友来副食一组,2022-10-11,7:55
23.0,民族餐厅山西饸饹面,2023-02-20,17:39
16.83,阳光副食二组,2022-09-24,17:30
7.2,友来副食一组,2022-09-04,7:50
17.0,民族餐厅旋转小火锅,2023-02-21,18:03
4.4,友来副食一组,2022-10-05,9:26
13.81,阳光副食二组,2022-09-12,17:37
12.0,美食林老上客砂锅,2022-11-01,17:25
4.6,学苑食堂副食三组,2023-03-30,7:59
14.0,美食林老上客砂锅,2023-04-18,7:24
4.8,学苑食堂副食三组,2023-04-09,7:52
16.83,学苑食堂副食三组,2023-04-24,17:09
13.4,友来副食一组,2022-08-16,17:59
10.0,美食林小猪憨尼麻辣烫,2023-04-24,12:01
12.0,美食林小猪憨尼麻辣烫,2022-11-23,17:11
43.0,学苑食堂香恋香拌砂锅,2022-08-22,17:14
17.81,阳光副食二组,2023-03-28,17:24
25.0,美食林肠粉,2022-10-27,17:55
19.0,学苑食堂包子,2023-03-15,17:28
9.3,民族餐厅山西饸饹面,2022-10-30,7:07
13.51,学苑食堂副食一组,2023-03-25,11:29
48.0,美食林90后串炒饭,2023-04-08,17:23
8.0,美食林陕西刀削面(川无界),2023-03-16,17:09
10.57,回味斋一餐厅副食一组,2023-04-11,7:20
17.0,民族二餐厅五谷鲜渔粉副食二组,2022-11-01,17:02
32.4,紫丁香餐吧机器人收银组,2022-07-16,12:48
25.0,民族餐厅山西饸饹面,2023-02-06,18:06
10.0,美食林东农豆坊,2023-02-21,17:39
9.2,学苑食堂副食一组,2023-02-07,19:10
7.0,美食林老上客砂锅,2022-11-03,18:06
12.0,民族餐厅山西饸饹面,2023-02-23,17:41
6.0,学苑食堂包子,2022-10-10,11:50
3.06,学苑食堂副食二组,2022-11-03,7:56
20.4,紫丁香餐吧机器人收银组,2023-04-19,17:22
24.7,民族餐厅金家店,2023-02-14,12:10
2.89,学苑食堂副食三组,2022-10-31,17:45
12.0,学苑食堂香恋香拌砂锅,2023-04-06,18:09
5.4,友来副食一组,2022-10-06,17:45
