amount,merchant_name,date,time
12.0,美食林陕西刀削面(罐罐面),2022-10-23,17:22
10.0,民族餐厅山西饸饹面,2022-07-04,18:30
15.0,一区饺子园主食二组,2023-03-19,17:34
13.35,阳光副食二组,2023-04-19,11:52
46.0,一区饺子园主食一组,2022-11-04,11:48
15.7,学苑食堂香恋香拌砂锅,2023-03-17,17:39
2.47,学苑食堂副食三组,2022-08-23,17:37
8.23,学苑食堂包子,2022-09-01,7:37
4.55,民族餐厅山西饸饹面,2022-10-15,11:59
4.87,学子副食一组,2023-03-07,17:05
2.25,友来美好米线馄饨,2022-08-02,8:41
12.0,阳光小是小简餐,2022-07-05,17:51
10.0,紫丁香餐吧主食一组,2023-04-22,17:05
16.0,美食林肠粉,2023-04-24,11:56
13.88,阳光副食二组,2023-04-25,12:28
2.55,学苑食堂包子,2022-10-10,7:36
9.6,学苑食堂主食三组（面条）,2023-04-25,12:08
11.0,民族餐厅山西饸饹面,2022-11-23,18:15
12.0,紫丁香餐吧机器人收银组,2023-03-13,18:02
17.0,友来美好米线馄饨,2022-11-20,12:06
10.0,民族餐厅金家店,2023-03-03,11:10
12.0,阳光广式猪脚饭,2022-09-23,11:11
8.0,学苑食堂副食三组,2022-07-03,17:28
13.4,美食林陕西刀削面(罐罐面),2022-08-04,12:11
11.0,民族餐厅山西饸饹面,2022-10-11,17:08
12.0,民族餐厅金家店,2023-03-11,12:06
16.0,民族餐厅山西饸饹面,2022-09-30,17:37
9.62,民族餐厅山西饸饹面,2022-08-21,8:02
17.0,阳光广式猪脚饭,2022-09-20,12:03
7.9,学苑食堂主食三组（面条）,2022-11-19,10:52
16.0,阳光广式猪脚饭,2023-04-04,11:53
12.2,阳光副食二组,2022-12-21,11:53
5.0,美食林东农豆坊,2023-04-02,8:26
12.0,学苑食堂香恋香拌砂锅,2023-03-07,11:49
12.0,美食林陕西刀削面(罐罐面),2022-09-18,18:08
11.0,民族餐厅山西饸饹面,2022-08-17,18:04
5.6,学苑食堂包子,2023-04-09,9:34
13.13,阳光小是小简餐,2023-04-25,12:24
8.0,学苑食堂主食三组（面条）,2023-02-28,9:05
10.0,阳光广式猪脚饭,2022-08-14,10:57
6.0,一区饺子园凉菜组,2023-03-11,11:28
16.63,阳光副食二组,2023-04-01,12:04
11.0,学苑食堂香恋香拌砂锅,2023-02-08,11:43
14.0,阳光川蜀源烤鱼,2022-07-06,11:54
16.85,百味佳副食一组,2023-03-03,12:06
36.0,阳光小是小简餐,2022-09-07,16:42
15.0,学苑食堂主食三组（面条）,2022-12-12,12:00
13.0,一区饺子园主食一组,2022-09-30,18:01
15.0,美食林陕西刀削面(罐罐面),2022-12-20,7:35
12.0,学苑食堂香恋香拌砂锅,2023-02-11,17:46
42.0,学苑食堂主食三组（面条）,2023-04-24,12:12
16.0,民族餐厅山西饸饹面,2022-07-14,11:45
13.64,百味佳副食一组,2022-07-09,11:50
17.0,阳光广式猪脚饭,2023-03-27,17:45
8.0,紫丁香餐吧主食一组,2022-07-06,10:35
15.0,美食林陕西刀削面(罐罐面),2022-09-01,10:53
10.0,民族餐厅山西饸饹面,2022-09-17,12:13
12.0,民族餐厅金家店,2023-03-11,17:32
2.55,民族餐厅山西饸饹面,2023-03-06,18:27
17.2,阳光副食二组,2022-10-03,12:01
10.0,学苑食堂香恋香拌砂锅,2023-04-18,11:25
12.0,民族餐厅金家店,2023-03-08,17:36
16.0,民族餐厅德澳士,2022-08-20,12:01
2.7,学苑食堂包子,2023-03-11,7:34
11.1,学苑食堂包子,2022-09-28,12:21
14.0,学苑食堂主食三组（面条）,2023-03-18,17:45
12.0,阳光副食二组,2023-03-16,12:01
15.0,一区饺子园主食二组,2023-03-17,11:51
15.04,民族餐厅金家店,2022-11-17,11:28
8.0,百味佳副食一组,2023-03-24,9:57
7.0,学苑食堂副食三组,2023-04-24,12:23
13.0,美食林陕西刀削面(川无界),2023-04-18,17:36
13.26,学苑食堂香恋香拌砂锅,2022-07-03,12:06
2.21,学苑食堂副食三组,2022-08-28,10:28
12.0,学苑食堂香恋香拌砂锅,2023-03-16,17:37
11.0,民族餐厅德澳士,2022-10-11,17:04
7.7,一区饺子园凉菜组,2022-08-05,11:15
10.0,民族餐厅山西饸饹面,2022-10-31,11:53
24.0,民族餐厅山西饸饹面,2022-11-03,18:51
8.0,民族餐厅山西饸饹面,2023-02-14,17:53
6.0,学苑食堂副食三组,2022-12-21,17:19
10.0,学苑食堂副食三组,2023-04-24,12:00
12.02,美食林陕西刀削面(罐罐面),2022-09-06,17:09
5.3,学苑食堂包子,2022-09-17,8:47
11.22,学苑食堂包子,2023-02-04,17:49
17.5,阳光副食二组,2022-07-05,12:21
12.0,美食林陕西刀削面(罐罐面),2022-09-29,11:48
7.1,学苑食堂包子,2022-07-05,7:35
12.0,学苑食堂副食三组,2023-03-17,11:43
11.6,友来美好米线馄饨,2022-08-20,12:36
15.0,学苑食堂重庆小面,2022-11-17,11:54
12.0,美食林陕西刀削面(罐罐面),2022-11-28,17:33
12.6,阳光副食二组,2023-02-02,11:37
2.23,学苑食堂副食三组,2023-03-20,11:47
15.0,民族餐厅金家店,2023-03-09,11:52
2.2,学苑食堂包子,2022-07-09,9:16
6.6,学苑食堂包子,2022-11-18,7:39
14.0,美食林陕西刀削面(罐罐面),2022-10-02,12:07
6.6,学苑食堂包子,2022-11-26,7:33
10.24,阳光副食二组,2023-03-17,16:46
8.0,学苑食堂副食三组,2023-02-17,18:56
12.28,阳光副食二组,2022-09-16,11:58
18.0,阳光广式猪脚饭,2023-04-25,11:29
18.0,一区饺子园主食一组,2022-09-07,17:45
12.81,美食林广式猪脚饭,2022-11-09,12:58
12.0,阳光小是小简餐,2022-08-23,17:58
12.0,美食林肠粉,2023-03-29,17:15
4.7,淘乐水果捞店,2023-02-03,11:14
13.62,一区饺子园凉菜组,2023-04-13,11:56
6.85,一区饺子园凉菜组,2023-04-20,17:43
44.0,学苑食堂副食三组,2022-07-05,11:46
2.39,学苑食堂包子,2022-09-19,7:36
8.0,一区饺子园凉菜组,2023-02-25,18:07
13.4,阳光副食二组,2022-11-29,12:09
10.0,民族餐厅山西饸饹面,2023-04-20,11:01
12.0,民族餐厅德澳士,2022-09-29,17:28
10.0,民族餐厅山西饸饹面,2023-03-23,18:23
14.0,百味佳副食一组,2022-08-02,8:37
7.8,学苑食堂香恋香拌砂锅,2022-10-10,12:01
20.0,民族餐厅山西饸饹面,2022-08-27,17:40
15.0,民族餐厅金家店,2023-03-21,19:10
11.98,阳光副食二组,2022-11-17,11:57
10.0,民族餐厅山西饸饹面,2022-09-20,17:35
13.0,阳光广式猪脚饭,2022-11-21,17:47
23.48,阳光副食二组,2023-04-24,11:58
11.0,阳光广式猪脚饭,2023-03-22,13:19
2.61,学苑食堂副食三组,2022-11-07,17:06
8.2,一区饺子园凉菜组,2023-04-25,18:08
16.0,紫丁香餐吧机器人收银组,2022-11-20,17:01
10.0,民族餐厅山西饸饹面,2022-10-21,16:52
18.0,民族餐厅德澳士,2022-09-05,17:20
4.0,紫丁香餐吧主食一组,2023-03-15,11:44
13.0,美食林肠粉,2023-03-05,11:27
12.0,美食林陕西刀削面(罐罐面),2022-09-17,11:53
12.0,美食林陕西刀削面(罐罐面),2022-11-07,10:46
6.0,学苑食堂副食三组,2022-10-07,11:56
13.86,学苑食堂包子,2022-10-02,18:58
12.0,学院食堂陕西名小吃,2023-04-03,7:34
8.0,民族餐厅德澳士,2022-09-26,17:25
16.0,紫丁香餐吧主食一组,2023-04-24,18:50
12.0,一区饺子园主食一组,2022-09-20,17:39
2.26,民族餐厅山西饸饹面,2022-11-06,17:47
11.0,民族餐厅德澳士,2022-07-21,17:10
12.0,美食林陕西刀削面(罐罐面),2022-07-04,12:24
