amount,merchant_name,date,time
19.0,美食林肠粉,2023-03-20,17:34
7.0,民族餐厅铁板料理,2023-02-05,11:28
16.0,民族餐厅金家店,2023-03-07,11:29
10.0,美食林九旦西北小吃,2022-10-11,12:28
15.55,淘乐水果捞店,2023-04-24,17:44
14.0,美食林陕西刀削面(罐罐面),2022-09-14,17:50
2.62,一区饺子园凉菜组,2023-04-25,11:56
12.0,民族餐厅山西饸饹面,2022-09-02,18:31
14.0,阳光川蜀源烤鱼,2023-02-16,17:45
14.82,阳光副食二组,2023-02-14,11:53
6.2,学苑食堂包子,2022-11-25,7:38
17.0,民族餐厅德澳士,2022-09-04,17:44
16.0,美食林东农豆坊,2023-03-06,11:54
10.0,民族餐厅山西饸饹面,2022-09-28,10:42
16.2,阳光副食二组,2022-10-09,12:48
10.0,民族餐厅金家店,2023-03-27,17:38
8.42,学苑食堂包子,2023-03-28,7:34
16.0,民族餐厅德澳士,2022-07-05,16:54
15.0,学苑食堂铁锅焖面,2023-04-23,18:41
13.64,阳光副食二组,2023-03-20,11:49
2.37,阳光副食二组,2022-11-08,12:06
11.62,阳光副食二组,2023-03-20,11:21
8.0,阳光广式猪脚饭,2022-07-05,12:35
14.0,一区饺子园主食二组,2023-03-05,11:06
10.0,民族餐厅山西饸饹面,2022-09-06,12:11
10.0,民族餐厅山西饸饹面,2022-09-28,17:56
46.0,民族餐厅德澳士,2022-09-05,11:57
27.1,阳光副食二组,2023-04-25,17:38
12.0,美食林肠粉,2023-03-01,17:14
10.02,阳光广式猪脚饭,2022-08-25,18:05
35.22,百味佳副食一组,2022-10-10,12:06
12.62,学院食堂陕西名小吃,2023-04-23,11:50
22.0,美食林90后串炒饭,2022-12-09,12:01
3.33,百味佳机器人收银组,2022-11-20,12:11
16.0,友来美好米线馄饨,2022-09-30,18:53
7.0,学苑食堂包子,2023-03-22,7:34
15.0,美食林陕西刀削面(罐罐面),2022-08-10,11:58
2.43,学苑食堂主食三组（面条）,2022-11-29,11:07
17.0,阳光广式猪脚饭,2022-08-24,17:30
17.6,美食林陕西刀削面(罐罐面),2022-08-01,10:21
8.0,民族餐厅山西饸饹面,2022-11-13,18:40
11.0,民族餐厅山西饸饹面,2022-12-06,16:54
10.0,民族餐厅山西饸饹面,2022-09-20,11:42
18.7,美食林陕西刀削面(罐罐面),2022-08-07,17:39
8.0,民族餐厅山西饸饹面,2022-11-07,11:41
2.31,百味佳副食一组,2022-07-14,8:08
2.25,学苑食堂包子,2023-03-11,7:50
7.9,阳光副食二组,2023-04-09,7:33
16.0,美食林肠粉,2023-02-27,11:48
5.63,美食林肠粉,2023-04-25,11:36
13.0,美食林广式猪脚饭,2022-10-28,11:43
15.0,紫丁香餐吧主食一组,2023-04-14,11:56
30.0,民族餐厅山西饸饹面,2022-08-10,12:26
18.0,美食林陕西刀削面(罐罐面),2022-09-22,16:55
38.0,一区饺子园主食二组,2023-03-20,10:48
16.42,民族餐厅德澳士,2023-04-25,17:54
14.0,民族餐厅金家店,2023-04-24,12:03
2.2,阳光副食二组,2022-09-30,11:46
4.52,阳光副食二组,2023-02-09,9:16
2.49,学苑食堂副食三组,2022-07-05,11:41
13.2,学苑食堂副食三组,2022-09-05,12:20
14.2,民族餐厅山西饸饹面,2022-12-07,10:59
44.0,美食林肠粉,2022-07-30,17:37
13.22,百味佳副食一组,2022-11-26,11:27
12.0,一区饺子园主食一组,2022-11-03,11:33
16.0,美食林陕西刀削面(罐罐面),2022-12-24,19:09
8.0,学苑食堂副食三组,2022-11-22,18:30
12.22,一区饺子园主食一组,2022-09-24,11:51
3.0,民族餐厅德澳士,2022-11-28,11:52
14.0,美食林肠粉,2023-03-19,11:18
10.0,民族餐厅山西饸饹面,2022-09-22,17:50
9.82,一区饺子园凉菜组,2023-03-29,11:14
15.7,民族餐厅金家店,2023-03-20,7:35
6.0,百味佳副食一组,2023-03-21,8:35
11.16,阳光副食二组,2023-03-15,11:58
45.5,阳光副食二组,2022-10-13,11:49
10.0,民族餐厅山西饸饹面,2022-08-28,16:41
8.0,百味佳机器人收银组,2022-10-19,11:34
2.6,美食林广式猪脚饭,2022-11-27,17:31
11.4,学苑食堂包子,2023-03-14,8:08
10.0,美食林陕西刀削面(罐罐面),2022-08-09,17:55
16.0,民族餐厅山西饸饹面,2022-09-04,16:42
10.0,紫丁香餐吧主食一组,2023-03-12,18:23
13.0,美食林肠粉,2023-02-12,11:22
5.1,一区饺子园凉菜组,2023-02-19,17:55
10.0,学苑食堂副食三组,2022-09-12,17:40
15.0,一区饺子园主食一组,2022-10-14,12:04
27.47,学苑食堂包子,2022-07-18,9:12
12.25,美食林小是小简餐,2023-03-25,18:30
16.04,美食林阿咪酱骨扒肉,2022-09-28,11:56
13.2,阳光副食二组,2023-03-28,7:35
12.0,民族餐厅铁板料理,2022-11-26,18:32
5.8,百味佳机器人收银组,2022-10-05,7:36
9.0,百味佳机器人收银组,2022-10-27,17:45
11.8,阳光副食二组,2023-04-25,12:08
12.0,民族餐厅金家店,2023-04-23,17:36
10.0,民族餐厅德澳士,2022-09-21,18:30
33.17,阳光副食二组,2023-04-09,10:57
20.0,美食林肠粉,2023-02-28,17:41
18.0,学苑食堂副食三组,2023-02-11,11:49
11.0,阳光广式猪脚饭,2023-03-04,11:04
2.38,学苑食堂包子,2023-03-20,8:53
28.0,美食林铁锅焖面,2022-11-22,18:22
9.6,学苑食堂包子,2023-03-24,7:36
13.85,阳光副食二组,2023-04-02,11:58
16.0,民族餐厅金家店,2023-04-04,11:32
19.0,美食林陕西刀削面(罐罐面),2022-09-14,11:50
20.0,阳光广式猪脚饭,2023-04-19,18:13
10.0,民族餐厅山西饸饹面,2022-11-12,11:08
15.0,一区饺子园主食二组,2023-02-17,17:01
14.0,民族餐厅山西饸饹面,2022-07-07,11:22
2.67,紫丁香餐吧机器人收银组,2022-11-22,10:52
13.48,阳光副食二组,2022-11-29,12:00
10.7,民族餐厅山西饸饹面,2023-04-25,17:07
7.0,学苑食堂副食三组,2023-02-05,17:58
7.7,百味佳副食一组,2023-04-17,8:21
12.0,美食林陕西刀削面(罐罐面),2022-07-03,12:22
13.0,阳光广式猪脚饭,2023-04-25,12:15
15.0,美食林肠粉,2023-03-17,17:57
18.0,阳光广式猪脚饭,2022-08-08,12:02
7.55,学苑食堂包子,2023-03-05,7:57
10.0,紫丁香餐吧主食一组,2023-03-11,11:25
3.64,美食林小是小简餐,2022-09-06,17:52
8.0,紫丁香餐吧主食一组,2023-04-16,18:04
16.2,民族餐厅金家店,2022-09-08,12:10
11.0,美食林肠粉,2023-03-27,18:43
18.0,美食林陕西刀削面(罐罐面),2022-10-17,17:09
45.8,学子副食一组,2023-02-03,18:43
15.95,阳光副食二组,2023-02-01,11:24
7.0,美食林九旦西北小吃,2022-08-31,11:08
13.0,学苑食堂香恋香拌砂锅,2022-10-30,17:20
12.0,美食林陕西刀削面(罐罐面),2022-09-26,12:17
16.0,阳光广式猪脚饭,2023-03-13,17:38
8.22,美食林陕西刀削面(罐罐面),2022-08-02,17:18
7.82,民族餐厅山西饸饹面,2022-09-14,11:48
11.0,民族餐厅德澳士,2022-11-02,18:36
12.0,学苑食堂香恋香拌砂锅,2022-09-28,17:24
14.0,美食林川蜀源烤鱼,2023-03-21,12:13
24.0,民族餐厅金家店,2023-04-16,17:51
15.0,阳光川蜀源烤鱼,2022-09-27,17:31
13.08,阳光副食二组,2022-11-30,10:58
13.84,阳光副食二组,2022-11-10,12:29
13.81,阳光副食二组,2023-03-03,11:26
9.0,学苑食堂副食三组,2023-03-04,17:26
22.2,美食林肠粉,2023-04-18,17:16
7.74,学苑食堂包子,2023-02-04,7:56
3.1,学苑食堂包子,2022-10-06,7:37
12.0,美食林广式猪脚饭,2023-04-25,16:55
12.0,学苑食堂香恋香拌砂锅,2023-03-05,17:38
11.0,民族餐厅山西饸饹面,2023-04-24,16:57
9.0,学苑食堂包子,2022-07-23,10:59
12.0,一区饺子园主食一组,2022-09-01,11:36
11.0,紫丁香餐吧主食一组,2023-04-24,12:44
12.0,学院食堂陕西名小吃,2023-03-23,18:17
7.0,学苑食堂副食三组,2022-11-10,12:16
6.0,紫丁香餐吧主食一组,2023-02-14,18:56
8.0,学苑食堂副食三组,2022-08-08,17:40
15.0,紫丁香餐吧主食一组,2023-04-25,17:44
8.0,民族餐厅山西饸饹面,2022-12-04,11:03
13.76,阳光副食二组,2022-11-04,12:20
7.45,百味佳副食一组,2023-03-22,9:32
11.0,学苑食堂主食三组（面条）,2023-03-03,11:35
3.0,美食林肠粉,2023-02-28,18:05
9.2,百味佳副食一组,2023-02-20,9:45
7.75,学苑食堂包子,2022-12-09,7:45
10.0,民族餐厅山西饸饹面,2022-09-08,18:41
10.26,阳光副食二组,2022-12-05,12:47
3.85,学苑食堂包子,2022-08-12,7:59
16.0,美食林肠粉,2023-04-02,11:06
3.6,学苑食堂包子,2022-08-26,8:18
9.93,学苑食堂包子,2023-04-10,8:36
14.78,阳光副食二组,2023-02-02,11:25
43.0,美食林那小味面馆,2023-03-11,17:35
16.0,美食林陕西刀削面(罐罐面),2022-09-13,17:30
25.0,美食林90后串炒饭,2023-04-24,11:09
3.47,紫丁香餐吧主食一组,2023-04-05,7:52
3.88,学苑食堂包子,2023-03-02,7:54
13.53,阳光副食二组,2023-02-11,17:57
17.47,阳光副食二组,2023-03-09,12:01
21.88,阳光副食二组,2022-11-09,12:17
11.0,民族餐厅山西饸饹面,2022-09-14,11:55
12.4,百味佳副食一组,2023-03-15,11:42
10.0,民族餐厅山西饸饹面,2022-10-22,19:09
18.0,美食林陕西刀削面(川无界),2023-04-16,12:00
