amount,merchant_name,date,time
26.7,美食林九旦西北小吃,2022-09-08,17:21
12.05,民族餐厅金家店,2023-03-17,17:14
36.91,学苑食堂包子,2022-10-21,8:44
7.45,学苑食堂包子,2022-10-27,12:04
15.0,美食林陕西刀削面(罐罐面),2022-11-27,11:41
15.0,美食林肠粉,2023-03-17,17:36
12.0,阳光副食二组,2023-03-23,12:14
19.92,阳光副食二组,2022-10-12,11:50
11.7,美食林阿咪酱骨扒肉,2022-10-27,18:01
5.58,阳光副食二组,2022-10-07,12:04
16.0,紫丁香餐吧主食一组,2023-02-01,16:56
12.0,美食林肠粉,2023-03-18,7:33
8.0,友来美好米线馄饨,2022-12-17,7:33
11.0,阳光广式猪脚饭,2023-04-25,17:20
7.4,百味佳副食一组,2023-04-22,7:33
41.28,阳光副食二组,2023-02-02,17:26
3.2,百味佳机器人收银组,2022-11-04,8:09
11.9,学子副食一组,2023-02-24,17:39
13.83,阳光副食二组,2022-12-30,12:59
16.0,一区饺子园主食二组,2023-03-19,17:38
26.0,民族餐厅山西饸饹面,2022-11-27,18:51
12.0,学苑食堂副食三组,2022-09-23,18:19
2.2,学苑食堂包子,2023-03-06,7:37
2.7,学苑食堂副食三组,2022-10-11,12:19
15.0,阳光广式猪脚饭,2022-08-25,17:05
8.0,学苑食堂主食三组（面条）,2023-02-11,18:02
2.25,一区饺子园凉菜组,2023-04-24,17:06
5.6,学苑食堂包子,2023-04-01,8:20
10.0,民族餐厅金家店,2022-11-12,11:14
10.0,民族餐厅山西饸饹面,2022-11-15,18:35
12.0,民族餐厅德澳士,2022-09-17,12:03
15.0,紫丁香餐吧机器人收银组,2023-03-30,17:17
12.0,民族餐厅金家店,2023-03-23,18:56
9.0,学苑食堂副食三组,2022-11-22,11:21
6.0,紫丁香餐吧主食一组,2023-04-24,16:48
14.0,美食林陕西刀削面(罐罐面),2022-07-03,17:34
15.0,学苑食堂香恋香拌砂锅,2022-08-10,17:22
8.0,百味佳副食一组,2023-04-10,18:38
15.0,阳光广式猪脚饭,2022-08-11,16:47
17.0,民族餐厅山西饸饹面,2022-09-05,17:36
39.2,阳光副食二组,2023-04-05,12:18
10.0,民族餐厅山西饸饹面,2022-10-21,12:26
13.0,美食林陕西刀削面(罐罐面),2022-09-07,11:48
3.0,学苑食堂重庆小面,2022-09-26,17:56
44.25,学苑食堂包子,2022-10-25,7:36
3.0,一区饺子园凉菜组,2023-04-05,19:03
13.62,阳光副食二组,2023-02-02,12:31
14.0,阳光广式猪脚饭,2023-04-25,12:28
20.0,民族餐厅山西饸饹面,2022-08-24,16:47
22.0,美食林肠粉,2023-03-11,12:06
16.0,美食林九旦西北小吃,2022-10-04,18:02
33.0,美食林九旦西北小吃,2022-12-21,10:35
12.0,美食林陕西刀削面(罐罐面),2022-09-07,19:03
9.0,学苑食堂副食三组,2022-07-06,17:55
6.0,美食林肠粉,2023-03-20,17:25
12.34,阳光副食二组,2023-04-07,10:04
10.0,民族餐厅山西饸饹面,2022-11-30,12:02
4.2,学苑食堂包子,2023-04-24,8:13
15.0,阳光副食二组,2022-09-24,11:58
10.0,民族餐厅山西饸饹面,2022-09-07,17:41
3.56,百味佳副食一组,2023-02-22,17:36
16.0,美食林陕西刀削面(罐罐面),2023-02-27,17:58
11.27,阳光副食二组,2023-04-25,12:18
9.0,学苑食堂副食三组,2023-02-20,19:07
12.0,美食林肠粉,2023-02-04,11:37
8.0,民族餐厅山西饸饹面,2022-10-02,16:45
16.0,美食林肠粉,2023-04-20,11:07
15.0,淘乐水果捞店,2023-02-26,17:34
7.0,民族餐厅山西饸饹面,2023-03-11,17:24
28.0,民族餐厅山西饸饹面,2022-10-20,19:06
15.22,阳光副食二组,2022-11-27,11:53
15.0,一区饺子园主食二组,2023-03-18,18:02
10.0,民族餐厅山西饸饹面,2022-09-13,17:09
4.0,一区饺子园主食二组,2023-03-12,17:01
15.0,民族餐厅金家店,2023-04-23,12:00
16.6,阳光副食二组,2022-11-06,11:41
34.63,民族餐厅山西饸饹面,2022-09-01,8:44
12.0,美食林陕西刀削面(罐罐面),2022-11-08,11:47
18.0,民族餐厅山西饸饹面,2023-04-25,12:24
7.0,民族餐厅山西饸饹面,2022-07-05,12:21
15.08,阳光副食二组,2023-02-14,12:28
10.04,学苑食堂香恋香拌砂锅,2022-11-04,12:11
15.0,美食林肠粉,2023-03-03,17:04
9.0,民族餐厅山西饸饹面,2022-08-07,17:48
2.55,学苑食堂包子,2022-11-07,7:47
38.0,学苑食堂副食三组,2023-02-15,12:26
3.91,阳光副食二组,2023-04-07,9:37
10.04,阳光副食二组,2022-09-30,12:26
11.0,民族餐厅山西饸饹面,2022-11-05,18:45
2.55,学苑食堂包子,2023-03-25,7:41
12.0,阳光广式猪脚饭,2023-04-25,18:46
13.0,民族餐厅金家店,2022-10-04,17:37
13.3,阳光副食二组,2022-11-23,12:06
8.0,学苑食堂包子,2022-10-08,12:24
14.1,学苑食堂香恋香拌砂锅,2023-03-06,11:46
8.0,学苑食堂副食三组,2023-03-26,12:03
6.75,友来美好米线馄饨,2022-10-03,11:18
9.0,民族餐厅山西饸饹面,2022-07-03,17:45
2.24,学苑食堂包子,2023-03-28,7:33
13.42,学苑食堂重庆小面,2022-12-23,17:45
16.2,紫丁香餐吧主食一组,2023-04-25,11:56
12.0,美食林阿咪酱骨扒肉,2022-07-06,17:39
16.0,阳光广式猪脚饭,2023-03-21,11:53
6.0,学苑食堂副食三组,2023-03-04,17:30
4.25,淘乐水果捞店,2023-04-25,7:57
12.6,阳光副食二组,2023-02-15,11:47
15.0,美食林陕西刀削面(罐罐面),2022-08-05,18:05
25.0,友来美好米线馄饨,2022-08-28,11:49
12.0,学苑食堂香恋香拌砂锅,2023-03-25,12:09
7.37,百味佳副食一组,2022-07-05,11:26
11.0,学苑食堂主食三组（面条）,2022-10-06,17:11
18.0,民族餐厅山西饸饹面,2022-09-10,17:22
15.0,美食林广式猪脚饭,2022-10-07,11:42
12.0,美食林陕西刀削面(川无界),2023-03-08,18:03
15.0,美食林陕西刀削面(罐罐面),2022-07-16,17:54
33.0,学苑食堂副食三组,2022-11-08,17:08
2.43,紫丁香餐吧主食一组,2023-04-15,17:04
2.6,百味佳副食一组,2022-10-27,7:46
2.3,学苑食堂副食三组,2022-11-28,17:44
2.5,学苑食堂包子,2022-07-05,11:40
13.84,阳光副食二组,2023-03-29,11:58
2.24,学院食堂陕西名小吃,2023-02-15,11:41
16.0,民族餐厅山西饸饹面,2022-09-01,18:45
22.0,民族餐厅铁板料理,2022-08-30,12:04
13.0,紫丁香餐吧机器人收银组,2022-08-14,17:47
13.1,学苑食堂香恋香拌砂锅,2022-10-12,16:55
16.7,民族餐厅金家店,2023-03-04,12:24
9.9,美食林肠粉,2023-04-06,7:33
4.5,学苑食堂包子,2023-03-30,8:13
10.04,民族餐厅山西饸饹面,2023-03-09,17:21
12.0,紫丁香餐吧机器人收银组,2023-04-22,11:58
2.93,学苑食堂包子,2023-03-20,7:38
37.9,学苑食堂包子,2022-11-03,11:06
20.0,民族餐厅山西饸饹面,2022-09-03,10:48
2.45,学苑食堂包子,2022-12-02,7:52
17.0,学苑食堂副食三组,2023-03-12,11:50
15.0,美食林陕西刀削面(罐罐面),2022-11-29,17:08
14.0,阳光广式猪脚饭,2022-10-05,12:06
10.0,民族餐厅山西饸饹面,2022-08-25,17:37
