amount,merchant_name,date,time
13.12,阳光副食二组,2022-09-06,12:04
11.0,美食林陕西刀削面(罐罐面),2022-11-07,18:12
26.0,阳光副食二组,2023-03-25,17:50
26.5,百味佳副食一组,2023-04-09,12:07
2.4,美食林广式猪脚饭,2022-07-03,11:15
15.81,民族餐厅金家店,2023-03-29,17:54
12.0,一区饺子园主食一组,2022-07-18,18:45
11.0,民族餐厅山西饸饹面,2022-09-11,11:55
38.0,美食林广式猪脚饭,2022-08-07,17:17
16.28,一区饺子园主食二组,2023-04-05,12:03
11.0,民族餐厅山西饸饹面,2022-10-30,17:37
15.97,阳光副食二组,2022-11-20,12:49
13.0,阳光广式猪脚饭,2022-07-04,11:41
25.68,阳光广式猪脚饭,2023-04-20,17:47
6.0,民族餐厅山西饸饹面,2022-08-24,16:48
14.6,学苑食堂香恋香拌砂锅,2023-03-28,11:41
11.0,民族餐厅山西饸饹面,2022-10-25,16:41
12.0,民族餐厅金家店,2023-03-10,18:54
10.0,民族餐厅山西饸饹面,2022-08-03,11:09
14.0,阳光广式猪脚饭,2023-03-22,11:19
4.0,民族餐厅山西饸饹面,2022-07-05,11:13
15.0,学苑食堂主食三组（面条）,2022-09-03,11:52
10.04,美食林广式猪脚饭,2023-02-20,17:27
7.2,学苑食堂包子,2022-07-05,8:04
13.0,一区饺子园主食一组,2022-10-20,12:04
15.0,紫丁香餐吧机器人收银组,2023-04-21,18:45
6.0,阳光广式猪脚饭,2023-02-03,18:31
2.4,学苑食堂副食三组,2022-11-02,10:31
16.0,一区饺子园主食二组,2023-03-30,11:38
6.8,学苑食堂包子,2022-07-05,7:57
12.27,阳光副食二组,2023-03-08,11:56
6.0,一区饺子园主食一组,2023-02-20,18:04
15.0,学苑食堂副食三组,2022-10-01,18:04
16.05,民族餐厅山西饸饹面,2022-10-25,10:53
15.68,阳光副食二组,2023-02-22,11:59
11.0,民族餐厅山西饸饹面,2022-11-30,17:15
11.0,美食林肠粉,2023-02-17,17:29
33.62,学苑食堂包子,2023-04-02,7:44
36.0,一区饺子园主食一组,2022-08-09,11:56
10.0,民族餐厅山西饸饹面,2022-10-09,18:04
26.0,美食林肠粉,2023-02-21,11:11
14.28,阳光副食二组,2023-03-23,13:16
12.44,阳光副食二组,2023-04-07,12:11
6.2,学苑食堂包子,2022-11-20,7:33
15.22,百味佳副食一组,2023-04-24,12:15
14.0,美食林阿咪酱骨扒肉,2022-08-08,17:48
12.0,美食林肠粉,2023-04-18,17:38
17.62,阳光副食二组,2022-11-18,11:43
37.0,学苑食堂包子,2022-10-24,7:52
13.0,阳光广式猪脚饭,2022-09-30,12:23
10.0,民族餐厅山西饸饹面,2022-09-04,11:58
2.8,一区饺子园凉菜组,2023-02-11,17:33
11.4,阳光副食二组,2022-11-04,11:48
10.0,阳光广式猪脚饭,2022-10-26,13:03
13.0,阳光广式猪脚饭,2022-08-19,18:05
17.45,阳光副食二组,2023-04-25,11:32
16.3,阳光副食二组,2023-04-17,11:57
14.0,美食林广式猪脚饭,2022-10-04,17:37
6.0,学苑食堂副食三组,2023-04-14,17:30
7.4,一区饺子园凉菜组,2023-02-12,17:31
13.0,美食林陕西刀削面(罐罐面),2022-10-23,11:41
18.0,学苑食堂主食三组（面条）,2023-04-23,11:25
8.2,学苑食堂主食三组（面条）,2022-09-02,17:18
16.0,美食林那小味面馆,2023-04-22,17:38
5.08,友来朝鲜风味,2022-10-11,8:18
13.85,阳光副食二组,2023-02-28,12:24
16.0,民族餐厅山西饸饹面,2022-09-20,10:51
8.0,民族餐厅德澳士,2022-08-15,17:04
11.0,民族餐厅山西饸饹面,2022-11-08,11:46
12.0,紫丁香餐吧机器人收银组,2023-04-25,11:16
6.0,一区饺子园凉菜组,2023-02-17,18:07
11.0,民族餐厅山西饸饹面,2022-09-21,17:09
13.73,学苑食堂包子,2022-11-11,7:34
11.0,阳光副食二组,2022-10-23,16:52
10.0,美食林陕西刀削面(罐罐面),2022-09-23,12:09
12.0,友来朝鲜风味,2022-08-07,11:15
12.0,紫丁香餐吧主食一组,2023-03-19,19:01
5.0,民族餐厅山西饸饹面,2022-11-09,18:29
11.0,阳光广式猪脚饭,2023-03-16,12:40
4.2,学苑食堂副食四组,2023-02-02,11:47
9.0,民族餐厅山西饸饹面,2022-10-03,18:57
11.0,民族餐厅山西饸饹面,2022-10-07,12:09
12.0,美食林陕西刀削面(罐罐面),2022-08-22,16:49
21.0,美食林陕西刀削面(罐罐面),2022-09-13,18:10
11.0,美食林肠粉,2023-02-19,17:36
16.0,阳光广式猪脚饭,2022-08-02,10:27
2.31,一区饺子园凉菜组,2023-03-07,17:35
28.0,紫丁香餐吧机器人收银组,2023-03-09,12:14
8.0,学苑食堂副食三组,2023-02-09,18:35
16.0,美食林肠粉,2023-03-27,13:07
11.05,民族餐厅山西饸饹面,2022-07-15,12:02
10.0,阳光副食二组,2022-11-20,12:08
13.0,民族餐厅山西饸饹面,2022-07-17,17:49
16.0,学苑食堂香恋香拌砂锅,2022-10-03,12:29
16.58,阳光广式猪脚饭,2022-09-06,11:58
10.0,民族餐厅山西饸饹面,2022-08-26,12:47
15.0,民族餐厅金家店,2022-11-23,18:31
15.0,民族餐厅金家店,2022-12-06,12:18
15.45,阳光副食二组,2022-12-22,12:03
11.2,学院食堂陕西名小吃,2023-03-21,12:12
3.65,学苑食堂包子,2022-11-20,7:34
18.0,紫丁香餐吧主食一组,2023-03-17,11:40
12.0,民族餐厅德澳士,2023-03-11,11:39
4.6,学苑食堂包子,2022-09-27,9:22
10.1,学苑食堂包子,2022-09-10,7:40
11.0,学苑食堂副食三组,2023-02-02,11:49
22.2,民族餐厅金家店,2022-07-12,18:18
11.05,学苑食堂香恋香拌砂锅,2023-04-25,11:44
5.4,学苑食堂主食三组（面条）,2023-02-03,18:52
10.8,阳光副食二组,2022-12-18,12:14
5.64,学苑食堂包子,2023-03-24,8:18
10.65,民族餐厅金家店,2022-08-10,11:21
8.0,民族餐厅山西饸饹面,2022-09-30,17:05
13.43,淘乐水果捞店,2023-03-23,11:57
11.6,阳光副食二组,2023-04-05,11:48
12.0,百味佳副食一组,2023-04-12,9:16
16.0,民族餐厅金家店,2022-10-21,11:41
7.87,学苑食堂包子,2022-11-03,7:34
15.0,学苑食堂香恋香拌砂锅,2023-03-23,17:47
12.0,美食林90后串炒饭,2022-08-05,17:47
13.0,紫丁香餐吧主食一组,2023-03-11,18:47
4.0,民族餐厅铁板料理,2022-10-21,18:36
22.0,美食林陕西刀削面(罐罐面),2022-09-01,11:48
13.0,阳光广式猪脚饭,2023-04-17,17:34
15.0,学苑食堂香恋香拌砂锅,2023-03-20,17:10
10.0,阳光广式猪脚饭,2022-10-24,11:44
4.8,一区饺子园面条组,2022-10-29,8:09
14.0,美食林阿咪酱骨扒肉,2022-10-27,17:09
12.0,阳光副食二组,2022-11-08,11:49
11.78,阳光副食二组,2023-03-13,12:38
2.57,学苑食堂副食三组,2022-12-05,11:40
22.1,一区饺子园凉菜组,2023-03-26,17:55
10.8,民族餐厅山西饸饹面,2023-04-24,18:35
4.2,百味佳副食一组,2023-02-19,8:05
6.6,学苑食堂包子,2022-12-06,8:14
16.0,民族餐厅山西饸饹面,2022-11-24,12:01
10.0,民族餐厅山西饸饹面,2022-08-02,16:47
11.0,紫丁香餐吧主食一组,2023-03-12,12:15
10.27,阳光副食二组,2023-03-09,11:40
8.0,民族餐厅山西饸饹面,2022-10-28,17:15
10.0,民族餐厅山西饸饹面,2022-08-09,18:01
15.2,学苑食堂香恋香拌砂锅,2022-09-20,19:01
15.0,美食林肠粉,2023-03-14,18:23
18.63,阳光副食二组,2023-03-10,17:26
6.82,一区饺子园凉菜组,2023-03-10,18:05
10.0,友来美好米线馄饨,2022-09-03,17:34
16.05,美食林陕西刀削面(川无界),2023-04-25,11:46
18.0,学苑食堂香恋香拌砂锅,2023-03-14,18:35
15.7,阳光副食二组,2023-03-25,11:56
15.0,美食林陕西刀削面(罐罐面),2022-08-31,17:25
10.04,美食林肠粉,2023-04-22,17:25
13.1,阳光广式猪脚饭,2023-04-02,11:56
7.78,百味佳机器人收银组,2022-08-05,7:38
9.2,百味佳机器人收银组,2022-08-02,7:36
13.7,阳光副食二组,2023-04-24,12:04
9.6,学苑食堂副食三组,2022-10-25,11:20
21.0,民族餐厅山西饸饹面,2022-11-09,17:32
12.0,美食林陕西刀削面(罐罐面),2022-09-01,7:33
2.24,学苑食堂副食三组,2023-04-24,12:16
10.0,民族餐厅山西饸饹面,2022-08-25,11:48
15.15,阳光副食二组,2023-03-18,11:56
8.0,学苑食堂副食三组,2022-11-04,18:47
11.0,民族餐厅山西饸饹面,2022-10-17,11:53
12.6,美食林陕西刀削面(罐罐面),2022-09-22,9:38
23.0,学苑食堂副食三组,2022-07-05,12:05
19.0,阳光广式猪脚饭,2022-08-12,11:39
15.0,民族餐厅金家店,2022-07-27,12:16
2.39,百味佳副食一组,2022-10-20,9:22
22.0,美食林九旦西北小吃,2022-09-08,11:52
8.35,百味佳副食一组,2023-04-14,7:46
12.0,民族餐厅金家店,2023-03-14,18:43
8.45,一区饺子园凉菜组,2023-02-10,17:52
2.5,百味佳机器人收银组,2022-10-09,12:11
9.6,学苑食堂包子,2022-10-06,11:36
15.92,百味佳副食一组,2023-03-26,8:34
10.0,民族餐厅山西饸饹面,2022-09-02,12:13
13.52,民族餐厅德澳士,2022-07-09,17:56
13.73,民族餐厅金家店,2023-04-24,9:32
10.0,民族餐厅山西饸饹面,2022-08-08,17:47
7.6,学苑食堂包子,2022-07-03,8:12
7.7,学苑食堂包子,2022-11-11,13:07
15.0,紫丁香餐吧主食一组,2023-04-25,17:37
2.6,紫丁香餐吧主食一组,2023-04-25,11:36
15.0,阳光广式猪脚饭,2022-08-28,17:19
19.0,阳光广式猪脚饭,2023-02-20,17:45
15.0,学院食堂陕西名小吃,2023-04-04,17:23
13.0,美食林那小味面馆,2023-03-11,17:55
22.8,学苑食堂香恋香拌砂锅,2023-03-02,12:38
12.0,民族餐厅金家店,2023-03-20,12:13
12.0,美食林陕西刀削面(罐罐面),2022-10-09,17:59
17.0,美食林九旦西北小吃,2023-03-02,16:40
15.0,友来朝鲜风味,2022-07-05,17:26
14.0,美食林陕西刀削面(罐罐面),2022-07-06,18:06
6.2,学苑食堂副食三组,2023-02-03,11:58
18.0,民族餐厅山西饸饹面,2022-09-15,17:29
11.22,阳光副食二组,2023-03-14,18:40
13.72,学苑食堂香恋香拌砂锅,2023-04-25,12:48
16.0,美食林陕西刀削面(罐罐面),2022-07-05,17:11
11.15,阳光副食二组,2023-03-13,12:03
3.85,学苑食堂包子,2023-03-18,7:56
7.2,学苑食堂包子,2023-04-09,7:45
7.28,美食林九旦西北小吃,2022-11-01,17:29
6.0,学苑食堂副食三组,2023-02-22,12:10
12.0,民族餐厅山西饸饹面,2022-09-14,11:21
31.64,民族餐厅山西饸饹面,2022-09-13,12:10
6.0,学苑食堂包子,2022-10-24,7:56
11.68,阳光副食二组,2022-09-03,12:36
19.0,民族餐厅金家店,2023-03-11,17:46
23.93,学苑食堂包子,2023-04-24,9:38
15.4,民族餐厅德澳士,2022-11-11,18:27
15.0,美食林铁锅焖面,2022-09-06,12:22
11.0,学苑食堂副食三组,2022-07-05,18:55
15.0,美食林90后串炒饭,2022-11-03,18:38
