amount,merchant_name,date,time
18.0,紫丁香餐吧主食一组,2023-04-02,16:41
23.0,紫丁香餐吧主食一组,2022-07-06,12:36
7.0,学苑食堂副食三组,2022-09-11,7:46
18.0,阳光副食二组,2023-04-21,11:57
4.1,学苑食堂包子,2023-03-28,9:24
2.7,一区饺子园凉菜组,2023-02-03,11:16
13.35,阳光副食二组,2023-03-22,12:15
11.0,阳光小是小简餐,2022-10-21,17:36
10.0,紫丁香餐吧主食一组,2023-03-05,17:41
5.0,学苑食堂副食三组,2022-10-14,11:53
16.93,阳光副食二组,2023-02-08,11:44
25.2,学苑食堂包子,2023-03-12,7:33
18.0,美食林肠粉,2023-02-23,18:07
16.0,民族餐厅山西饸饹面,2022-09-29,11:54
6.0,学苑食堂副食三组,2023-02-13,17:15
2.7,学苑食堂包子,2022-07-26,7:54
2.27,学苑食堂包子,2023-03-29,7:36
11.0,学苑食堂副食三组,2022-08-18,17:41
11.0,民族餐厅山西饸饹面,2022-09-07,18:40
10.0,民族餐厅山西饸饹面,2022-09-19,11:50
11.0,一区饺子园主食二组,2023-03-16,12:09
10.0,民族餐厅山西饸饹面,2022-10-14,19:01
15.0,美食林陕西刀削面(罐罐面),2022-11-27,12:04
13.0,美食林肠粉,2023-03-25,17:52
15.0,美食林90后串炒饭,2022-09-24,10:58
8.0,学苑食堂副食三组,2023-02-15,11:42
45.0,学苑食堂包子,2023-03-27,9:32
17.0,紫丁香餐吧主食一组,2023-03-20,18:14
14.28,阳光副食二组,2022-07-20,12:55
11.0,阳光广式猪脚饭,2022-09-05,12:04
12.0,百味佳副食一组,2023-03-10,11:31
14.0,美食林肠粉,2023-03-14,17:18
12.0,美食林陕西刀削面(罐罐面),2022-10-01,11:58
13.7,民族餐厅德澳士,2022-12-07,11:38
11.2,阳光副食二组,2022-11-17,12:19
15.0,学苑食堂香恋香拌砂锅,2022-09-03,16:47
10.0,民族餐厅山西饸饹面,2022-09-23,11:50
10.2,阳光副食二组,2023-02-09,11:42
7.2,百味佳副食一组,2023-04-03,8:06
12.0,学苑食堂香恋香拌砂锅,2023-03-30,11:52
8.0,学苑食堂副食三组,2022-10-27,17:38
15.22,阳光副食二组,2023-03-27,12:00
5.0,百味佳副食一组,2023-03-19,9:35
8.0,美食林广式猪脚饭,2022-09-29,17:26
11.0,学苑食堂副食三组,2022-09-07,11:50
10.0,民族餐厅山西饸饹面,2022-11-21,11:48
13.83,美食林阿咪酱骨扒肉,2022-11-30,18:39
12.0,一区饺子园主食二组,2023-03-19,12:16
10.0,民族餐厅山西饸饹面,2022-09-29,16:44
29.0,一区饺子园凉菜组,2023-03-04,17:36
22.0,民族餐厅德澳士,2022-07-05,11:21
13.7,阳光副食二组,2022-11-24,12:28
16.0,阳光广式猪脚饭,2023-04-14,18:53
2.59,学苑食堂副食三组,2022-08-15,11:53
3.77,学苑食堂包子,2022-11-17,11:08
13.0,美食林陕西刀削面(罐罐面),2022-10-05,12:23
6.6,学苑食堂铁锅焖面,2023-04-15,19:00
5.4,百味佳副食一组,2022-07-13,9:04
10.0,友来美好米线馄饨,2022-11-18,7:51
