amount,merchant_name,date,time
9.0,学苑食堂副食三组,2022-10-05,11:43
8.0,学苑食堂包子,2022-10-31,10:01
6.0,学苑食堂副食三组,2023-02-28,12:17
15.0,民族餐厅山西饸饹面,2022-09-20,17:41
15.0,民族餐厅金家店,2023-03-15,11:44
4.3,学苑食堂主食三组（面条）,2023-03-19,19:10
10.8,阳光副食二组,2022-07-16,12:09
5.0,民族餐厅山西饸饹面,2022-09-10,19:10
10.0,美食林陕西刀削面(川无界),2022-11-04,18:50
40.0,阳光小是小简餐,2023-03-06,11:48
16.0,阳光副食二组,2023-04-11,12:49
10.0,民族餐厅山西饸饹面,2022-10-13,17:32
10.0,民族餐厅山西饸饹面,2023-03-01,18:21
11.0,友来美好米线馄饨,2022-11-21,11:19
8.0,学苑食堂副食三组,2022-08-02,18:56
12.64,阳光副食二组,2023-03-20,18:31
4.42,百味佳副食一组,2022-11-07,9:30
12.0,一区饺子园主食一组,2022-09-15,11:54
5.3,阳光广式猪脚饭,2022-10-02,7:39
9.25,一区饺子园凉菜组,2023-03-25,18:56
37.6,学苑食堂香恋香拌砂锅,2023-04-05,11:45
12.0,一区饺子园主食一组,2022-09-03,12:01
16.0,紫丁香餐吧主食一组,2023-04-18,18:06
33.65,阳光副食二组,2022-12-06,11:52
22.0,学苑食堂副食三组,2023-03-25,13:07
4.1,学苑食堂包子,2022-07-07,7:41
15.0,美食林陕西刀削面(罐罐面),2022-09-06,17:56
2.58,学苑食堂重庆小面,2022-11-03,17:48
4.45,美食林肠粉,2023-03-25,12:15
13.2,阳光副食二组,2022-10-11,13:02
35.0,一区饺子园主食一组,2022-09-13,18:40
6.4,学苑食堂副食三组,2023-04-25,17:56
2.65,学苑食堂主食三组（面条）,2023-04-25,11:24
7.0,学苑食堂包子,2023-03-14,7:35
11.64,阳光副食二组,2022-11-30,12:03
14.68,阳光副食二组,2023-03-28,11:58
10.08,民族餐厅山西饸饹面,2022-09-16,18:47
12.05,美食林川蜀源烤鱼,2023-02-17,17:26
18.0,学苑食堂副食三组,2023-02-01,17:25
15.0,阳光广式猪脚饭,2022-11-26,18:38
15.84,阳光副食二组,2023-04-21,11:49
13.18,百味佳副食一组,2022-07-06,11:52
8.0,民族餐厅山西饸饹面,2022-09-02,7:35
11.0,民族餐厅山西饸饹面,2022-09-26,17:38
18.0,民族餐厅山西饸饹面,2022-08-02,18:09
7.0,一区饺子园主食二组,2023-03-13,17:30
13.0,美食林肠粉,2023-03-07,18:07
12.0,一区饺子园主食二组,2023-03-04,18:16
16.0,紫丁香餐吧主食一组,2023-03-30,17:32
4.7,学苑食堂包子,2023-02-17,9:36
10.0,民族餐厅山西饸饹面,2022-11-26,18:39
11.0,民族餐厅山西饸饹面,2022-08-11,11:47
10.0,民族餐厅德澳士,2022-07-05,17:04
2.62,百味佳副食一组,2022-07-23,12:16
11.0,民族餐厅山西饸饹面,2022-09-02,10:41
9.0,美食林川蜀源烤鱼,2022-09-28,9:33
13.25,阳光副食二组,2022-11-24,11:41
10.0,美食林陕西刀削面(罐罐面),2022-11-23,7:35
9.2,学苑食堂包子,2022-12-11,7:47
12.4,美食林铁锅焖面,2023-04-25,17:34
8.0,学苑食堂副食三组,2023-02-05,12:19
10.0,民族餐厅山西饸饹面,2022-08-20,17:05
13.66,阳光副食二组,2023-03-01,11:53
15.2,学子副食一组,2023-04-20,17:32
18.0,民族餐厅山西饸饹面,2022-10-21,11:52
13.0,学苑食堂副食三组,2023-02-11,17:56
13.0,阳光广式猪脚饭,2022-11-05,11:24
10.0,一区饺子园主食一组,2022-10-30,17:33
13.82,阳光副食二组,2023-04-13,11:18
4.0,百味佳副食一组,2023-03-25,7:34
7.0,学苑食堂副食三组,2022-09-05,12:18
7.6,学苑食堂主食三组（面条）,2023-02-09,12:22
15.0,阳光广式猪脚饭,2022-10-10,10:51
8.0,学苑食堂副食三组,2023-04-20,11:44
15.0,美食林肠粉,2023-04-09,17:53
13.0,民族餐厅德澳士,2022-10-04,18:50
22.0,美食林陕西刀削面(罐罐面),2022-11-17,12:16
26.0,百味佳机器人收银组,2023-04-24,11:47
16.0,阳光川蜀源烤鱼,2022-07-03,10:24
22.0,紫丁香餐吧主食一组,2023-03-19,18:01
16.0,紫丁香餐吧机器人收银组,2023-04-02,10:11
15.0,美食林川蜀源烤鱼,2023-03-14,11:44
18.0,民族餐厅山西饸饹面,2022-10-21,10:14
7.6,学子副食一组,2023-03-14,17:57
11.0,民族餐厅山西饸饹面,2022-10-30,16:51
4.34,学苑食堂包子,2023-02-16,8:07
12.0,一区饺子园主食二组,2023-03-08,11:29
9.35,学苑食堂主食三组（面条）,2022-07-23,11:07
6.0,学苑食堂副食三组,2022-11-12,12:38
14.0,民族餐厅山西饸饹面,2022-11-20,12:23
12.7,美食林陕西刀削面(罐罐面),2022-09-17,11:43
11.0,阳光广式猪脚饭,2023-03-20,17:28
18.0,阳光广式猪脚饭,2023-03-14,18:05
2.47,民族餐厅山西饸饹面,2022-12-14,17:20
16.0,美食林陕西刀削面(罐罐面),2022-08-28,17:35
13.17,民族餐厅金家店,2023-04-10,10:22
12.0,学苑食堂香恋香拌砂锅,2022-11-07,17:21
9.0,学苑食堂重庆小面,2022-07-05,11:56
18.0,民族餐厅金家店,2023-03-07,17:47
4.0,美食林广式猪脚饭,2022-09-24,7:36
12.0,紫丁香餐吧主食一组,2023-03-03,17:37
13.25,学子副食一组,2022-07-07,17:38
10.06,民族餐厅山西饸饹面,2022-11-14,18:35
11.35,民族餐厅山西饸饹面,2022-10-29,11:51
13.0,民族餐厅山西饸饹面,2022-10-10,17:38
