amount,merchant_name,date,time
6.5,友来副食一组,2022-10-18,7:58
3.85,百味佳副食一组,2023-03-16,8:46
10.0,友来朝鲜风味,2022-11-09,11:14
15.95,紫丁香餐吧机器人收银组,2023-03-18,17:41
15.85,百味佳副食一组,2022-10-12,11:52
15.0,美食林九旦西北小吃,2022-08-10,17:33
18.4,民族餐厅金家店,2022-09-18,11:47
10.7,百味佳副食一组,2022-11-20,11:13
2.5,学苑食堂副食一组,2022-08-11,7:25
10.0,民族餐厅山西饸饹面,2022-10-03,17:11
11.0,美食林广式猪脚饭,2022-10-05,17:46
12.8,百味佳副食一组,2022-10-16,17:46
5.0,百味佳副食一组,2023-02-07,8:41
12.4,百味佳展销组,2022-10-22,11:49
16.4,民族餐厅山西饸饹面,2022-11-09,17:32
14.2,紫丁香餐吧机器人收银组,2023-03-20,11:51
19.4,美食林老上客砂锅,2022-11-05,16:51
9.25,百味佳副食一组,2022-11-14,7:11
21.4,紫丁香餐吧机器人收银组,2023-02-26,11:20
16.0,民族餐厅旋转小火锅,2022-08-24,11:52
4.75,百味佳副食一组,2022-11-21,9:01
13.2,美食林广式猪脚饭,2022-11-26,7:10
3.5,百味佳副食一组,2023-02-14,9:25
5.15,百味佳副食一组,2023-03-16,9:57
7.85,友来副食一组,2022-10-10,7:10
11.0,学苑食堂包子,2022-10-26,10:34
11.53,美食林陕西刀削面(罐罐面),2022-10-29,17:30
8.4,百味佳副食一组,2022-08-25,11:45
4.5,一区饺子园凉菜组,2022-10-27,11:23
12.0,美食林老上客砂锅,2023-04-08,11:36
12.4,百味佳副食一组,2022-10-13,11:50
4.1,百味佳副食一组,2023-02-13,7:37
4.95,百味佳副食一组,2022-09-07,11:59
2.45,百味佳副食一组,2023-02-02,8:29
5.95,友来副食一组,2022-10-22,7:28
11.4,美食林阿咪酱骨扒肉,2023-02-24,17:35
15.0,学苑食堂重庆小面,2022-07-04,17:15
4.2,美食林川蜀源烤鱼,2023-03-27,15:23
2.1,百味佳副食一组,2023-04-25,8:48
2.85,美食林小猪憨尼麻辣烫,2022-09-21,7:53
9.1,百味佳副食一组,2023-04-20,9:35
3.95,学苑食堂副食三组,2022-10-19,12:00
22.3,百味佳展销组,2022-09-14,11:24
3.0,百味佳副食一组,2022-11-04,8:28
2.4,百味佳副食一组,2023-02-22,8:53
10.0,学苑食堂真牛铁板,2023-02-11,12:00
10.0,民族餐厅金家店,2022-11-10,10:09
5.8,百味佳副食一组,2022-10-12,8:37
20.0,民族餐厅山西饸饹面,2023-02-28,10:20
12.0,学苑食堂包子,2023-02-21,11:54
10.45,紫丁香餐吧机器人收银组,2023-04-07,11:25
3.3,百味佳副食一组,2022-11-29,7:10
2.85,百味佳展销组,2023-04-25,7:26
29.0,美食林阿咪酱骨扒肉,2023-03-16,18:20
12.0,美食林广式猪脚饭,2022-09-10,17:22
15.0,美食林90后串炒饭,2022-11-16,17:40
16.0,美食林陕西刀削面(罐罐面),2022-10-26,17:48
5.35,美食林小猪憨尼麻辣烫,2022-07-03,11:31
10.0,百味佳副食一组,2022-10-14,11:50
16.0,友来朝鲜风味,2022-10-28,18:05
17.0,美食林肠粉,2023-03-28,17:47
13.6,学苑食堂副食三组,2022-09-25,7:53
5.75,百味佳展销组,2022-09-04,7:35
5.5,百味佳副食一组,2023-02-06,7:34
9.85,百味佳副食一组,2023-02-13,8:50
11.0,美食林90后串炒饭,2022-09-26,18:25
3.22,友来副食一组,2022-09-28,8:20
17.1,百味佳副食一组,2023-02-26,9:34
18.6,美食林陕西刀削面(罐罐面),2022-10-06,17:22
12.95,美食林小猪憨尼麻辣烫,2023-03-08,17:43
3.9,百味佳副食一组,2022-07-12,11:34
23.44,学苑食堂副食三组,2022-10-16,11:43
10.0,美食林真牛铁板,2022-09-06,7:13
22.2,百味佳副食一组,2023-03-01,11:59
13.0,友来朝鲜风味,2022-09-23,17:30
9.1,百味佳副食一组,2022-07-13,8:11
14.1,友来副食一组,2022-11-04,11:46
7.14,骄子园主食一组,2022-08-18,8:35
5.0,紫丁香餐吧机器人收银组,2023-02-16,17:15
12.26,学苑食堂副食一组,2023-04-13,17:52
7.4,友来副食一组,2022-09-29,8:35
14.0,阳光广式猪脚饭,2023-02-10,11:45
12.0,美食林川蜀源烤鱼,2023-02-18,11:48
5.5,百味佳副食一组,2023-02-17,7:47
14.0,美食林川蜀源烤鱼,2023-03-27,7:05
