amount,merchant_name,date,time
15.5,民族餐厅山西饸饹面,2022-09-12,17:47
4.84,回味斋一餐厅副食一组,2022-09-29,8:27
12.0,美食林真牛铁板,2023-03-30,17:48
11.4,美食林真牛铁板,2022-09-04,16:58
10.0,美食林川蜀源烤鱼,2023-03-01,11:47
10.0,民族餐厅山西饸饹面,2022-08-11,18:06
12.0,美食林真牛铁板,2022-09-19,16:46
3.7,紫丁香餐吧机器人收银组,2023-02-15,8:00
19.4,紫丁香餐吧机器人收银组,2023-03-30,11:48
16.0,美食林蜀香麻辣烫(川香麻辣烫),2022-11-07,17:14
3.5,百味佳副食一组,2023-03-11,8:48
5.5,美食林老上客砂锅,2022-08-23,16:08
4.55,阳光广式猪脚饭,2023-04-18,8:27
5.5,百味佳副食一组,2023-03-02,7:32
13.0,美食林川蜀源烤鱼,2023-04-24,17:39
25.0,友来朝鲜风味,2023-03-10,11:31
12.0,学苑食堂真牛铁板,2023-02-21,17:29
11.4,学苑食堂香恋香拌砂锅,2023-04-25,17:38
14.1,学苑食堂香恋香拌砂锅,2023-04-24,12:00
11.0,学苑食堂铁锅焖面,2023-03-11,17:18
2.95,百味佳副食一组,2022-11-24,7:45
22.2,百味佳副食一组,2023-04-07,7:36
10.18,美食林真牛铁板,2022-09-14,18:17
12.2,美食林那小味面馆,2023-03-16,11:44
14.2,骄子园主食一组,2022-08-16,11:49
15.0,美食林阿咪酱骨扒肉,2022-09-08,7:11
16.0,美食林真牛铁板,2022-09-05,18:18
2.65,百味佳副食一组,2023-04-25,9:22
4.4,百味佳副食一组,2023-03-16,7:21
11.0,民族餐厅山西饸饹面,2023-02-24,11:23
9.2,百味佳副食一组,2022-09-17,11:49
14.2,百味佳展销组,2023-03-22,11:03
3.75,百味佳展销组,2022-09-14,7:35
12.2,百味佳副食一组,2023-04-16,10:39
10.6,学苑食堂副食三组,2022-10-08,18:05
2.44,友来副食一组,2023-04-25,7:49
3.85,友来副食一组,2022-09-27,7:43
3.15,阳光副食二组,2023-03-02,7:13
16.1,美食林真牛铁板,2022-09-10,17:32
15.0,民族餐厅山西饸饹面,2023-03-18,17:24
4.75,百味佳展销组,2022-09-14,17:49
15.23,紫丁香餐吧机器人收银组,2023-03-20,7:10
3.25,友来副食一组,2022-09-19,7:58
11.0,民族餐厅山西饸饹面,2022-11-02,17:21
10.0,学苑食堂包子,2022-11-08,10:23
12.0,民族餐厅金家店,2022-10-29,15:19
10.73,回味斋一餐厅副食一组,2022-08-18,11:45
24.0,回味斋一餐厅副食一组,2023-02-15,12:09
12.0,紫丁香餐吧机器人收银组,2023-03-25,13:19
13.0,民族餐厅山西饸饹面,2022-11-09,17:48
11.05,阳光广式猪脚饭,2022-11-12,18:20
5.2,百味佳副食一组,2023-03-20,7:51
3.6,友来副食一组,2022-10-16,7:58
12.0,美食林陕西刀削面(罐罐面),2022-07-12,11:36
16.0,美食林阿咪酱骨扒肉,2023-04-25,17:31
13.0,美食林老上客砂锅,2022-07-03,11:45
17.0,美食林陕西刀削面(罐罐面),2022-10-17,17:44
12.5,学苑食堂铁锅焖面,2022-12-25,11:20
5.95,百味佳副食一组,2022-11-30,7:20
8.0,美食林90后串炒饭,2022-09-24,11:40
4.35,百味佳展销组,2022-10-30,9:55
