amount,merchant_name,date,time
3.6,百味佳副食一组,2023-04-02,9:42
10.0,百味佳副食一组,2022-11-05,10:14
21.0,美食林阿咪酱骨扒肉,2023-04-15,17:33
16.0,美食林川蜀源烤鱼,2023-03-06,11:44
14.0,学苑食堂真牛铁板,2022-11-05,11:15
10.0,美食林老上客砂锅,2023-04-07,17:43
3.4,友来副食一组,2022-10-20,7:45
18.0,一区饺子园主食一组,2022-10-28,11:30
3.35,学苑食堂铁锅焖面,2023-04-07,17:27
7.85,百味佳展销组,2022-07-16,7:27
14.7,友来副食一组,2022-10-28,11:50
12.2,百味佳主食二组,2023-03-29,10:25
13.0,紫丁香餐吧机器人收银组,2023-04-24,11:48
4.1,阳光广式猪脚饭,2023-03-19,7:29
11.0,美食林阿咪酱骨扒肉,2023-03-24,7:09
2.52,学苑食堂副食三组,2022-09-16,11:19
18.64,回味斋一餐厅副食一组,2022-08-29,17:49
18.2,美食林90后串炒饭,2022-09-06,17:10
4.7,百味佳副食一组,2023-03-27,9:15
3.0,百味佳机器人收银组,2022-07-24,8:30
13.0,美食林陕西刀削面(罐罐面),2022-11-19,17:45
9.3,学苑食堂副食三组,2022-11-14,11:51
16.4,百味佳副食一组,2022-11-25,11:41
5.35,学苑食堂副食三组,2022-09-23,7:08
21.0,南苑特色铁板烧,2022-10-14,10:53
9.0,美食林老上客砂锅,2023-03-19,11:42
5.0,美食林蜀香麻辣烫(川香麻辣烫),2023-03-06,7:45
10.0,美食林陕西刀削面(罐罐面),2023-03-13,17:32
10.4,阳光小是小简餐,2022-11-09,17:30
12.4,阳光广式猪脚饭,2023-03-21,11:59
4.95,友来副食一组,2022-10-10,7:36
13.3,百味佳副食一组,2022-10-20,11:59
11.0,阳光广式猪脚饭,2023-04-04,17:42
4.25,友来副食一组,2022-09-05,8:11
3.65,百味佳展销组,2023-03-01,7:24
23.0,回味斋一餐厅副食一组,2022-11-29,17:36
13.0,民族餐厅铁板料理,2022-09-30,11:18
12.4,学苑食堂包子,2022-09-14,11:55
3.5,友来副食一组,2022-10-04,7:33
4.85,学苑食堂副食一组,2022-10-25,11:56
9.0,美食林陕西刀削面(罐罐面),2022-09-19,17:40
10.4,百味佳展销组,2022-10-02,17:33
15.0,美食林真牛铁板,2022-11-29,18:19
12.2,友来副食一组,2022-09-06,7:08
12.4,美食林小猪憨尼麻辣烫,2022-09-04,17:33
12.0,美食林真牛铁板,2023-03-08,17:44
12.4,百味佳副食一组,2023-04-25,11:52
15.0,美食林川蜀源烤鱼,2023-03-08,11:58
13.0,美食林庆丰黄焖鸡扣碗饭,2022-07-03,17:42
23.0,美食林陕西刀削面(罐罐面),2022-09-24,17:53
10.0,美食林阿咪酱骨扒肉,2023-02-13,11:30
2.5,百味佳副食一组,2023-03-06,8:47
18.0,百味佳展销组,2023-03-26,17:12
15.2,百味佳副食一组,2022-10-26,11:41
4.0,百味佳副食一组,2023-04-19,9:14
4.6,百味佳副食一组,2023-03-20,12:19
14.0,美食林小猪憨尼麻辣烫,2023-03-18,17:53
12.2,美食林小猪憨尼麻辣烫,2022-09-22,17:39
12.0,学苑食堂副食三组,2022-10-10,11:50
12.0,紫丁香餐吧机器人收银组,2023-03-05,18:19
4.7,学苑食堂副食三组,2022-08-03,8:38
8.8,百味佳副食一组,2023-04-25,11:42
3.5,友来副食一组,2022-09-24,7:09
15.7,美食林真牛铁板,2022-09-30,11:13
13.0,阳光广式猪脚饭,2022-09-21,11:52
14.4,百味佳副食一组,2022-11-22,11:40
8.8,百味佳副食一组,2023-02-09,7:26
12.0,民族餐厅山西饸饹面,2023-03-13,18:00
14.0,民族餐厅铁板料理,2022-10-10,11:39
3.5,百味佳副食一组,2023-04-24,8:26
18.2,百味佳副食一组,2022-11-03,11:52
26.06,百味佳机器人收银组,2023-03-31,17:39
20.0,美食林真牛铁板,2022-11-06,16:49
2.6,百味佳副食一组,2023-02-09,7:41
11.85,友来副食一组,2022-09-25,7:15
18.0,学苑食堂副食三组,2023-04-24,17:59
3.3,百味佳副食一组,2023-03-15,7:53
10.0,学院食堂陕西名小吃,2022-08-31,11:10
