amount,merchant_name,date,time
18.0,学苑食堂香恋香拌砂锅,2023-03-22,17:48
22.0,民族餐厅金家店,2022-09-04,17:39
3.5,百味佳副食一组,2023-04-17,9:49
14.0,民族餐厅铁板料理,2022-09-23,17:54
12.8,紫丁香餐吧机器人收银组,2022-11-16,17:29
2.75,百味佳副食一组,2023-02-27,7:25
4.9,友来副食一组,2022-10-06,7:59
3.35,百味佳展销组,2022-10-09,7:43
15.0,紫丁香餐吧机器人收银组,2022-07-03,11:54
14.0,美食林川蜀源烤鱼,2023-04-16,13:02
5.1,百味佳副食一组,2023-04-25,7:35
3.9,友来副食一组,2022-09-15,8:08
11.0,民族餐厅铁板料理,2022-10-06,12:18
10.0,民族餐厅金家店,2022-09-15,11:59
13.0,学苑食堂香恋香拌砂锅,2023-03-28,17:45
10.0,紫丁香餐吧机器人收银组,2023-04-17,17:08
18.0,美食林川蜀源烤鱼,2023-03-01,11:59
3.1,友来副食一组,2022-09-10,7:55
8.6,百味佳主食二组,2023-03-12,7:32
13.0,美食林老上客砂锅,2022-07-05,11:18
3.5,百味佳副食一组,2023-03-10,8:53
15.0,阳光广式猪脚饭,2023-03-26,9:40
11.6,美食林老上客砂锅,2023-03-31,17:38
5.0,美食林陕西刀削面(罐罐面),2022-09-14,8:27
13.0,美食林肠粉,2022-11-23,17:46
3.1,百味佳副食一组,2023-03-23,12:17
4.85,友来副食一组,2022-10-01,7:56
3.95,友来副食一组,2022-09-18,7:45
5.6,百味佳副食一组,2023-03-13,8:55
5.1,百味佳副食一组,2023-03-10,7:25
12.0,民族餐厅金家店,2022-10-30,17:23
10.2,美食林小猪憨尼麻辣烫,2022-10-10,17:27
10.2,学苑食堂重庆小面,2022-10-14,17:30
7.15,友来副食一组,2022-09-10,7:38
3.1,百味佳副食一组,2023-03-19,9:29
2.85,友来副食一组,2022-11-02,7:07
16.0,一区饺子园主食一组,2022-12-24,17:53
10.0,美食林川蜀源烤鱼,2023-04-24,11:21
2.85,友来副食一组,2022-10-09,7:35
14.1,百味佳副食一组,2023-03-20,7:05
12.0,美食林小猪憨尼麻辣烫,2023-03-24,17:36
12.0,美食林90后串炒饭,2022-08-24,11:39
13.0,回味斋一餐厅副食一组,2023-02-26,12:47
15.0,美食林90后串炒饭,2023-03-01,17:45
13.0,阳光广式猪脚饭,2023-03-16,7:21
10.0,民族餐厅金家店,2022-09-04,16:58
4.2,百味佳副食一组,2023-04-13,8:30
12.0,阳光小是小简餐,2023-03-29,11:44
3.95,友来副食一组,2022-09-08,7:45
13.0,学苑食堂副食一组,2023-04-24,7:07
3.1,百味佳副食一组,2022-07-03,8:41
10.76,美食林那小味面馆,2022-11-30,11:52
4.35,百味佳副食一组,2023-04-25,7:41
11.2,百味佳副食一组,2022-08-21,11:57
11.2,学苑食堂副食三组,2022-11-14,17:38
11.2,紫丁香餐吧机器人收银组,2023-04-18,11:55
5.2,学苑食堂副食三组,2022-07-16,7:41
5.0,美食林阿咪酱骨扒肉,2023-02-15,11:40
12.4,百味佳副食一组,2023-04-14,7:24
18.93,美食林90后串炒饭,2022-10-17,7:07
3.6,百味佳副食一组,2023-03-14,7:44
3.55,友来副食一组,2022-10-06,18:35
18.2,百味佳展销组,2022-09-07,7:13
15.4,学苑食堂真牛铁板,2023-04-24,7:48
14.81,百味佳展销组,2022-10-22,11:45
12.2,友来副食一组,2022-09-05,10:35
15.4,百味佳副食一组,2022-09-06,8:14
13.2,学苑食堂真牛铁板,2023-04-07,10:58
13.0,民族餐厅铁板料理,2022-11-10,17:43
3.95,友来副食一组,2022-09-22,7:38
2.41,学苑食堂副食一组,2023-03-15,17:25
2.2,百味佳副食一组,2023-04-25,8:22
5.0,美食林铁锅焖面,2023-03-09,16:03
13.0,百味佳副食一组,2023-04-24,12:12
12.0,美食林老上客砂锅,2023-03-07,17:41
16.0,民族餐厅金家店,2022-09-05,18:18
5.75,百味佳展销组,2022-10-06,7:27
3.0,阳光广式猪脚饭,2023-04-08,9:36
14.8,友来副食一组,2022-10-17,17:23
4.74,友来副食一组,2023-04-25,9:01
3.1,百味佳副食一组,2023-02-08,8:57
15.0,民族餐厅铁板料理,2022-11-14,11:26
2.5,百味佳展销组,2022-07-08,10:33
3.45,友来副食一组,2022-10-30,8:20
5.3,友来副食一组,2022-09-26,7:20
14.0,学苑食堂真牛铁板,2023-03-24,11:58
22.4,学苑食堂副食三组,2022-09-14,17:28
13.0,美食林阿咪酱骨扒肉,2023-03-18,17:14
12.2,阳光广式猪脚饭,2023-03-21,11:59
12.0,美食林真牛铁板,2022-09-17,7:08
14.0,学苑食堂副食三组,2022-11-25,11:50
8.7,百味佳副食一组,2023-03-21,7:18
12.0,美食林小猪憨尼麻辣烫,2022-09-23,18:16
20.2,学苑食堂真牛铁板,2022-11-19,18:17
10.0,美食林蜀香麻辣烫(川香麻辣烫),2022-07-21,16:11
15.0,美食林陕西刀削面(罐罐面),2022-07-27,17:17
5.4,阳光小是小简餐,2023-03-17,7:32
4.35,友来副食一组,2022-11-18,7:12
10.0,美食林真牛铁板,2022-11-09,11:36
3.65,百味佳副食一组,2022-08-19,9:59
10.6,百味佳展销组,2022-10-27,11:49
3.5,学苑食堂副食三组,2022-07-30,7:38
14.0,民族餐厅铁板料理,2022-11-26,17:29
23.2,阳光小是小简餐,2022-11-19,12:00
16.8,百味佳副食一组,2023-02-28,9:18
11.0,美食林老上客砂锅,2022-08-09,17:22
12.0,民族餐厅金家店,2023-02-26,17:38
5.5,百味佳副食一组,2023-03-27,7:48
3.6,百味佳副食一组,2023-04-06,8:33
2.1,百味佳副食一组,2023-02-15,9:03
6.35,百味佳副食一组,2023-03-05,8:14
11.0,美食林90后串炒饭,2022-08-21,17:25
18.0,民族餐厅金家店,2023-03-13,18:05
12.45,学苑食堂副食三组,2022-11-30,8:06
5.95,百味佳副食一组,2023-04-25,9:05
15.0,美食林蜀香麻辣烫(川香麻辣烫),2022-09-20,17:16
14.0,百味佳副食一组,2022-11-11,12:26
5.35,友来副食一组,2022-10-07,7:45
19.2,美食林90后串炒饭,2022-10-11,17:34
8.2,学苑食堂副食三组,2023-02-15,17:13
17.4,百味佳展销组,2022-10-19,11:40
13.2,百味佳副食一组,2023-04-15,7:09
23.3,一区饺子园凉菜组,2023-04-24,17:53
10.0,学苑食堂香恋香拌砂锅,2023-04-23,17:58
4.85,友来副食一组,2022-10-19,7:30
19.0,学苑食堂副食三组,2022-10-29,17:10
3.35,百味佳副食一组,2023-02-20,7:37
2.6,友来副食一组,2023-03-28,7:35
3.1,百味佳副食一组,2023-03-23,7:13
12.2,学苑食堂副食三组,2022-10-23,17:45
2.2,百味佳副食一组,2022-09-07,11:54
13.0,民族餐厅铁板料理,2022-09-13,17:00
2.6,百味佳副食一组,2022-11-13,11:43
25.4,百味佳副食一组,2022-11-23,7:50
14.2,百味佳副食一组,2023-04-25,16:38
15.2,民族餐厅金家店,2022-10-27,16:51
5.5,百味佳副食一组,2022-11-25,11:52
11.1,友来朝鲜风味,2022-10-17,16:55
9.7,百味佳副食一组,2023-04-03,7:42
5.0,回味斋一餐厅副食一组,2023-02-13,17:48
15.0,美食林川蜀源烤鱼,2023-04-21,11:49
3.3,友来副食一组,2022-09-11,7:49
12.53,友来副食一组,2022-09-23,7:26
12.0,回味斋一餐厅副食一组,2023-03-05,17:43
12.4,美食林小猪憨尼麻辣烫,2022-07-29,17:10
13.0,阳光广式猪脚饭,2023-02-01,11:29
13.2,百味佳副食一组,2022-11-23,7:12
18.95,美食林小猪憨尼麻辣烫,2023-02-23,17:32
10.4,骄子园主食一组,2022-07-11,17:16
16.08,友来朝鲜风味,2022-11-21,17:31
11.42,百味佳副食一组,2023-02-19,7:08
15.5,美食林真牛铁板,2023-04-04,17:35
11.0,美食林陕西刀削面(罐罐面),2022-10-25,11:33
13.44,阳光川蜀源烤鱼,2023-03-16,8:55
16.0,阳光广式猪脚饭,2023-04-24,11:23
4.1,百味佳副食一组,2023-03-15,11:44
11.66,友来朝鲜风味,2022-10-24,11:59
15.0,美食林90后串炒饭,2023-03-31,18:19
3.65,百味佳展销组,2022-09-25,7:40
16.25,美食林小猪憨尼麻辣烫,2022-10-15,16:09
3.35,友来副食一组,2022-09-16,9:56
14.0,美食林陕西刀削面(罐罐面),2022-08-10,17:32
15.4,紫丁香餐吧机器人收银组,2023-04-11,17:10
12.0,美食林庆丰黄焖鸡扣碗饭,2022-11-02,17:48
16.0,美食林蜀香麻辣烫(川香麻辣烫),2022-11-07,17:57
4.85,友来副食一组,2022-08-27,9:34
28.24,美食林九旦西北小吃,2022-09-25,17:26
12.4,美食林陕西刀削面(罐罐面),2022-10-13,17:32
10.0,美食林90后串炒饭,2022-10-12,7:05
18.0,阳光副食二组,2022-11-01,17:13
12.2,学苑食堂副食三组,2022-10-09,10:42
15.23,百味佳机器人收银组,2022-09-10,17:44
8.4,友来副食一组,2022-09-13,8:00
12.7,美食林小猪憨尼麻辣烫,2023-04-24,11:18
10.0,美食林阿咪酱骨扒肉,2023-04-15,11:48
16.1,学苑食堂副食三组,2022-07-16,11:00
18.2,紫丁香餐吧机器人收银组,2023-03-08,12:35
5.4,百味佳副食一组,2023-04-25,8:46
10.2,美食林海南鸡饭,2022-10-21,17:43
18.0,美食林真牛铁板,2022-07-04,18:10
12.0,美食林90后串炒饭,2023-02-13,11:46
10.0,美食林陕西刀削面(罐罐面),2022-11-17,11:36
3.0,学苑食堂副食三组,2022-08-08,17:56
3.55,美食林肠粉,2022-08-11,17:13
27.0,美食林老上客砂锅,2022-07-03,16:52
15.0,美食林陕西刀削面(罐罐面),2022-07-05,11:46
2.11,百味佳展销组,2023-02-28,7:20
12.4,百味佳展销组,2022-07-29,11:22
15.0,美食林90后串炒饭,2022-11-06,17:46
3.85,友来副食一组,2022-11-20,7:47
11.0,美食林90后串炒饭,2022-12-26,17:34
12.7,阳光广式猪脚饭,2023-02-07,7:12
13.0,紫丁香餐吧机器人收银组,2023-04-07,17:43
3.35,友来副食一组,2023-03-22,8:01
13.24,美食林陕西刀削面(罐罐面),2023-04-09,17:34
3.7,百味佳副食一组,2022-07-03,7:18
18.5,美食林海南鸡饭,2022-10-09,10:03
15.5,紫丁香餐吧机器人收银组,2023-02-01,12:04
10.4,美食林小猪憨尼麻辣烫,2022-10-17,18:08
21.0,学苑食堂香恋香拌砂锅,2023-04-25,11:47
22.4,百味佳展销组,2022-11-24,11:54
3.95,友来副食一组,2022-10-19,16:12
3.5,骄子园主食一组,2022-10-14,17:39
14.35,友来副食一组,2022-07-27,18:24
12.0,学苑食堂副食二组,2023-04-25,11:22
9.7,百味佳副食一组,2022-09-14,11:57
15.4,美食林小猪憨尼麻辣烫,2023-03-23,11:42
19.0,美食林川蜀源烤鱼,2023-03-01,11:45
12.0,美食林阿咪酱骨扒肉,2023-02-20,11:38
10.0,南苑特色铁板烧,2023-02-22,17:25
12.2,百味佳副食一组,2022-11-09,10:06
3.35,友来副食一组,2022-09-18,7:54
5.0,美食林小猪憨尼麻辣烫,2023-03-08,17:14
6.2,百味佳副食一组,2023-04-20,8:45
9.65,百味佳展销组,2022-07-05,11:51
3.6,百味佳副食一组,2023-02-20,8:44
3.0,百味佳副食一组,2023-03-09,7:36
14.64,百味佳副食一组,2023-04-22,8:10
13.78,民族餐厅旋转小火锅,2022-10-15,17:52
11.0,友来朝鲜风味,2022-08-29,11:51
13.5,美食林阿咪酱骨扒肉,2023-04-21,17:53
11.9,阳光小是小简餐,2022-07-03,12:12
12.2,百味佳副食一组,2023-03-21,11:45
13.07,民族餐厅铁板料理,2022-11-21,18:08
5.4,百味佳副食一组,2022-09-23,12:15
13.0,美食林阿咪酱骨扒肉,2023-02-23,17:18
3.1,百味佳副食一组,2022-11-21,8:22
16.0,美食林阿咪酱骨扒肉,2023-03-15,11:58
6.5,百味佳主食二组,2023-02-16,18:15
3.0,美食林铁锅焖面,2022-10-05,13:11
17.6,百味佳副食一组,2023-03-27,12:06
12.2,友来副食一组,2023-04-24,7:35
3.5,学苑食堂真牛铁板,2023-03-25,9:23
16.0,阳光广式猪脚饭,2023-03-19,18:32
11.0,学苑食堂副食三组,2023-03-15,17:24
4.75,百味佳副食一组,2023-04-15,9:08
15.0,学苑食堂香恋香拌砂锅,2022-08-01,11:25
23.7,百味佳副食一组,2022-11-20,7:13
12.2,美食林川蜀源烤鱼,2023-02-15,11:52
12.2,百味佳副食一组,2023-02-25,11:52
12.0,美食林川蜀源烤鱼,2023-04-05,11:56
2.4,百味佳副食一组,2023-02-28,9:19
15.0,美食林90后串炒饭,2023-02-06,16:54
11.4,友来副食一组,2022-09-15,11:42
9.2,百味佳展销组,2022-10-17,11:59
9.4,百味佳副食一组,2022-08-20,9:35
2.45,百味佳副食一组,2022-07-05,9:27
16.0,民族餐厅铁板料理,2022-10-07,17:34
5.5,百味佳展销组,2022-11-26,8:52
13.0,美食林东农豆坊,2023-03-15,11:49
15.0,民族餐厅山西饸饹面,2022-10-18,11:12
4.0,民族餐厅山西饸饹面,2022-07-05,11:28
3.1,百味佳副食一组,2023-04-25,7:36
13.4,百味佳副食一组,2023-03-26,7:11
14.0,美食林老上客砂锅,2023-03-10,11:42
10.4,百味佳展销组,2022-11-10,8:38
5.7,百味佳副食一组,2023-04-22,8:43
12.0,美食林真牛铁板,2023-04-25,10:39
3.75,友来副食一组,2022-10-10,9:14
3.2,百味佳副食一组,2023-04-15,9:13
3.25,友来副食一组,2022-10-26,8:30
9.95,学苑食堂副食三组,2022-11-25,7:44
12.2,民族餐厅金家店,2022-10-03,11:52
18.4,民族餐厅旋转小火锅,2023-03-03,11:42
11.0,美食林老上客砂锅,2023-03-21,11:31
10.0,学苑食堂副食三组,2023-04-01,10:26
5.6,美食林小猪憨尼麻辣烫,2022-11-06,17:32
23.0,学苑食堂副食三组,2023-02-15,11:49
12.2,百味佳副食一组,2022-11-02,11:53
3.6,民族餐厅山西饸饹面,2023-04-17,8:52
2.7,百味佳副食一组,2022-10-27,8:44
12.2,紫丁香餐吧机器人收银组,2022-10-24,11:52
8.2,友来副食一组,2022-09-06,7:48
3.65,友来副食一组,2022-09-04,7:12
3.1,友来副食一组,2022-10-12,7:58
11.02,阳光小是小简餐,2023-04-19,17:32
4.6,友来副食一组,2022-10-27,8:36
3.95,友来副食一组,2022-10-11,8:42
2.1,百味佳副食一组,2023-03-15,8:35
4.85,美食林小猪憨尼麻辣烫,2022-11-22,7:17
25.4,友来朝鲜风味,2022-11-02,17:45
14.0,阳光广式猪脚饭,2023-02-14,11:51
12.2,学苑食堂铁锅焖面,2023-02-23,18:06
3.8,百味佳副食一组,2023-02-17,7:40
4.1,百味佳副食一组,2022-11-13,8:40
14.2,美食林陕西刀削面(罐罐面),2022-09-24,17:24
10.2,紫丁香餐吧机器人收银组,2023-03-14,16:24
12.2,百味佳展销组,2022-11-10,7:10
10.0,百味佳副食一组,2022-11-11,11:46
12.4,百味佳展销组,2022-08-21,11:51
11.45,学苑食堂副食一组,2023-04-25,13:08
19.0,美食林真牛铁板,2022-09-09,17:40
3.0,学苑食堂香恋香拌砂锅,2023-04-14,12:29
16.25,美食林小猪憨尼麻辣烫,2023-02-19,17:01
5.5,百味佳副食一组,2022-11-17,12:03
10.0,美食林陕西刀削面(罐罐面),2023-03-22,18:04
10.45,百味佳副食一组,2022-11-11,18:10
5.6,百味佳副食一组,2023-02-23,7:35
10.0,美食林真牛铁板,2022-09-16,17:35
4.1,学苑食堂副食三组,2022-07-18,8:29
4.35,友来副食一组,2022-10-14,7:36
11.0,美食林那小味面馆,2022-11-08,16:59
4.4,百味佳副食一组,2022-10-10,7:53
9.45,百味佳副食一组,2023-04-16,8:48
17.0,百味佳机器人收银组,2023-04-01,11:14
16.2,阳光小是小简餐,2023-04-10,11:42
11.46,民族餐厅山西饸饹面,2022-10-06,11:39
3.35,友来副食一组,2023-04-20,7:42
3.4,友来副食一组,2022-09-11,7:05
5.85,友来副食一组,2022-10-05,7:42
4.25,百味佳副食一组,2023-02-15,7:42
8.6,美食林海南鸡饭,2022-09-01,18:15
11.0,美食林九旦西北小吃,2022-08-05,10:50
10.0,美食林小猪憨尼麻辣烫,2022-11-29,17:35
3.0,美食林川蜀源烤鱼,2023-03-27,12:04
24.68,美食林那小味面馆,2022-08-13,11:40
5.95,友来副食一组,2022-11-13,7:27
4.35,友来副食一组,2022-09-22,7:44
3.85,百味佳主食二组,2022-10-16,9:33
12.0,美食林陕西刀削面(川无界),2023-03-01,11:52
12.0,美食林90后串炒饭,2023-04-24,17:02
11.61,美食林小猪憨尼麻辣烫,2022-10-20,18:17
3.85,友来副食一组,2022-11-21,8:18
12.0,学苑食堂副食三组,2022-10-04,17:58
18.0,学苑食堂真牛铁板,2022-11-25,17:24
14.0,友来副食一组,2022-10-03,11:40
8.85,百味佳副食一组,2022-11-17,9:38
3.75,友来副食一组,2022-10-16,7:23
10.0,学苑食堂香恋香拌砂锅,2023-03-19,17:09
18.0,学苑食堂包子,2022-11-18,11:32
8.95,友来副食一组,2022-10-19,7:05
4.85,友来副食一组,2022-10-08,7:35
11.22,百味佳副食一组,2023-02-16,8:52
4.3,学苑食堂副食三组,2022-10-21,18:36
8.2,百味佳副食一组,2022-07-04,9:04
7.5,美食林真牛铁板,2022-07-04,17:00
3.65,友来副食一组,2022-09-20,7:39
12.7,紫丁香餐吧机器人收银组,2023-04-11,17:34
5.85,友来副食一组,2022-10-02,7:25
4.2,百味佳副食一组,2023-03-13,7:44
16.85,学苑食堂副食三组,2022-10-09,11:26
2.54,友来副食一组,2023-02-07,7:38
19.0,学苑食堂香恋香拌砂锅,2023-04-21,11:45
4.85,友来副食一组,2022-09-28,7:44
3.5,学苑食堂副食三组,2022-11-14,7:38
10.44,紫丁香餐吧机器人收银组,2023-04-20,18:38
12.0,学苑食堂铁锅焖面,2022-10-02,18:09
12.0,美食林真牛铁板,2022-09-08,11:14
12.8,百味佳副食一组,2022-11-17,11:59
26.55,学苑食堂包子,2023-03-05,7:32
9.1,阳光小是小简餐,2023-04-15,11:35
14.0,美食林老上客砂锅,2023-04-08,11:47
12.8,学苑食堂重庆小面,2022-07-19,17:31
12.0,美食林90后串炒饭,2022-09-25,17:23
3.95,友来副食一组,2023-04-16,7:14
4.85,百味佳副食一组,2022-11-20,7:31
4.2,百味佳副食一组,2022-09-03,8:19
10.0,美食林90后串炒饭,2022-11-17,17:00
13.0,友来朝鲜风味,2023-03-10,17:30
5.65,友来副食一组,2022-10-21,7:40
11.0,美食林阿咪酱骨扒肉,2023-04-08,17:30
4.5,百味佳主食二组,2023-02-21,8:13
9.0,学苑食堂副食三组,2022-11-07,11:14
16.0,民族餐厅山西饸饹面,2022-10-18,17:38
4.0,学苑食堂副食三组,2023-02-20,9:32
3.9,百味佳副食一组,2023-02-22,8:43
2.8,百味佳副食一组,2022-09-06,7:34
11.0,学苑食堂副食三组,2022-11-05,12:15
2.1,百味佳副食一组,2023-04-16,8:41
19.98,阳光广式猪脚饭,2023-02-22,17:30
10.0,美食林蜀香麻辣烫(川香麻辣烫),2022-10-07,17:59
12.95,美食林真牛铁板,2022-10-24,17:36
15.0,紫丁香餐吧机器人收银组,2023-04-25,17:22
3.85,友来副食一组,2022-10-17,7:57
14.1,百味佳副食一组,2023-03-12,11:44
8.55,学苑食堂副食三组,2022-09-30,18:31
13.0,美食林蜀香麻辣烫(川香麻辣烫),2022-10-09,11:50
13.0,紫丁香餐吧机器人收银组,2023-03-25,16:29
2.2,百味佳副食一组,2022-07-13,9:28
10.4,一区饺子园主食一组,2023-03-23,11:48
15.0,美食林老上客砂锅,2022-07-03,17:37
10.0,阳光副食二组,2023-03-19,17:33
12.0,学苑食堂真牛铁板,2022-07-04,11:27
2.1,百味佳副食一组,2023-02-23,9:02
16.5,一区饺子园主食一组,2022-09-25,11:52
12.0,民族餐厅山西饸饹面,2022-08-23,17:56
2.85,友来副食一组,2022-10-04,7:46
5.4,友来副食一组,2023-03-15,7:13
11.0,美食林90后串炒饭,2023-04-21,18:09
22.0,学苑食堂副食二组,2023-03-22,18:10
15.0,民族餐厅山西饸饹面,2023-03-22,17:32
4.5,阳光小是小简餐,2022-11-06,8:10
21.74,阳光副食二组,2023-04-25,17:48
12.41,美食林真牛铁板,2023-04-25,17:45
13.0,民族餐厅金家店,2022-09-02,9:38
12.2,友来副食一组,2022-09-04,11:50
6.95,学苑食堂副食三组,2022-10-05,7:16
12.0,民族餐厅金家店,2022-09-13,10:29
10.0,美食林真牛铁板,2022-11-28,11:18
4.6,百味佳主食二组,2022-10-01,7:43
14.5,紫丁香餐吧机器人收银组,2023-04-18,7:08
26.0,美食林陕西刀削面(川无界),2022-07-23,17:38
12.85,友来副食一组,2022-09-03,8:12
8.2,百味佳副食一组,2022-07-03,10:16
13.2,阳光川蜀源烤鱼,2022-11-14,12:00
