amount,merchant_name,date,time
19.6,阳光副食二组,2022-11-15,18:12
27.25,学苑食堂副食三组,2022-07-04,10:53
3.6,百味佳展销组,2022-11-30,7:41
12.25,友来朝鲜风味,2022-10-12,11:45
3.25,友来副食一组,2022-10-25,7:59
12.0,美食林川蜀源烤鱼,2023-04-10,12:03
26.85,友来副食一组,2022-11-01,8:39
4.7,百味佳副食一组,2022-11-12,9:37
12.0,民族餐厅金家店,2022-11-26,11:39
22.0,美食林川蜀源烤鱼,2023-03-30,7:28
4.9,百味佳副食一组,2022-09-02,7:34
13.72,学苑食堂副食三组,2022-11-27,12:39
6.5,学苑食堂副食一组,2022-07-15,11:42
5.2,友来副食一组,2022-10-18,9:00
5.95,美食林小猪憨尼麻辣烫,2022-10-10,18:37
2.1,美食林海南鸡饭,2022-07-21,17:11
27.7,美食林肠粉,2023-02-06,17:45
15.4,百味佳副食一组,2023-04-09,16:02
5.0,百味佳展销组,2022-09-12,7:45
8.2,百味佳副食一组,2023-04-25,7:53
23.28,友来副食一组,2022-11-26,8:13
12.2,紫丁香餐吧机器人收银组,2023-04-19,11:10
9.45,学苑食堂副食三组,2023-04-12,18:21
5.0,百味佳副食一组,2022-11-08,7:13
11.2,美食林陕西刀削面(罐罐面),2022-10-06,17:12
3.4,百味佳展销组,2022-10-10,7:36
20.95,百味佳副食一组,2022-09-06,7:10
12.0,美食林东农豆坊,2022-10-25,11:25
4.22,阳光小是小简餐,2022-09-14,7:31
5.5,百味佳副食一组,2023-03-09,9:41
12.0,美食林九旦西北小吃,2022-10-12,11:26
15.0,美食林真牛铁板,2022-10-14,17:47
2.4,紫丁香餐吧机器人收银组,2023-04-12,10:39
5.2,百味佳副食一组,2023-02-19,8:35
14.5,民族餐厅山西饸饹面,2022-09-10,17:15
21.0,百味佳副食一组,2023-04-02,11:58
5.85,友来副食一组,2022-10-12,7:53
15.0,阳光广式猪脚饭,2023-02-25,11:44
13.3,百味佳副食一组,2022-07-29,11:54
2.38,回味斋一餐厅副食一组,2023-02-14,8:40
21.0,学院食堂陕西名小吃,2023-04-06,11:38
4.7,百味佳副食一组,2022-11-04,8:29
5.4,美食林蜀香麻辣烫(川香麻辣烫),2022-07-19,8:57
12.4,百味佳副食一组,2022-11-02,11:42
10.28,民族餐厅铁板料理,2022-09-28,17:44
9.5,百味佳副食一组,2023-03-22,8:58
12.0,美食林川蜀源烤鱼,2023-03-18,11:51
16.8,百味佳展销组,2022-10-02,17:23
5.4,百味佳副食一组,2022-11-26,8:40
3.4,百味佳副食一组,2022-09-03,7:36
14.82,美食林广式猪脚饭,2022-11-28,17:40
2.5,百味佳副食一组,2022-11-28,7:32
13.6,百味佳副食一组,2023-02-11,11:42
16.0,美食林真牛铁板,2022-10-09,18:15
5.0,美食林真牛铁板,2022-09-11,12:29
17.0,学苑食堂包子,2022-09-28,18:15
11.4,阳光广式猪脚饭,2023-04-16,11:42
12.2,百味佳副食一组,2023-04-19,12:20
5.56,骄子园主食一组,2023-02-13,8:56
23.0,民族餐厅铁板料理,2022-11-13,17:29
12.3,百味佳展销组,2022-09-25,12:00
5.6,友来副食一组,2022-10-12,7:56
10.42,骄子园主食一组,2022-09-26,17:32
13.8,紫丁香餐吧机器人收银组,2022-07-05,7:06
12.0,学苑食堂真牛铁板,2023-03-26,18:10
11.04,百味佳主食二组,2022-07-04,17:36
10.8,百味佳副食一组,2023-04-25,10:14
13.6,紫丁香餐吧机器人收银组,2023-03-09,11:46
22.2,百味佳副食一组,2022-09-02,11:21
12.4,百味佳副食一组,2023-02-08,10:44
4.2,百味佳副食一组,2022-10-23,8:18
8.9,阳光小是小简餐,2023-04-25,17:39
15.35,友来副食一组,2022-09-06,8:30
14.4,百味佳副食一组,2022-12-25,11:43
2.85,百味佳副食一组,2023-04-24,9:01
4.25,学苑食堂副食三组,2022-11-15,8:53
12.0,美食林90后串炒饭,2023-03-16,18:03
12.4,百味佳展销组,2022-10-05,18:04
5.95,友来副食一组,2022-09-20,7:52
23.3,学苑食堂副食三组,2022-08-01,18:18
10.0,民族餐厅金家店,2023-02-28,11:51
13.43,紫丁香餐吧机器人收银组,2023-04-25,13:12
5.1,百味佳副食一组,2022-11-17,7:35
11.0,阳光川蜀源烤鱼,2023-03-07,11:50
4.4,美食林陕西刀削面(川无界),2022-07-14,17:58
10.2,阳光小是小简餐,2022-11-23,11:53
12.4,阳光小是小简餐,2022-11-30,16:48
2.35,阳光广式猪脚饭,2023-03-14,16:07
15.35,百味佳副食一组,2023-04-25,8:27
15.0,美食林阿咪酱骨扒肉,2023-04-25,17:38
4.25,百味佳副食一组,2022-11-20,7:05
12.0,美食林川蜀源烤鱼,2022-10-10,17:44
10.35,百味佳副食一组,2023-04-11,8:13
25.3,友来副食一组,2022-09-21,8:22
15.8,友来朝鲜风味,2022-09-15,8:16
18.2,民族餐厅铁板料理,2023-03-05,16:44
9.2,百味佳副食一组,2023-03-19,10:36
2.12,美食林铁锅焖面,2022-11-07,11:47
15.0,美食林真牛铁板,2022-07-08,17:15
4.5,学苑食堂副食一组,2023-02-12,18:25
9.6,百味佳副食一组,2023-03-25,9:07
6.95,阳光小是小简餐,2022-11-15,7:41
28.43,美食林九旦西北小吃,2022-08-03,17:34
12.0,美食林九旦西北小吃,2023-04-25,18:25
