amount,merchant_name,date,time,weekday,holiday,temperature,station_pressure,sea_level_pressure,relative_humidity,windspeed,special_weather,timestamp,meal_course_breakfast,meal_course_lunch,meal_course_dinner,merchant_code
0.04541583877377235,学苑食堂副食一组,2022-07-03,08:07:00,7,1,0.8461538461538463,0.33557046979865746,0.31428571428571317,0.8023255813953487,0.3333333333333333,0,0.0,0,0,0,2
0.3775191598069827,美食林90后串炒饭,2022-07-03,11:56:00,7,1,0.9230769230769231,0.31879194630872476,0.2920634920634875,0.6511627906976745,0.4166666666666667,0,0.0005365435349915515,0,0,0,18
0.22424070394550097,美食林陕西刀削面(罐罐面),2022-07-03,17:09:00,7,1,0.9230769230769231,0.2651006711409387,0.24126984126983686,0.6046511627906976,0.4166666666666667,0,0.0012698977989913374,0,0,0,36
0.20720976440533637,友来副食一组,2022-07-04,07:42:00,1,0,0.8461538461538463,0.2885906040268438,0.2666666666666657,0.872093023255814,0.08333333333333333,1,0.0033153235896321576,0,0,0,38
0.7635537893840477,学苑食堂主食三组（面条）,2022-07-04,12:06:00,1,0,0.903846153846154,0.2919463087248282,0.2666666666666657,0.6976744186046511,0.25,0,0.003933871595052096,0,0,0,50
0.39455009934714735,天香特色剁椒猪脚饭,2022-07-04,17:21:00,1,0,0.903846153846154,0.2651006711409387,0.24126984126983686,0.7558139534883721,0.25,0,0.0046719118287938954,0,0,0,69
0.0017030939540164658,学苑食堂副食三组,2022-07-06,08:32:00,3,0,0.9230769230769231,0.31879194630872476,0.2920634920634875,0.8139534883720929,0.25,0,0.01018026925581239,0,1,1,24
0.7635537893840477,学苑食堂主食三组（面条）,2022-07-06,17:29:00,3,0,0.9423076923076923,0.2684563758389231,0.24126984126983686,0.6976744186046511,0.4166666666666667,0,0.011438452130477117,0,1,1,50
0.16747090547828555,学苑食堂副食三组,2022-07-08,17:04:00,5,0,0.9423076923076923,0.11744966442952887,0.09841269841269451,0.6046511627906976,0.3333333333333333,0,0.018127673931473964,0,1,1,24
0.04541583877377235,学苑食堂副食三组,2022-07-09,17:02:00,6,1,0.903846153846154,0.21476510067113708,0.1936507936507894,0.3604651162790698,0.49999999999999994,0,0.021496886173110852,0,0,0,24
0.20720976440533637,一区饺子园凉菜组,2022-07-10,17:59:00,7,1,0.8653846153846154,0.3154362416107368,0.2920634920634875,0.5930232558139534,0.08333333333333333,0,0.02500433452200923,0,0,0,46
0.09367016747090548,学苑食堂副食三组,2022-07-11,07:43:00,1,0,0.8076923076923077,0.35906040268455897,0.3396825396825349,0.6860465116279069,0.16666666666666669,0,0.026934954054055993,0,0,0,24
0.16747090547828555,学苑食堂副食三组,2022-07-11,11:39:00,1,0,0.903846153846154,0.3657718120805349,0.3396825396825349,0.6511627906976745,0.08333333333333333,0,0.02748789848314459,0,0,0,24
0.0028384899233607763,学苑食堂副食三组,2022-07-12,11:56:00,2,0,0.9615384615384617,0.3959731543624123,0.3650793650793638,0.6511627906976745,0.25,0,0.03090162743728797,0,1,1,24
0.025546409310246945,学苑食堂主食三组（面条）,2022-07-13,08:31:00,3,0,0.8653846153846154,0.2885906040268438,0.2666666666666657,0.872093023255814,0.16666666666666669,0,0.033795213750508424,0,1,1,50
0.3661652001135396,友来副食一组,2022-07-13,11:30:00,3,0,0.8846153846153846,0.2651006711409387,0.24126984126983686,0.8139534883720929,0.16666666666666669,0,0.03421460804206333,0,1,1,38
0.16747090547828555,民族餐厅金家店,2022-07-13,16:53:00,3,0,0.8653846153846154,0.1879194630872476,0.17142857142857082,0.872093023255814,0.0,1,0.03497139215474476,0,1,1,28
0.5932443939824014,民族餐厅金家店,2022-07-14,12:19:00,4,0,0.7884615384615385,0.1308724832214736,0.12063492063491665,0.9302325581395348,0.25,0,0.03770331251200787,0,1,1,28
0.1703093954016463,学苑食堂副食三组,2022-07-18,12:03:00,1,0,0.8846153846153846,0.13758389261744952,0.12063492063491665,0.6976744186046511,0.08333333333333333,0,0.051161417599558945,0,0,0,24
0.19585580471189326,学苑食堂副食三组,2022-07-19,17:16:00,2,0,0.9230769230769231,0.21812080536912504,0.1936507936507894,0.6046511627906976,0.08333333333333333,0,0.05526867007492342,0,0,0,24
0.19585580471189326,学苑食堂副食三组,2022-07-24,11:35:00,7,1,0.8846153846153846,0.2651006711409387,0.24126984126983686,0.6976744186046511,0.16666666666666669,0,0.07133920329141574,0,0,0,24
0.0017030939540164658,学苑食堂副食三组,2022-07-25,07:45:00,1,0,0.826923076923077,0.3624161073825469,0.3396825396825349,0.872093023255814,0.08333333333333333,0,0.07417421498291787,0,0,0,24
0.11070110701107011,学苑食堂副食三组,2022-07-25,17:01:00,1,0,0.9230769230769231,0.36912751677852285,0.3396825396825349,0.6511627906976745,0.08333333333333333,0,0.07547691457007488,0,0,0,24
0.19585580471189326,民族餐厅山西饸饹面,2022-07-26,11:57:00,2,0,0.9423076923076923,0.41946308724832093,0.3873015873015824,0.7558139534883721,0.25,0,0.07813854538126463,0,0,0,10
0.25262560317910876,美食林陕西刀削面(罐罐面),2022-07-26,17:21:00,2,0,0.9423076923076923,0.3959731543624123,0.3650793650793638,0.7558139534883721,0.16666666666666669,0,0.07889767247883128,0,0,0,36
0.33181947204087425,阳光副食二组,2022-07-27,17:09:00,3,0,0.9807692307692308,0.4228187919463089,0.3873015873015824,0.6511627906976745,0.16666666666666669,0,0.0822434548717581,0,0,0,15
0.19301731478853254,学苑食堂副食三组,2022-07-31,17:21:00,7,1,0.9615384615384617,0.3221476510067127,0.2920634920634875,0.7093023255813953,0.16666666666666669,0,0.09576716353565473,0,0,0,24
0.22537609991484528,民族餐厅山西饸饹面,2022-08-02,11:48:00,2,0,1.0,0.3724832214765108,0.3396825396825349,0.7093023255813953,0.25,0,0.10173474599700683,0,0,0,10
0.011353959693443078,百味佳副食一组,2022-08-03,09:31:00,3,0,0.9807692307692308,0.3724832214765108,0.3396825396825349,0.7558139534883721,0.25,0,0.10478765528131362,0,0,0,5
0.39455009934714735,学苑食堂香恋香拌砂锅,2022-08-04,17:15:00,4,0,0.9423076923076923,0.2684563758389231,0.24126984126983686,0.8139534883720929,0.08333333333333333,0,0.10924869847190166,0,0,0,9
0.02838489923360772,百味佳展销组,2022-08-06,08:01:00,6,1,0.8653846153846154,0.2382550335570457,0.21904761904761827,0.872093023255814,0.08333333333333333,0,0.11469848127720184,0,0,0,35
0.45131989781436277,学子副食一组,2022-08-07,16:43:00,7,1,0.8846153846153846,0.164429530201339,0.14603174603174196,0.8139534883720929,0.16666666666666669,0,0.11929541759019457,0,0,0,58
0.47970479704797053,学苑食堂副食三组,2022-08-08,17:16:00,1,0,0.8653846153846154,0.2885906040268438,0.2666666666666657,0.3255813953488372,0.49999999999999994,0,0.12274663430223143,0,0,0,24
0.019869429463525393,百味佳副食一组,2022-08-09,08:28:00,2,0,0.8076923076923077,0.2583892617449628,0.24126984126983686,0.6395348837209303,0.3333333333333333,0,0.12488343650275624,0,0,0,5
0.16747090547828555,学苑食堂副食三组,2022-08-10,17:05:00,3,0,0.8846153846153846,0.19127516778523201,0.17142857142857082,0.3604651162790698,0.16666666666666669,0,0.12946865789140816,0,0,0,24
0.16747090547828555,百味佳副食一组,2022-08-11,08:55:00,4,0,0.8461538461538463,0.21140939597315267,0.1936507936507894,0.6976744186046511,0.16666666666666669,0,0.13169449351696016,0,0,0,5
0.16747090547828555,学苑食堂副食三组,2022-08-12,12:06:00,5,0,0.903846153846154,0.31879194630872476,0.2920634920634875,0.46511627906976744,0.08333333333333333,0,0.13551590183830342,0,0,0,24
0.19869429463525404,民族餐厅山西饸饹面,2022-08-15,08:07:00,1,0,0.8076923076923077,0.18456375838925965,0.17142857142857082,0.8023255813953487,0.3333333333333333,0,0.14507762308871008,0,0,0,10
0.11070110701107011,民族二餐厅五谷鲜渔粉副食二组,2022-08-16,11:53:00,2,0,0.903846153846154,0.34228187919462627,0.31428571428571317,0.5116279069767442,0.16666666666666669,0,0.14898103588046752,0,0,0,59
0.025546409310246945,民族餐厅金家店,2022-08-22,11:35:00,1,0,0.7307692307692308,0.02684563758388947,0.025396825396821754,0.9302325581395348,0.6666666666666666,1,0.16918225142102017,1,1,0,28
0.47970479704797053,民族餐厅山西饸饹面,2022-08-23,11:15:00,2,0,0.7884615384615385,0.38590604026845554,0.3650793650793638,0.5348837209302326,0.4166666666666667,0,0.17250928993500736,1,1,1,10
0.13908600624467785,学苑食堂副食三组,2022-08-23,17:04:00,2,0,0.826923076923077,0.4362416107382536,0.41269841269841123,0.4186046511627907,0.25,0,0.17332699165427812,1,1,1,24
0.029804144195288096,回味斋一餐厅副食一组,2022-08-24,08:22:00,3,0,0.75,0.43288590604026567,0.41269841269841123,0.7441860465116279,0.16666666666666669,0,0.17547785176402897,1,1,0,4
0.13908600624467785,百味佳副食一组,2022-08-24,17:41:00,3,0,0.7884615384615385,0.3087248322147609,0.2920634920634875,0.6395348837209303,0.16666666666666669,0,0.176787580305799,1,1,0,5
0.22424070394550097,一区饺子园主食一组,2022-08-25,17:48:00,4,0,0.7692307692307693,0.23154362416107332,0.21904761904761827,0.5348837209302326,0.25,0,0.18017787941124652,0,0,0,21
0.2810105024127164,阳光广式猪脚饭,2022-08-26,16:11:00,5,0,0.7884615384615385,0.23489932885905773,0.21904761904761827,0.3720930232558139,0.3333333333333333,0,0.18332450809032252,1,1,1,8
0.3661652001135396,民族餐厅山西饸饹面,2022-08-27,11:47:00,6,1,0.7884615384615385,0.38590604026845554,0.3650793650793638,0.5348837209302326,0.3333333333333333,0,0.18607985829626728,0,0,1,10
0.39455009934714735,学苑食堂副食三组,2022-08-27,16:53:00,6,1,0.8076923076923077,0.4093959731543606,0.3873015873015824,0.4186046511627907,0.16666666666666669,0,0.18679681166618423,0,0,1,24
0.47970479704797053,学苑食堂副食一组,2022-08-31,10:51:00,3,0,0.8461538461538463,0.3892617449664435,0.3650793650793638,0.5930232558139534,0.16666666666666669,0,0.19944424398906335,1,1,0,2
0.3644621061595231,阳光副食二组,2022-09-03,11:37:00,6,1,0.8846153846153846,0.5570469798657705,0.523809523809522,0.3953488372093023,0.16666666666666669,0,0.20967371592713846,0,0,1,15
0.22424070394550097,民族餐厅德澳士,2022-09-03,17:07:00,6,1,0.8846153846153846,0.5067114093959724,0.4761904761904745,0.4302325581395348,0.08333333333333333,0,0.21044690093390273,0,0,1,54
0.5779165483962533,阳光副食二组,2022-09-04,17:13:00,7,1,0.75,0.3557046979865781,0.3396825396825349,0.9302325581395348,0.16666666666666669,1,0.21383485705449345,0,0,0,15
0.33778030087993194,民族餐厅金家店,2022-09-05,12:10:00,1,0,0.7307692307692308,0.3053691275167765,0.2920634920634875,1.0,0.25,1,0.21649883085054,1,0,0,28
0.47970479704797053,民族餐厅山西饸饹面,2022-09-06,12:19:00,2,0,0.7692307692307693,0.23154362416107332,0.21904761904761827,0.45348837209302323,0.16666666666666669,0,0.21989381592572954,1,1,0,10
0.161793925631564,学苑食堂副食三组,2022-09-07,08:37:00,3,0,0.6923076923076923,0.3791946308724796,0.3650793650793638,0.6744186046511627,0.49999999999999994,0,0.22274757149618551,1,0,0,24
0.19585580471189326,民族餐厅山西饸饹面,2022-09-07,11:53:00,3,0,0.7115384615384616,0.40268456375838824,0.3873015873015824,0.7325581395348837,0.49999999999999994,0,0.2232067965305049,1,0,0,10
0.22424070394550097,紫丁香餐吧副食一组（中西套餐）,2022-09-08,17:28:00,4,0,0.8846153846153846,0.5067114093959724,0.4761904761904745,0.5116279069767442,0.16666666666666669,0,0.2273655946729889,0,1,0,49
0.16747090547828555,学苑食堂副食三组,2022-09-09,17:13:00,5,0,0.8846153846153846,0.6845637583892596,0.6444444444444422,0.3604651162790698,0.0,0,0.2307043481113169,1,1,1,24
0.0034061879080329316,一区饺子园凉菜组,2022-09-10,17:19:00,6,1,0.903846153846154,0.5838926174496635,0.5492063492063473,0.46511627906976744,0.08333333333333333,0,0.23409230423189342,0,0,0,46
0.16747090547828555,学苑食堂副食三组,2022-09-11,17:57:00,7,1,0.8461538461538463,0.48322147651006375,0.45396825396825236,0.6976744186046511,0.08333333333333333,0,0.2375552358682853,0,0,0,24
0.08231620777746237,阳光广式猪脚饭,2022-09-12,12:28:00,1,1,0.903846153846154,0.4865771812080517,0.45396825396825236,0.5116279069767442,0.3333333333333333,0,0.24015829205774253,1,0,0,8
0.16747090547828555,学苑食堂副食三组,2022-09-12,17:45:00,1,1,0.8461538461538463,0.5067114093959724,0.4761904761904745,0.6395348837209303,0.16666666666666669,0,0.24090101826122634,1,0,0,24
0.411581038887312,学苑食堂副食三组,2022-09-13,12:28:00,2,0,0.7692307692307693,0.7785234899328835,0.7428571428571402,0.3720930232558139,0.3333333333333333,0,0.24353219026910722,1,1,0,24
0.294067556060176,阳光副食二组,2022-09-14,12:26:00,3,0,0.8461538461538463,0.7080536912751683,0.6698412698412675,0.46511627906976744,0.0,0,0.2469014025107441,0,0,1,15
0.17882486517172866,学苑食堂副食三组,2022-09-15,17:56:00,4,0,0.7307692307692308,0.5469798657718101,0.523809523809522,0.8023255813953487,0.08333333333333333,0,0.25104848572887306,0,1,0,24
0.39455009934714735,民族餐厅山西饸饹面,2022-09-16,11:47:00,5,0,0.826923076923077,0.4362416107382536,0.41269841269841123,0.5465116279069768,0.3333333333333333,0,0.2535578225235753,1,1,1,10
0.08231620777746237,民族餐厅山西饸饹面,2022-09-17,08:22:00,6,1,0.6923076923076923,0.3255033557046936,0.31428571428571317,0.8604651162790697,0.08333333333333333,0,0.25645140883679574,0,0,0,10
0.13908600624467785,一区饺子园凉菜组,2022-09-17,17:13:00,6,1,0.7692307692307693,0.3087248322147609,0.2920634920634875,0.7441860465116279,0.08333333333333333,0,0.2576955338022344,0,0,0,46
0.33778030087993194,美食林真牛铁板,2022-09-18,11:47:00,7,1,0.75,0.3825503355704676,0.3650793650793638,0.3720930232558139,0.6666666666666666,0,0.26030561894630466,0,0,0,30
0.13908600624467785,阳光广式猪脚饭,2022-09-18,17:29:00,7,1,0.7307692307692308,0.4060402684563762,0.3873015873015824,0.4069767441860465,0.25,0,0.2611069197715068,0,0,0,8
0.422934998580755,一区饺子园主食一组,2022-09-20,12:09:00,2,0,0.6730769230769231,0.5436241610738222,0.523809523809522,0.1511627906976744,0.4166666666666667,0,0.26710496103615355,1,1,0,21
0.19585580471189326,学苑食堂副食一组,2022-09-21,06:49:00,3,0,0.576923076923077,0.4362416107382536,0.42857142857142705,0.5581395348837208,0.25,0,0.2697291040894356,1,0,0,2
0.22424070394550097,美食林酸辣粉烤肉拌饭,2022-09-23,11:44:00,5,0,0.6730769230769231,0.3255033557046936,0.31428571428571317,0.7906976744186047,0.16666666666666669,0,0.2771680810485293,1,1,1,67
0.3661652001135396,美食林肠粉,2022-09-23,17:22:00,5,0,0.6346153846153846,0.2986577181208041,0.2920634920634875,0.9302325581395348,0.0,1,0.2779600099342474,1,1,1,25
0.536474595515186,阳光广式猪脚饭,2022-09-24,13:05:00,6,1,0.75,0.44966442953019836,0.42857142857142705,0.48837209302325585,0.3333333333333333,0,0.2807317610342892,0,1,0,8
0.19869429463525404,民族餐厅山西饸饹面,2022-09-26,07:42:00,1,0,0.6346153846153846,0.5906040268456358,0.574603174603169,0.3837209302325581,0.0,0,0.28672277334432295,1,0,0,10
0.11070110701107011,阳光广式猪脚饭,2022-09-27,12:16:00,2,0,0.8461538461538463,0.5067114093959724,0.4761904761904745,0.46511627906976744,0.4166666666666667,0,0.29073864940980343,1,1,0,8
0.25262560317910876,美食林陕西刀削面(罐罐面),2022-09-28,11:45:00,3,0,0.7692307692307693,0.38590604026845554,0.3650793650793638,0.7441860465116279,0.0,1,0.29403991509022376,1,0,1,36
0.422934998580755,民族餐厅金家店,2022-09-28,17:47:00,3,0,0.7115384615384616,0.4295302013422777,0.41269841269841123,0.6860465116279069,0.25,0,0.2948880756128034,1,0,1,28
0.21856372409877947,一区饺子园凉菜组,2022-09-30,11:46:00,5,0,0.826923076923077,0.31208053691274884,0.2920634920634875,0.5465116279069768,0.3333333333333333,0,0.30079005449782414,1,1,1,46
0.16747090547828555,民族餐厅金家店,2022-09-30,17:16:00,5,0,0.7115384615384616,0.3053691275167765,0.2920634920634875,0.8604651162790697,0.08333333333333333,1,0.3015632395045884,1,1,1,28
0.16747090547828555,学苑食堂副食三组,2022-10-01,11:10:00,6,1,0.5384615384615385,0.6845637583892596,0.6698412698412675,0.7906976744186047,0.25,0,0.30407960525390365,0,0,0,24
0.161793925631564,一区饺子园凉菜组,2022-10-01,17:21:00,6,1,0.576923076923077,0.661073825503351,0.6444444444444422,0.7209302325581395,0.08333333333333333,0,0.30494885264030813,0,0,0,46
0.4569968776610843,一区饺子园主食一组,2022-10-02,18:07:00,7,1,0.6923076923076923,0.5201342281879171,0.5015873015872998,0.9302325581395348,0.08333333333333333,0,0.30843052815563965,0,0,0,21
0.003973885892705087,学苑食堂副食三组,2022-10-03,08:42:00,1,1,0.5384615384615385,0.6073825503355721,0.5968253968253947,0.9186046511627906,0.3333333333333333,1,0.3104806399160225,1,0,0,24
0.07209764405336361,百味佳副食一组,2022-10-03,12:10:00,1,1,0.5192307692307693,0.6073825503355721,0.5968253968253947,1.0,0.4166666666666667,1,0.31096798076877974,1,0,0,5
0.4626738575078059,回味斋一餐厅副食一组,2022-10-03,16:59:00,1,1,0.5,0.7080536912751683,0.6952380952380928,0.7790697674418605,0.25,0,0.311645103395918,1,0,0,4
0.41725801873403356,阳光副食二组,2022-10-04,18:04:00,2,1,0.4807692307692308,0.7818791946308714,0.7682539682539655,0.3604651162790698,0.08333333333333333,0,0.3151712956237702,1,1,0,15
0.8487084870848709,阳光副食二组,2022-10-05,16:48:00,3,1,0.5,0.7315436241610733,0.7174603174603149,0.4069767441860465,0.16666666666666669,0,0.31836712698509473,1,0,0,15
0.319897814362759,学苑食堂香恋香拌砂锅,2022-10-06,11:01:00,4,1,0.5961538461538463,0.7382550335570457,0.7174603174603149,0.27906976744186046,0.3333333333333333,0,0.32092800944691646,0,1,0,9
0.4938972466647744,美食林酸辣粉烤肉拌饭,2022-10-06,17:33:00,4,1,0.5192307692307693,0.6812080536912717,0.6698412698412675,0.3720930232558139,0.16666666666666669,0,0.32184645951555524,0,1,0,67
0.08799318762418393,学苑食堂副食三组,2022-10-07,07:32:00,5,1,0.4807692307692308,0.7046979865771803,0.6952380952380928,0.5465116279069768,0.08333333333333333,0,0.3238122238206529,1,1,1,24
0.33267101901788254,阳光副食二组,2022-10-07,17:25:00,5,1,0.576923076923077,0.6375838926174495,0.6222222222222165,0.3023255813953488,0.08333333333333333,0,0.3252016138479803,1,1,1,15
0.422934998580755,阳光广式猪脚饭,2022-10-08,12:00:00,6,0,0.5961538461538463,0.6879194630872476,0.6698412698412675,0.46511627906976744,0.08333333333333333,0,0.32781404197690733,0,0,0,8
0.19585580471189326,学苑食堂副食三组,2022-10-08,17:01:00,6,0,0.5576923076923077,0.610738255033553,0.5968253968253947,0.6627906976744187,0.3333333333333333,1,0.32851928042248346,0,0,0,24
0.20210048254328697,学苑食堂副食三组,2022-10-10,08:44:00,1,0,0.4807692307692308,0.5268456375838895,0.523809523809522,0.9186046511627906,0.49999999999999994,0,0.3341026133653173,1,0,0,24
