amount,merchant_name,date,time,weekday,holiday,temperature,station_pressure,sea_level_pressure,relative_humidity,windspeed,special_weather,timestamp,meal_course_breakfast,meal_course_lunch,meal_course_dinner,merchant_code
0.147526100771675,学苑食堂包子,2022-07-03,07:42:00,7,1,0.8653846153846154,0.32534246575342607,0.2964169381107489,0.8068181818181819,0.3571428571428571,0,0.0,0,0,0,17
0.2224239673172946,美食林广式猪脚饭,2022-07-03,11:15:00,7,1,0.9038461538461539,0.30479452054794365,0.27361563517915144,0.7613636363636364,0.3571428571428571,0,0.0004989225147511434,0,0,0,43
0.17703132092601,民族餐厅金家店,2022-07-03,17:48:00,7,1,0.9423076923076924,0.2534246575342465,0.22149837133549966,0.6590909090909092,0.3571428571428571,0,0.0014194696898783832,0,0,0,28
0.31320926009986383,友来美好米线馄饨,2022-07-04,11:44:00,1,0,0.9230769230769231,0.2808219178082183,0.24755700325732732,0.7045454545454546,0.2857142857142857,0,0.003939848215125608,0,0,0,63
0.15932818883340902,百味佳副食一组,2022-07-05,07:58:00,2,0,0.8846153846153846,0.32876712328767255,0.2964169381107489,0.8068181818181819,0.14285714285714285,1,0.006783472313315997,0,1,1,5
0.29051293690422153,美食林广式猪脚饭,2022-07-05,11:53:00,2,0,0.9423076923076924,0.3082191780821937,0.27361563517915144,0.7045454545454546,0.2857142857142857,0,0.007333926731007523,0,1,1,43
0.2451202905129369,学苑食堂副食三组,2022-07-05,17:42:00,2,0,0.9038461538461539,0.2773972602739718,0.24755700325732732,0.8750000000000001,0.14285714285714285,0,0.008151410100253997,0,1,1,24
0.1997276441216523,民族餐厅山西饸饹面,2022-07-06,11:58:00,3,0,1.0,0.2842465753424648,0.24755700325732732,0.6136363636363636,0.2857142857142857,0,0.01071863580999377,0,1,1,10
0.3586019064911484,学苑食堂香恋香拌砂锅,2022-07-06,17:53:00,3,0,0.9230769230769231,0.2808219178082183,0.24755700325732732,0.8181818181818182,0.21428571428571427,0,0.011550173334583747,0,1,1,9
0.0074897866545619515,民族餐厅山西饸饹面,2022-07-08,18:52:00,5,0,0.9230769230769231,0.1267123287671197,0.09771986970683955,0.7045454545454546,0.21428571428571427,0,0.01843436709454238,0,1,1,10
0.0726282342260554,百味佳副食一组,2022-07-13,09:04:00,3,0,0.8846153846153846,0.2773972602739718,0.24755700325732732,0.8750000000000001,0.21428571428571427,0,0.03392204628501361,0,1,1,5
0.3586019064911484,美食林陕西刀削面(罐罐面),2022-07-15,18:08:00,5,0,0.8846153846153846,0.17465753424657748,0.14983713355048778,0.6477272727272727,0.42857142857142855,0,0.04194228426871405,0,1,1,36
0.7240127099409897,学苑食堂包子,2022-07-17,09:24:00,7,1,0.8846153846153846,0.17465753424657748,0.14983713355048778,0.6477272727272727,0.2857142857142857,0,0.0474608826009586,0,0,0,17
0.06354970494779846,学苑食堂副食三组,2022-07-19,12:08:00,2,0,0.9038461538461539,0.1780821917808204,0.14983713355048778,0.7613636363636364,0.2857142857142857,0,0.05459102407945693,0,0,0,24
0.2451202905129369,阳光广式猪脚饭,2022-07-20,11:55:00,3,0,0.9038461538461539,0.30479452054794365,0.27361563517915144,0.8181818181818182,0.21428571428571427,0,0.05793357069239846,0,0,0,8
0.14525646845211077,民族餐厅铁板料理,2022-07-21,12:31:00,4,0,1.0,0.31164383561644016,0.27361563517915144,0.5681818181818182,0.3571428571428571,0,0.061390892907340344,0,0,0,19
0.17703132092601,民族餐厅山西饸饹面,2022-07-24,11:32:00,7,1,0.9038461538461539,0.2534246575342465,0.22149837133549966,0.7045454545454546,0.21428571428571427,0,0.07137168556170082,0,0,0,10
0.011348161597821156,学苑食堂包子,2022-07-26,07:54:00,2,0,0.8846153846153846,0.40410958904109506,0.371335504885991,0.8750000000000001,0.21428571428571427,0,0.0776070458165492,0,0,0,17
0.15433499773036768,学苑食堂副食三组,2022-07-26,17:51:00,2,0,0.9423076923076924,0.3869863013698627,0.3485342019543971,0.8181818181818182,0.14285714285714285,0,0.07900543427339812,0,0,0,24
0.1997276441216523,阳光广式猪脚饭,2022-07-28,18:19:00,4,0,0.9038461538461539,0.40753424657534154,0.371335504885991,0.8750000000000001,0.14285714285714285,0,0.08581701489740112,0,0,0,8
0.2224239673172946,美食林陕西刀削面(罐罐面),2022-08-02,17:13:00,2,0,1.0,0.33561643835616195,0.2964169381107489,0.7159090909090909,0.07142857142857142,0,0.1025274056029275,0,0,0,36
0.17703132092601,民族餐厅山西饸饹面,2022-08-04,17:11:00,4,0,0.9615384615384616,0.25684931506849296,0.22149837133549966,0.8181818181818182,0.14285714285714285,0,0.10926871545019878,0,0,0,10
0.17703132092601,民族餐厅山西饸饹面,2022-08-08,10:59:00,1,0,0.8846153846153846,0.2773972602739718,0.24755700325732732,0.44318181818181823,0.5,0,0.12188934695025466,0,0,0,10
0.15433499773036768,民族餐厅山西饸饹面,2022-08-08,16:42:00,1,0,0.8846153846153846,0.2773972602739718,0.24755700325732732,0.34090909090909094,0.5,0,0.12269277616415764,0,0,0,10
0.11665910122560147,学苑食堂包子,2022-08-09,07:37:00,2,0,0.826923076923077,0.24657534246574997,0.22149837133549966,0.6477272727272727,0.3571428571428571,0,0.12478918766981906,0,0,0,17
0.3359055832955061,美食林陕西刀削面(罐罐面),2022-08-09,12:19:00,2,0,0.9230769230769231,0.22945205479451758,0.19869706840390577,0.375,0.6428571428571428,0,0.1254497329710489,0,0,0,36
0.17703132092601,民族餐厅山西饸饹面,2022-08-09,17:04:00,2,0,0.9230769230769231,0.20205479452054576,0.17263843648208166,0.375,0.5,0,0.12611730534995047,0,0,0,10
0.2451202905129369,学苑食堂香恋香拌砂锅,2022-08-11,19:05:00,4,0,0.8461538461538463,0.22260273972602818,0.19869706840390577,0.6022727272727273,0.21428571428571427,0,0.13314672538180616,0,0,0,9
0.31320926009986383,美食林陕西刀削面(罐罐面),2022-08-13,11:25:00,6,1,0.8846153846153846,0.30479452054794365,0.27361563517915144,0.6022727272727273,0.2857142857142857,0,0.1388152347043956,0,0,0,36
0.3359055832955061,美食林90后串炒饭,2022-08-14,12:25:00,7,1,0.8846153846153846,0.35616438356164437,0.32247557003256944,0.5568181818181819,0.14285714285714285,0,0.1423287735407115,0,0,0,18
0.02791647753064004,学苑食堂包子,2022-08-15,07:44:00,1,0,0.826923076923077,0.17123287671232745,0.14983713355048778,0.8068181818181819,0.3571428571428571,0,0.14504356788157224,0,0,0,17
0.00885156604630049,学苑食堂副食三组,2022-08-15,11:53:00,1,0,0.9230769230769231,0.15068493150684859,0.12377850162866011,0.5681818181818182,0.42857142857142855,0,0.1456268153283986,0,0,0,24
0.1997276441216523,阳光广式猪脚饭,2022-08-16,17:40:00,2,0,0.9230769230769231,0.33219178082191547,0.2964169381107489,0.4772727272727273,0.07142857142857142,0,0.1498126112620639,0,0,0,8
