amount,merchant_name,date,time
2.1,百味佳副食一组,2023-03-03,7:53
19.0,学苑食堂副食三组,2022-08-18,11:43
7.0,学苑食堂副食一组,2022-08-07,11:35
12.65,民族餐厅旋转小火锅,2023-03-07,11:45
15.0,美食林肠粉,2023-03-30,16:41
17.0,学苑食堂副食三组,2022-09-03,18:14
15.25,学苑食堂包子,2023-03-27,12:23
8.0,民族餐厅山西饸饹面,2023-03-10,11:19
14.63,阳光副食二组,2022-11-28,17:47
17.0,民族餐厅山西饸饹面,2023-02-07,11:22
26.0,美食林酸辣粉烤肉拌饭,2023-04-18,13:14
7.55,百味佳副食一组,2022-08-13,9:07
13.2,百味佳副食一组,2022-07-03,7:27
3.0,学苑食堂副食三组,2022-07-23,11:48
17.0,民族餐厅金家店,2022-08-25,11:56
14.28,回味斋一餐厅副食一组,2022-07-21,11:56
2.16,阳光副食二组,2022-11-14,7:32
7.0,学苑食堂副食一组,2022-07-04,11:58
16.32,阳光副食二组,2023-03-09,17:09
3.55,学苑食堂副食三组,2022-07-27,8:22
13.0,民族餐厅金家店,2023-04-11,12:23
9.25,学苑食堂包子,2023-04-06,11:36
3.6,学苑食堂副食三组,2022-11-26,7:55
7.25,阳光副食二组,2022-10-03,12:01
20.0,民族餐厅金家店,2022-08-24,17:21
12.6,阳光副食二组,2022-11-26,16:55
27.0,学苑食堂主食三组（面条）,2022-07-04,12:17
16.8,学苑食堂副食三组,2022-10-14,11:29
2.1,民族餐厅山西饸饹面,2022-08-16,8:36
12.49,民族餐厅旋转小火锅,2023-04-08,11:56
12.2,阳光副食二组,2023-03-03,16:57
2.8,美食林东农豆坊,2023-03-24,7:31
16.6,一区饺子园主食一组,2022-09-01,11:37
8.0,学苑食堂副食三组,2022-07-13,11:58
33.0,一区饺子园主食一组,2022-10-05,17:29
5.35,学苑食堂副食一组,2023-03-07,18:34
19.27,阳光副食二组,2022-11-19,17:35
9.0,友来美好米线馄饨,2022-08-07,17:05
11.4,百味佳展销组,2022-10-03,7:05
