amount,merchant_name,date,time
27.0,民族餐厅金家店,2023-04-24,17:45
2.8,学苑食堂副食三组,2023-04-19,10:16
3.55,回味斋一餐厅副食一组,2022-11-29,13:36
26.0,紫丁香餐吧机器人收银组,2023-04-04,11:52
11.0,紫丁香餐吧机器人收银组,2023-03-19,17:44
16.2,回味斋一餐厅副食一组,2022-08-26,12:27
10.55,民族餐厅旋转小火锅,2023-02-02,17:33
10.1,回味斋一餐厅副食一组,2022-11-17,10:37
8.2,百味佳副食一组,2023-04-03,6:54
15.56,阳光副食二组,2023-02-06,11:51
8.0,学苑食堂副食三组,2022-08-18,12:50
12.0,美食林阿咪酱骨扒肉,2022-11-15,12:02
34.67,学子副食一组,2022-08-01,17:35
18.0,学苑食堂主食三组（面条）,2022-10-21,11:50
9.0,紫丁香餐吧机器人收银组,2023-03-09,11:51
15.92,阳光副食二组,2022-10-03,17:17
19.0,学院食堂陕西名小吃,2023-04-13,16:59
17.4,一区饺子园凉菜组,2022-10-23,17:14
15.0,美食林酸辣粉烤肉拌饭,2022-11-18,17:49
2.85,学苑食堂包子,2023-04-11,12:09
6.0,民族餐厅金家店,2022-07-03,10:20
19.1,百味佳副食一组,2023-04-08,8:21
36.6,紫丁香餐吧机器人收银组,2023-03-08,17:15
2.82,学子副食一组,2022-11-06,6:47
2.1,阳光广式猪脚饭,2022-10-20,17:55
5.6,学苑食堂副食三组,2022-10-09,11:57
19.0,美食林庆丰黄焖鸡扣碗饭,2023-03-06,17:06
15.4,美食林东农豆坊,2023-02-03,11:55
5.1,阳光副食二组,2022-11-14,17:22
8.0,美食林酸辣粉烤肉拌饭,2023-04-16,11:44
17.0,美食林肠粉,2023-03-18,11:41
2.6,百味佳副食一组,2022-08-15,8:41
4.2,一区饺子园凉菜组,2022-11-01,12:11
13.2,美食林酸辣粉烤肉拌饭,2022-09-12,11:43
9.0,学苑食堂副食三组,2022-09-07,11:42
11.0,民族餐厅德澳士,2023-04-04,12:06
8.55,学苑食堂副食三组,2023-04-25,11:26
5.0,学苑食堂副食一组,2022-11-06,13:04
8.6,百味佳副食一组,2022-11-17,7:42
24.1,阳光小是小简餐,2022-11-15,8:35
21.04,阳光广式猪脚饭,2023-04-25,12:21
8.0,民族餐厅山西饸饹面,2022-10-09,12:08
19.0,民族餐厅山西饸饹面,2022-09-29,11:40
7.1,学苑食堂副食三组,2022-11-10,12:11
6.8,美食林老上客砂锅,2023-03-13,17:03
12.38,阳光副食二组,2023-04-24,16:56
7.8,美食林东农豆坊,2023-03-07,17:46
9.4,百味佳副食一组,2023-04-24,8:27
10.0,民族餐厅德澳士,2022-07-03,12:19
13.0,百味佳副食一组,2023-02-15,11:56
22.5,美食林东农豆坊,2023-03-04,11:41
11.0,学苑食堂副食三组,2023-04-24,12:27
17.28,百味佳副食一组,2023-04-25,11:50
15.0,紫丁香餐吧机器人收银组,2023-03-06,11:46
10.28,美食林酸辣粉烤肉拌饭,2022-10-08,12:51
15.39,阳光副食二组,2023-04-25,17:21
10.0,友来副食一组,2023-02-21,11:59
18.0,紫丁香餐吧机器人收银组,2022-09-28,17:29
13.0,紫丁香餐吧机器人收银组,2023-02-04,12:00
9.7,民族餐厅山西饸饹面,2022-07-28,11:37
