amount,merchant_name,date,time
12.85,阳光副食二组,2022-10-20,11:18
14.62,紫丁香餐吧机器人收银组,2023-02-08,11:54
3.6,一区饺子园凉菜组,2023-03-13,17:54
5.2,回味斋一餐厅副食一组,2022-07-03,11:46
2.1,学苑食堂副食三组,2022-10-31,8:42
8.0,学苑食堂副食三组,2022-07-13,12:05
14.22,阳光副食二组,2022-11-01,17:34
22.0,回味斋一餐厅副食一组,2023-03-26,17:19
9.0,百味佳副食一组,2023-03-07,12:14
12.0,美食林榆林镇筋饼,2023-04-16,16:49
18.0,美食林肠粉,2023-03-31,11:44
16.0,美食林东农豆坊,2023-03-08,12:14
12.1,一区饺子园凉菜组,2022-10-04,17:30
5.1,学苑食堂主食三组（面条）,2023-04-23,8:15
22.42,阳光副食二组,2023-03-14,11:50
13.25,一区饺子园主食一组,2022-09-12,7:46
7.8,学苑食堂副食三组,2022-10-13,11:17
7.8,百味佳副食一组,2022-11-25,8:42
11.8,百味佳副食一组,2023-04-18,10:40
9.1,百味佳副食一组,2023-02-24,7:45
8.0,百味佳副食一组,2023-02-10,12:02
19.0,美食林陕西刀削面(罐罐面),2023-03-24,17:59
13.04,美食林同乐妈妈菜,2023-04-25,12:04
12.0,美食林美美卤肉饭,2023-04-25,11:45
18.0,学苑食堂主食三组（面条）,2023-03-14,11:49
16.0,美食林肠粉,2023-03-02,11:59
7.3,百味佳副食一组,2022-07-03,7:15
11.0,美食林那小味面馆,2023-03-23,16:59
16.0,民族餐厅德澳士,2023-04-25,17:48
7.0,民族餐厅金家店,2022-10-10,18:09
10.0,美食林榆林镇筋饼,2023-03-01,11:48
29.94,阳光副食二组,2022-10-10,17:11
10.8,学子副食一组,2022-10-02,17:05
8.2,阳光副食二组,2022-10-07,16:48
16.05,美食林肠粉,2023-04-23,12:12
3.4,友来副食一组,2023-02-26,7:57
32.0,阳光广式猪脚饭,2023-03-17,17:00
8.2,百味佳副食一组,2023-03-11,11:40
6.0,民族餐厅山西饸饹面,2023-04-25,11:52
10.4,阳光广式猪脚饭,2023-03-15,7:14
2.4,百味佳副食一组,2022-07-03,7:25
25.88,一区饺子园凉菜组,2023-04-21,17:26
16.0,美食林美美卤肉饭,2023-03-11,11:35
3.4,百味佳副食一组,2023-04-03,9:39
15.0,民族餐厅金家店,2022-08-13,17:14
14.0,学苑食堂副食二组,2023-04-12,11:58
12.8,紫丁香餐吧机器人收银组,2023-04-06,11:56
15.64,阳光副食二组,2023-02-05,17:33
18.0,民族餐厅山西饸饹面,2022-08-14,11:05
5.6,百味佳副食一组,2023-02-28,7:35
16.0,美食林酸辣粉烤肉拌饭,2022-10-01,12:02
19.8,民族餐厅铁板料理,2023-02-04,17:57
3.7,学苑食堂副食三组,2022-07-14,17:40
13.85,美食林酸辣粉烤肉拌饭,2023-03-15,8:21
16.0,美食林那小味面馆,2023-03-27,11:59
9.0,学苑食堂副食三组,2022-09-14,11:53
3.0,紫丁香餐吧机器人收银组,2023-04-21,17:41
16.4,学苑食堂副食一组,2022-11-13,11:57
5.1,学苑食堂副食三组,2022-07-20,7:41
9.9,百味佳副食一组,2022-10-14,11:46
7.1,回味斋一餐厅副食一组,2022-10-07,11:45
5.4,百味佳副食一组,2023-04-23,7:41
24.7,阳光副食二组,2022-10-20,17:48
21.6,百味佳展销组,2022-11-07,11:18
35.0,美食林肠粉,2023-04-15,11:39
26.0,美食林酸辣粉烤肉拌饭,2023-04-25,16:46
8.0,学苑食堂主食三组（面条）,2022-10-08,17:53
9.0,紫丁香餐吧机器人收银组,2022-08-25,17:11
2.13,学苑食堂副食三组,2022-07-14,11:51
17.0,民族餐厅山西饸饹面,2022-09-30,11:10
18.0,一区饺子园主食一组,2022-10-14,17:01
7.4,友来副食一组,2022-07-03,9:28
14.0,学苑食堂包子,2022-09-26,17:26
