amount,merchant_name,date,time
15.4,民族餐厅金家店,2022-08-26,11:44
18.0,民族餐厅金家店,2022-10-28,17:04
17.0,美食林榆林镇筋饼,2023-03-07,16:44
10.0,美食林肠粉,2023-04-13,11:01
9.7,紫丁香餐吧机器人收银组,2023-03-25,17:27
3.0,学苑食堂香恋香拌砂锅,2022-11-22,7:15
9.0,学苑食堂副食三组,2022-11-24,11:34
10.4,学苑食堂副食二组,2022-07-03,12:14
12.0,美食林酸辣粉烤肉拌饭,2023-04-06,11:50
9.0,学苑食堂副食一组,2022-08-22,8:35
11.0,学苑食堂副食一组,2022-09-10,12:02
9.8,阳光副食二组,2022-10-14,11:55
8.0,学苑食堂副食三组,2022-09-26,17:08
12.46,学苑食堂副食三组,2022-11-05,11:56
10.0,美食林真牛铁板,2022-11-01,12:29
7.0,学苑食堂主食三组（面条）,2023-02-14,12:14
13.4,阳光副食二组,2023-04-19,16:59
22.0,美食林肠粉,2023-04-14,10:50
16.0,学苑食堂副食一组,2022-10-25,7:41
6.5,一区饺子园凉菜组,2022-11-19,17:59
6.5,百味佳副食一组,2023-04-25,7:44
15.0,美食林肠粉,2023-04-13,11:44
34.4,百味佳副食一组,2023-04-08,11:02
9.6,一区饺子园凉菜组,2022-09-19,17:15
30.76,阳光副食二组,2022-11-07,11:55
24.72,阳光副食二组,2022-10-22,17:44
33.0,民族餐厅金家店,2023-04-25,17:05
17.2,美食林酸辣粉烤肉拌饭,2022-10-01,17:09
12.6,百味佳副食一组,2023-03-09,12:10
14.24,阳光副食二组,2022-11-23,11:44
9.2,紫丁香餐吧机器人收银组,2023-02-04,11:51
15.53,回味斋一餐厅副食一组,2023-04-07,17:22
11.8,百味佳副食一组,2022-10-04,11:49
12.3,一区饺子园主食一组,2022-08-24,9:07
2.2,民族餐厅旋转小火锅,2022-11-13,8:55
17.0,学苑食堂铁锅焖面,2023-04-07,11:49
18.0,美食林酸辣粉烤肉拌饭,2023-04-24,11:56
13.44,阳光副食二组,2022-10-15,17:14
2.22,一区饺子园凉菜组,2022-11-03,11:33
12.0,紫丁香餐吧主食一组,2023-03-12,17:24
6.0,学苑食堂副食三组,2022-11-11,8:01
9.9,百味佳副食一组,2023-03-10,7:11
34.0,美食林酸辣粉烤肉拌饭,2023-04-18,11:41
18.0,美食林肠粉,2023-04-08,11:56
23.14,阳光副食二组,2023-04-08,16:55
8.0,学苑食堂副食三组,2022-09-06,17:21
9.0,学苑食堂副食三组,2022-08-17,11:55
2.2,一区饺子园凉菜组,2022-11-03,11:15
13.0,阳光广式猪脚饭,2022-11-13,17:19
9.0,学苑食堂副食三组,2022-07-11,17:56
12.0,美食林酸辣粉烤肉拌饭,2022-11-27,12:03
6.0,学苑食堂副食三组,2022-07-14,17:47
8.0,百味佳副食一组,2023-03-21,11:35
16.24,阳光副食二组,2022-11-05,11:31
37.0,百味佳展销组,2023-02-09,12:01
15.21,阳光副食二组,2022-11-03,12:15
29.0,美食林美美卤肉饭,2023-03-28,16:52
8.0,学苑食堂包子,2022-08-22,17:46
3.0,民族餐厅山西饸饹面,2022-11-27,12:10
8.0,民族餐厅山西饸饹面,2022-07-03,11:43
12.44,阳光副食二组,2023-03-04,12:12
12.0,民族餐厅山西饸饹面,2022-08-24,11:33
10.0,民族餐厅金家店,2022-11-22,12:29
13.62,阳光副食二组,2022-11-17,17:14
12.84,阳光副食二组,2023-04-25,17:37
9.0,民族餐厅金家店,2022-08-04,17:10
10.0,民族二餐厅五谷鲜渔粉副食二组,2022-09-30,11:59
13.6,一区饺子园主食一组,2022-10-01,8:06
13.0,美食林老上客砂锅,2023-04-24,16:50
2.99,百味佳副食一组,2023-04-23,8:53
19.0,美食林肠粉,2023-04-25,17:53
6.0,学苑食堂副食三组,2023-04-23,12:50
10.04,阳光广式猪脚饭,2022-07-15,17:03
3.0,阳光广式猪脚饭,2022-11-27,17:28
3.1,美食林同乐妈妈菜,2022-07-03,8:39
16.0,学苑食堂主食三组（面条）,2022-11-10,12:25
