amount,merchant_name,date,time
5.0,民族餐厅山西饸饹面,2023-02-09,11:57
16.0,美食林榆林镇筋饼,2023-04-24,17:13
15.15,阳光主食一组,2022-11-19,16:18
30.0,民族餐厅金家店,2022-07-03,11:47
14.85,一区饺子园凉菜组,2023-04-04,11:46
34.2,回味斋一餐厅副食一组,2022-11-01,11:45
7.0,学苑食堂副食三组,2022-08-25,18:15
12.56,阳光副食二组,2022-11-10,17:11
6.6,一区饺子园凉菜组,2023-02-16,17:39
12.5,回味斋一餐厅副食一组,2022-11-15,17:19
4.3,百味佳副食一组,2022-07-03,8:41
7.8,一区饺子园凉菜组,2022-11-15,16:47
14.28,阳光副食二组,2022-10-26,17:38
2.8,学苑食堂副食三组,2022-11-09,8:17
33.99,阳光副食二组,2022-11-10,17:28
16.48,阳光副食二组,2022-11-03,17:31
15.28,美食林同乐妈妈菜,2023-04-25,8:14
7.4,学苑食堂副食三组,2022-11-09,7:53
8.0,学苑食堂副食三组,2022-09-16,17:46
16.0,民族餐厅旋转小火锅,2023-02-06,17:57
11.6,紫丁香餐吧机器人收银组,2023-03-12,17:59
6.0,学苑食堂凉菜组,2023-04-01,17:20
15.8,学苑食堂香恋香拌砂锅,2022-11-25,7:32
22.19,美食林酸辣粉烤肉拌饭,2023-03-31,7:56
12.55,阳光副食二组,2022-11-29,11:52
3.8,美食林同乐妈妈菜,2023-04-25,7:42
13.7,紫丁香餐吧机器人收银组,2023-02-16,17:59
19.34,阳光副食二组,2022-07-29,17:26
8.0,学苑食堂副食三组,2023-04-25,11:30
11.4,美食林酸辣粉烤肉拌饭,2022-07-04,10:59
8.0,民族餐厅山西饸饹面,2022-09-25,17:29
9.8,百味佳副食一组,2022-11-16,8:36
16.0,美食林美美卤肉饭,2023-04-04,11:26
17.0,一区饺子园主食一组,2022-10-09,17:50
15.4,阳光副食二组,2023-04-08,17:09
2.2,紫丁香餐吧主食一组,2023-03-26,17:09
15.0,学苑食堂重庆小面,2022-10-04,11:47
17.16,阳光副食二组,2022-10-28,11:50
10.24,一区饺子园凉菜组,2023-03-25,18:10
31.85,阳光副食二组,2022-11-23,17:03
8.0,学苑食堂包子,2023-04-23,11:43
32.04,友来副食一组,2023-03-21,11:56
7.5,紫丁香餐吧机器人收银组,2023-02-28,12:08
25.65,学苑食堂包子,2023-04-24,12:10
10.0,一区饺子园凉菜组,2022-09-01,16:56
30.23,阳光副食二组,2022-11-17,11:59
10.4,紫丁香餐吧机器人收银组,2023-04-05,17:21
14.0,美食林东农豆坊,2022-09-29,17:24
7.32,一区饺子园凉菜组,2023-04-25,16:57
12.0,民族餐厅山西饸饹面,2022-09-17,12:17
6.2,百味佳副食一组,2023-02-13,7:26
8.0,百味佳副食一组,2022-09-23,7:22
25.0,学苑食堂重庆小面,2022-12-06,17:25
3.35,学苑食堂副食一组,2022-09-12,9:02
5.4,学苑食堂副食三组,2022-11-08,11:44
9.0,民族餐厅山西饸饹面,2022-09-08,12:20
