amount,merchant_name,date,time
12.35,阳光副食二组,2022-11-30,11:59
8.0,民族餐厅山西饸饹面,2022-07-03,11:56
8.0,美食林榆林镇筋饼,2023-02-04,17:34
12.85,回味斋一餐厅副食一组,2022-08-13,11:43
16.0,民族餐厅金家店,2023-03-16,11:30
9.5,一区饺子园凉菜组,2023-03-19,11:46
9.0,百味佳副食一组,2023-04-17,11:59
8.0,学苑食堂副食三组,2022-11-07,18:17
12.83,阳光副食二组,2022-08-15,17:37
2.15,学苑食堂副食三组,2022-10-07,7:35
7.0,学苑食堂副食三组,2023-04-24,17:13
15.77,阳光副食二组,2022-10-17,11:37
2.45,紫丁香餐吧机器人收银组,2022-10-05,8:59
18.0,美食林肠粉,2023-04-11,11:54
19.7,一区饺子园凉菜组,2023-03-10,11:56
13.4,友来副食一组,2023-02-19,17:58
12.0,美食林阿咪酱骨扒肉,2022-10-22,17:05
19.0,美食林肠粉,2023-04-25,11:42
8.0,学苑食堂包子,2023-04-07,18:33
9.4,回味斋一餐厅副食一组,2022-09-07,11:56
5.4,民族餐厅德澳士,2023-02-15,17:06
12.0,学苑食堂重庆小面,2022-10-20,12:16
8.4,学苑食堂副食三组,2022-10-02,9:02
2.8,学苑食堂副食三组,2022-10-12,9:11
10.0,学苑食堂包子,2023-04-25,11:50
15.82,阳光副食二组,2022-10-07,17:24
28.0,学苑食堂副食三组,2023-03-17,11:55
38.0,美食林90后串炒饭,2023-03-17,17:37
6.4,美食林90后串炒饭,2023-03-04,11:37
3.6,民族餐厅德澳士,2023-04-14,7:47
11.76,百味佳副食一组,2022-10-15,7:23
12.0,学苑食堂包子,2023-03-09,11:46
12.02,美食林东农豆坊,2023-03-19,17:11
12.0,阳光广式猪脚饭,2022-10-13,12:11
12.73,阳光副食二组,2022-11-05,17:01
2.48,一区饺子园凉菜组,2022-07-04,11:47
12.65,百味佳展销组,2022-07-04,17:24
7.2,一区饺子园凉菜组,2022-11-15,11:54
7.98,学子副食一组,2022-10-08,11:11
14.43,学苑食堂包子,2023-04-23,11:47
9.0,美食林东农豆坊,2023-04-25,17:19
3.45,百味佳副食一组,2023-03-23,8:01
3.7,学苑食堂副食一组,2023-02-18,8:07
8.4,美食林肠粉,2023-04-16,17:11
22.3,美食林那小味面馆,2023-04-09,11:32
8.0,学苑食堂副食三组,2023-02-22,11:46
14.85,阳光副食二组,2022-10-12,17:30
15.9,美食林榆林镇筋饼,2023-04-20,16:41
2.92,百味佳副食一组,2022-10-26,8:54
24.63,阳光副食二组,2022-11-12,17:31
19.0,美食林90后串炒饭,2023-04-08,17:29
22.5,友来副食一组,2023-03-06,17:24
10.0,阳光广式猪脚饭,2022-10-09,17:06
17.0,民族餐厅旋转小火锅,2022-07-17,11:46
2.24,民族餐厅山西饸饹面,2022-11-14,11:31
16.5,一区饺子园主食一组,2022-11-08,7:16
3.8,紫丁香餐吧机器人收银组,2023-04-23,8:37
15.0,学苑食堂包子,2023-03-16,11:57
13.53,学子副食一组,2022-11-04,7:46
7.0,民族餐厅山西饸饹面,2022-11-23,11:54
6.1,一区饺子园凉菜组,2023-02-18,17:09
31.0,美食林肠粉,2023-04-19,11:48
2.15,学苑食堂副食三组,2022-11-02,17:09
19.58,紫丁香餐吧机器人收银组,2022-07-04,17:21
23.8,民族餐厅旋转小火锅,2023-04-23,17:37
7.0,民族餐厅山西饸饹面,2022-07-04,17:48
23.6,百味佳展销组,2023-03-07,11:42
2.4,一区饺子园主食一组,2022-10-23,17:05
