amount,merchant_name,date,time
13.44,阳光副食二组,2022-09-16,18:00
22.0,回味斋一餐厅副食一组,2022-09-30,11:39
2.29,学苑食堂包子,2022-10-06,11:59
17.0,美食林那小味面馆,2022-08-21,17:21
14.78,阳光副食二组,2022-09-01,17:38
12.0,民族餐厅金家店,2023-03-10,12:22
8.0,友来副食一组,2022-10-23,17:59
14.52,阳光副食二组,2022-08-19,16:59
11.0,学苑食堂铁锅焖面,2023-04-25,17:25
22.73,阳光副食二组,2023-03-12,17:39
10.0,阳光川蜀源烤鱼,2022-10-08,11:43
43.31,淘乐水果捞店,2022-09-06,19:35
2.69,学苑食堂副食三组,2023-04-22,8:17
2.23,友来副食一组,2022-11-08,7:43
6.0,民族餐厅旋转小火锅,2022-09-26,17:24
16.68,紫丁香餐吧机器人收银组,2023-04-25,12:37
13.29,阳光副食二组,2022-09-13,17:23
3.6,民族餐厅旋转小火锅,2022-10-07,17:58
12.4,紫丁香餐吧机器人收银组,2023-03-16,17:45
4.1,学苑食堂副食三组,2023-04-09,11:50
26.0,美食林阿咪酱骨扒肉,2023-02-03,11:48
16.0,紫丁香餐吧机器人收银组,2023-02-15,16:51
19.0,美食林肠粉,2023-04-04,18:22
2.7,学苑食堂副食三组,2022-10-19,7:47
13.74,阳光副食二组,2022-09-04,17:34
2.41,学苑食堂副食一组,2023-02-14,17:04
13.0,阳光萌锅蒸饭,2022-08-10,11:51
6.4,学苑食堂副食三组,2022-10-11,8:16
32.21,民族餐厅旋转小火锅,2022-11-25,17:27
26.0,回味斋一餐厅副食一组,2022-07-03,11:14
16.0,美食林老上客砂锅,2022-11-17,17:11
6.0,阳光主食一组,2022-11-24,12:06
16.0,美食林90后串炒饭,2022-11-16,11:48
15.23,阳光副食二组,2023-04-11,11:45
16.0,阳光川蜀源烤鱼,2022-11-24,12:15
15.4,紫丁香餐吧机器人收银组,2023-03-23,11:55
16.65,阳光副食二组,2022-10-20,17:21
13.35,百味佳主食二组,2022-10-03,18:18
18.0,学苑食堂副食三组,2022-10-10,11:15
12.2,阳光副食二组,2023-03-01,11:55
