amount,merchant_name,date,time
7.0,阳光川蜀源烤鱼,2022-08-06,17:36
26.0,阳光川蜀源烤鱼,2022-10-17,11:19
9.0,美食林海南鸡饭,2022-10-07,11:56
12.5,学苑食堂包子,2023-03-02,12:19
19.9,学苑食堂副食一组,2023-03-08,17:21
13.48,美食林小猪憨尼麻辣烫,2022-09-07,11:45
3.0,紫丁香餐吧机器人收银组,2023-02-10,11:23
12.4,美食林川蜀源烤鱼,2022-09-01,11:27
11.0,美食林老上客砂锅,2022-08-13,18:03
30.1,学苑食堂副食二组,2023-04-19,10:47
2.22,友来副食一组,2022-10-28,11:16
8.0,学苑食堂副食三组,2023-02-28,11:46
7.3,美食林肠粉,2023-03-02,12:10
15.8,阳光副食二组,2022-10-05,11:27
27.0,美食林90后串炒饭,2022-08-05,21:46
13.0,美食林那小味面馆,2023-02-07,21:30
35.9,阳光小是小简餐,2023-03-27,11:31
13.0,美食林老上客砂锅,2023-02-15,18:15
16.94,阳光副食二组,2022-11-27,18:34
8.0,学苑食堂副食三组,2022-11-01,12:48
5.2,学苑食堂副食三组,2023-03-15,7:48
8.0,学苑食堂副食二组,2022-08-21,14:28
24.23,美食林海南鸡饭,2022-11-22,11:23
14.29,美食林小猪憨尼麻辣烫,2022-10-19,11:53
17.3,美食林海南鸡饭,2022-10-20,17:16
9.4,学苑食堂主食二组,2022-10-06,12:53
12.96,阳光副食二组,2023-02-18,11:32
12.27,紫丁香餐吧机器人收银组,2023-02-08,11:17
13.96,阳光副食二组,2022-11-29,17:49
24.0,学苑食堂包子,2022-09-17,16:40
12.06,学苑食堂包子,2022-11-04,17:20
16.0,美食林陕西刀削面(川无界),2022-10-08,11:52
5.0,学院食堂陕西名小吃,2022-11-15,17:28
28.0,学苑食堂包子,2022-08-16,11:42
16.59,阳光小是小简餐,2023-02-12,11:10
25.21,阳光副食二组,2022-11-25,20:34
15.4,学院食堂陕西名小吃,2023-03-14,17:39
4.36,回味斋一餐厅副食一组,2023-04-04,11:40
19.0,美食林海南鸡饭,2022-11-18,18:03
11.0,学苑食堂主食二组,2022-10-05,11:40
22.4,紫丁香餐吧机器人收银组,2023-03-17,10:46
22.0,美食林陕西刀削面(罐罐面),2023-04-18,11:26
3.4,学苑食堂包子,2023-04-14,7:55
24.0,美食林美美卤肉饭,2023-02-08,12:03
24.16,阳光副食二组,2022-10-18,17:29
26.0,学苑食堂香恋香拌砂锅,2023-02-12,11:52
4.2,学苑食堂副食二组,2023-04-11,12:42
7.0,学苑食堂副食三组,2022-11-27,17:34
8.0,学苑食堂副食一组,2023-03-15,18:17
15.5,美食林海南鸡饭,2022-09-28,17:18
47.26,紫丁香餐吧主食一组,2022-08-20,11:39
10.0,民族餐厅铁板料理,2022-11-17,11:31
10.0,阳光川蜀源烤鱼,2022-09-28,17:26
16.54,阳光副食二组,2022-09-26,17:09
29.78,阳光副食二组,2023-02-28,11:17
26.0,民族餐厅铁板料理,2022-10-16,11:29
9.4,学苑食堂包子,2022-11-15,7:56
16.0,民族餐厅金家店,2023-03-15,11:51
17.0,美食林铁锅焖面,2022-12-16,12:34
4.6,学苑食堂副食三组,2022-09-16,12:10
20.0,民族餐厅铁板料理,2022-10-22,11:09
13.0,阳光川蜀源烤鱼,2022-10-30,17:22
18.0,美食林老上客砂锅,2022-11-05,11:53
2.26,友来副食一组,2022-11-01,7:41
5.2,阳光主食一组,2022-10-14,17:54
12.58,阳光副食二组,2022-11-16,18:08
18.0,美食林美美卤肉饭,2022-11-03,11:26
4.2,学苑食堂包子,2023-03-18,12:10
10.63,紫丁香餐吧机器人收银组,2023-03-28,13:29
14.0,学苑食堂副食一组,2023-02-08,12:41
12.0,美食林川蜀源烤鱼,2023-03-17,17:28
12.0,美食林老上客砂锅,2022-08-07,11:08
10.6,民族二餐厅五谷鲜渔粉副食二组,2023-04-02,17:19
32.0,美食林阿咪酱骨扒肉,2023-02-28,17:31
6.7,学苑食堂副食三组,2023-03-10,7:56
33.0,美食林榆林镇筋饼,2023-03-27,17:28
8.7,友来副食一组,2022-10-14,7:55
21.6,紫丁香餐吧机器人收银组,2022-10-28,17:27
32.4,美食林海南鸡饭,2022-10-30,11:42
43.0,美食林榆林镇筋饼,2022-08-22,10:56
14.0,学苑食堂副食三组,2022-12-10,11:29
22.18,阳光副食二组,2022-09-22,17:48
4.7,友来副食一组,2022-10-28,7:55
17.0,美食林海南鸡饭,2022-09-15,11:46
25.0,学苑食堂重庆小面,2022-10-15,17:24
19.99,美食林小猪憨尼麻辣烫,2023-02-25,17:53
37.71,淘乐水果捞店,2023-04-16,18:03
14.64,美食林小猪憨尼麻辣烫,2022-09-25,18:13
3.6,学苑食堂副食二组,2022-09-15,11:40
10.4,学苑食堂副食三组,2022-09-23,17:30
14.23,紫丁香餐吧机器人收银组,2022-09-29,11:17
7.5,学苑食堂包子,2023-04-07,21:51
16.0,学苑食堂副食三组,2022-07-03,12:05
12.0,美食林阿咪酱骨扒肉,2023-03-23,12:07
10.0,学院食堂陕西名小吃,2023-02-01,18:35
10.0,学苑食堂副食三组,2023-03-04,17:53
10.0,美食林陕西刀削面(罐罐面),2022-11-23,18:11
44.73,紫丁香餐吧机器人收银组,2022-09-07,11:53
14.4,民族二餐厅五谷鲜渔粉副食二组,2022-09-07,11:40
