amount,merchant_name,date,time
12.89,美食林小猪憨尼麻辣烫,2022-11-07,17:08
15.0,美食林阿咪酱骨扒肉,2022-09-23,17:27
2.58,学苑食堂包子,2022-10-29,17:09
14.8,回味斋一餐厅副食一组,2022-12-17,13:23
10.6,阳光小是小简餐,2022-10-14,11:19
13.0,学苑食堂副食三组,2023-04-24,17:22
44.52,美食林小猪憨尼麻辣烫,2022-10-23,17:30
14.42,阳光副食二组,2022-08-27,17:26
12.0,学苑食堂香恋香拌砂锅,2023-03-04,18:24
14.0,阳光主食一组,2022-09-25,11:38
23.0,阳光主食一组,2022-08-03,7:41
15.5,美食林小猪憨尼麻辣烫,2023-02-02,21:04
27.0,美食林阿咪酱骨扒肉,2023-04-14,18:04
13.4,紫丁香餐吧机器人收银组,2022-10-04,17:53
12.65,学苑食堂副食三组,2022-11-11,12:46
5.9,学苑食堂重庆小面,2023-02-14,17:47
7.4,美食林海南鸡饭,2022-10-04,12:52
12.15,阳光副食二组,2022-09-06,17:46
17.0,民族餐厅铁板料理,2022-09-15,12:23
4.7,紫丁香餐吧机器人收银组,2023-04-10,7:43
3.6,淘乐水果捞店,2023-02-22,7:43
19.2,美食林小猪憨尼麻辣烫,2022-11-15,18:14
13.0,美食林那小味面馆,2022-08-23,18:35
19.2,百味佳主食二组,2022-10-14,8:19
17.21,阳光副食二组,2022-10-12,16:59
7.8,友来副食一组,2022-10-03,7:58
17.22,阳光副食二组,2023-03-05,12:27
13.56,阳光副食二组,2022-10-31,11:27
7.7,美食林海南鸡饭,2022-10-28,11:18
16.0,学苑食堂重庆小面,2022-11-30,11:15
12.32,阳光副食二组,2022-11-16,11:35
13.4,紫丁香餐吧机器人收银组,2023-03-28,11:48
17.7,学苑食堂重庆小面,2023-03-14,17:36
12.5,阳光副食二组,2022-11-26,10:59
16.0,美食林老上客砂锅,2022-11-02,11:36
25.4,紫丁香餐吧机器人收银组,2023-02-19,12:44
24.54,阳光副食二组,2022-12-04,22:00
29.0,学苑食堂副食一组,2023-04-24,17:30
8.0,学苑食堂包子,2022-11-05,11:50
25.0,美食林那小味面馆,2022-09-17,11:38
12.0,学苑食堂香恋香拌砂锅,2023-03-15,11:58
31.0,美食林榆林镇筋饼,2023-02-13,11:25
26.55,阳光川蜀源烤鱼,2022-11-21,11:21
17.0,美食林老上客砂锅,2023-04-03,17:25
3.0,友来副食一组,2022-10-26,7:55
24.5,学苑食堂副食三组,2022-09-23,17:34
6.0,美食林海南鸡饭,2022-11-13,17:59
12.0,民族餐厅金家店,2023-04-24,18:14
6.2,学苑食堂包子,2023-04-14,18:17
12.23,美食林小猪憨尼麻辣烫,2023-03-07,18:10
19.94,阳光副食二组,2023-02-01,17:16
22.0,学苑食堂副食三组,2022-08-30,11:42
10.0,学苑食堂副食三组,2023-02-14,17:56
25.5,紫丁香餐吧机器人收银组,2022-10-05,13:37
14.26,阳光副食二组,2022-11-13,17:39
10.4,美食林海南鸡饭,2022-10-20,17:09
10.97,学苑食堂副食三组,2022-09-06,16:43
12.24,阳光副食二组,2022-11-29,11:11
15.4,紫丁香餐吧机器人收银组,2023-03-30,17:44
7.4,学苑食堂副食三组,2022-10-11,7:56
23.62,阳光副食二组,2022-09-27,7:44
8.6,学苑食堂重庆小面,2022-10-11,18:12
12.25,阳光副食二组,2023-04-14,17:21
26.0,美食林阿咪酱骨扒肉,2023-03-23,11:55
13.58,阳光副食二组,2023-03-11,17:24
14.36,阳光副食二组,2022-09-12,11:40
