amount,merchant_name,date,time
14.72,阳光副食二组,2022-10-29,17:17
2.4,友来副食一组,2022-09-14,7:59
16.66,阳光副食二组,2022-08-16,11:26
9.0,紫丁香餐吧机器人收银组,2022-10-26,11:59
50.25,学苑食堂香恋香拌砂锅,2022-09-16,18:15
27.0,友来副食一组,2022-10-28,10:39
15.2,紫丁香餐吧机器人收银组,2023-03-11,11:53
15.8,百味佳主食二组,2022-09-09,17:35
17.0,民族餐厅铁板料理,2022-08-02,7:59
13.0,学苑食堂副食一组,2023-02-17,17:20
12.6,紫丁香餐吧机器人收银组,2023-03-07,11:37
17.5,阳光副食三组,2022-09-21,17:35
12.45,紫丁香餐吧机器人收银组,2023-03-19,11:59
2.8,淘乐水果捞店,2023-03-24,11:40
10.7,美食林海南鸡饭,2022-09-27,17:23
22.0,学苑食堂包子,2022-11-28,17:04
21.0,学苑食堂副食三组,2022-11-17,11:33
10.6,学苑食堂香恋香拌砂锅,2022-11-12,12:04
13.4,紫丁香餐吧机器人收银组,2022-08-18,17:29
11.02,美食林那小味面馆,2023-03-08,17:21
18.6,美食林小猪憨尼麻辣烫,2022-10-09,11:32
13.0,学苑食堂包子,2022-11-16,13:13
13.64,美食林小猪憨尼麻辣烫,2022-11-11,18:08
11.6,学苑食堂重庆小面,2022-10-28,17:56
15.59,紫丁香餐吧机器人收银组,2023-02-28,16:40
22.0,民族餐厅山西饸饹面,2022-08-22,12:28
10.28,阳光副食二组,2022-11-07,18:30
15.4,美食林阿咪酱骨扒肉,2023-04-24,14:06
7.2,学苑食堂副食三组,2023-03-28,7:48
37.5,百味佳主食二组,2022-09-18,16:53
2.6,学苑食堂包子,2023-02-02,11:40
10.0,学苑食堂副食二组,2023-03-15,11:42
21.84,美食林肠粉,2022-11-09,17:13
12.0,美食林那小味面馆,2023-03-03,17:25
41.6,学苑食堂副食二组,2023-04-08,11:49
14.0,学院食堂陕西名小吃,2023-02-27,11:52
19.0,学苑食堂香恋香拌砂锅,2022-09-16,18:14
26.0,美食林海南鸡饭,2022-10-30,11:35
12.0,学苑食堂香恋香拌砂锅,2023-03-17,17:20
20.0,民族餐厅金家店,2023-04-21,11:13
5.0,学苑食堂包子,2022-11-26,18:19
15.36,学苑食堂副食三组,2022-11-04,17:48
12.2,学苑食堂副食三组,2022-10-01,18:04
33.0,学苑食堂香恋香拌砂锅,2023-02-14,12:24
22.19,学苑食堂副食三组,2022-10-09,7:44
32.64,阳光副食二组,2022-10-29,17:07
6.0,美食林海南鸡饭,2022-11-02,11:56
12.0,紫丁香餐吧机器人收银组,2023-04-05,17:36
13.98,美食林小猪憨尼麻辣烫,2022-09-15,17:15
12.5,紫丁香餐吧机器人收银组,2023-03-04,11:45
16.23,美食林小猪憨尼麻辣烫,2022-08-26,17:42
17.51,学苑食堂副食一组,2022-09-11,7:50
14.82,学苑食堂包子,2022-11-09,12:01
20.0,阳光萌锅蒸饭,2022-11-06,19:14
16.0,学苑食堂副食三组,2022-10-20,11:53
37.0,美食林肠粉,2023-04-10,17:22
26.0,民族餐厅金家店,2022-07-12,13:15
18.0,美食林阿咪酱骨扒肉,2023-03-24,11:34
12.0,紫丁香餐吧机器人收银组,2022-09-03,17:55
19.0,民族餐厅金家店,2022-11-03,11:38
12.0,学苑食堂香恋香拌砂锅,2022-11-11,12:08
5.9,友来副食一组,2022-10-20,7:53
7.8,学院食堂陕西名小吃,2023-04-21,12:16
12.0,学苑食堂重庆小面,2023-04-24,18:01
4.2,学苑食堂包子,2023-02-02,7:40
14.5,阳光副食二组,2023-03-04,12:00
15.0,美食林老上客砂锅,2023-04-24,17:59
2.7,学苑食堂副食三组,2022-10-08,17:27
19.0,民族餐厅金家店,2023-04-13,17:22
10.0,民族餐厅金家店,2023-04-11,12:11
24.74,美食林小猪憨尼麻辣烫,2022-10-26,18:19
16.78,学苑食堂副食三组,2023-02-15,11:40
11.0,阳光川蜀源烤鱼,2022-09-28,17:01
23.0,紫丁香餐吧机器人收银组,2022-11-24,14:29
50.61,淘乐水果捞店,2023-04-04,11:45
19.44,美食林小猪憨尼麻辣烫,2022-09-01,17:40
16.0,美食林那小味面馆,2022-08-22,11:16
4.24,美食林小猪憨尼麻辣烫,2022-11-24,18:06
39.0,民族餐厅铁板料理,2022-12-25,14:49
4.0,学苑食堂包子,2022-07-03,11:57
13.0,美食林川蜀源烤鱼,2023-04-19,19:23
4.2,友来副食一组,2022-09-02,7:55
13.0,阳光川蜀源烤鱼,2022-11-03,11:29
32.14,阳光副食二组,2023-04-24,17:20
11.16,美食林小猪憨尼麻辣烫,2023-03-15,11:18
10.2,学苑食堂包子,2023-03-14,11:11
16.0,美食林阿咪酱骨扒肉,2023-04-12,11:42
7.0,学苑食堂包子,2022-10-22,17:34
14.19,阳光副食二组,2023-02-27,21:42
8.0,学苑食堂副食三组,2022-08-07,11:42
8.0,学苑食堂重庆小面,2023-04-14,17:32
20.0,美食林九旦西北小吃,2022-11-28,12:11
10.0,民族餐厅金家店,2022-08-17,16:52
25.0,民族餐厅铁板料理,2022-11-28,10:57
3.16,阳光副食二组,2022-11-23,17:25
26.93,学苑食堂副食三组,2023-03-28,11:51
2.56,学苑食堂包子,2023-04-25,7:50
14.8,阳光川蜀源烤鱼,2022-10-22,17:19
28.0,阳光川蜀源烤鱼,2022-09-05,11:29
19.0,学院食堂陕西名小吃,2022-09-22,17:25
22.0,学苑食堂重庆小面,2022-10-19,11:27
8.0,民族餐厅金家店,2023-03-06,17:27
14.0,学苑食堂副食一组,2023-02-28,11:44
14.0,学苑食堂主食二组,2022-08-27,11:27
13.5,紫丁香餐吧机器人收银组,2022-11-02,16:59
14.0,学苑食堂副食三组,2022-07-03,11:19
24.99,阳光副食二组,2022-10-12,11:35
13.0,阳光川蜀源烤鱼,2022-11-26,12:47
32.19,阳光副食二组,2022-09-13,17:10
38.17,美食林小猪憨尼麻辣烫,2022-10-06,17:20
23.36,阳光副食二组,2023-04-22,18:07
10.0,学苑食堂副食三组,2022-11-10,17:39
17.5,紫丁香餐吧机器人收银组,2023-03-06,11:29
28.0,学苑食堂副食三组,2022-11-28,11:51
14.8,紫丁香餐吧机器人收银组,2023-02-28,17:30
