amount,merchant_name,date,time
14.0,学院食堂陕西名小吃,2023-03-10,12:17
10.4,学苑食堂副食三组,2022-09-06,18:13
13.0,美食林阿咪酱骨扒肉,2023-03-28,17:21
11.64,阳光副食二组,2023-03-15,17:20
13.0,学苑食堂包子,2022-10-27,18:06
17.0,学苑食堂副食三组,2022-09-07,11:39
13.2,紫丁香餐吧机器人收银组,2023-04-11,11:45
11.0,学苑食堂包子,2023-04-15,16:51
12.33,阳光副食二组,2022-08-22,11:46
49.0,民族餐厅铁板料理,2022-09-21,17:32
12.4,阳光副食二组,2022-10-13,11:57
11.0,阳光副食三组,2023-02-12,12:10
26.65,学苑食堂副食二组,2023-03-23,11:27
8.2,友来副食一组,2022-09-11,7:53
25.38,阳光副食二组,2022-08-01,11:07
12.7,阳光副食二组,2023-03-20,12:16
14.0,美食林那小味面馆,2023-02-12,11:25
18.0,阳光川蜀源烤鱼,2022-11-09,17:19
13.0,学苑食堂香恋香拌砂锅,2023-03-07,11:38
13.0,民族餐厅铁板料理,2022-10-14,18:08
10.4,阳光小是小简餐,2022-11-16,12:55
12.0,学苑食堂包子,2022-11-02,18:42
14.4,阳光萌锅蒸饭,2022-11-12,11:51
29.24,阳光副食二组,2022-09-10,11:17
12.68,美食林小猪憨尼麻辣烫,2023-02-21,17:32
8.0,阳光主食一组,2022-08-22,17:19
21.0,美食林美美卤肉饭,2022-09-03,17:59
16.0,民族餐厅铁板料理,2022-09-03,11:44
5.0,学苑食堂主食二组,2022-10-08,18:06
2.28,学苑食堂副食三组,2023-03-13,7:40
7.0,学苑食堂包子,2022-11-07,17:33
32.19,阳光副食二组,2022-09-18,17:38
24.0,美食林阿咪酱骨扒肉,2023-02-09,19:18
6.0,紫丁香餐吧主食一组,2022-10-15,11:45
7.7,友来副食一组,2022-09-01,7:43
34.73,美食林老上客砂锅,2022-09-30,17:43
32.54,友来副食一组,2022-10-19,11:16
12.43,阳光副食二组,2023-03-01,11:53
9.7,学苑食堂副食三组,2023-04-25,12:05
17.0,阳光川蜀源烤鱼,2022-11-11,18:09
18.0,学苑食堂香恋香拌砂锅,2022-09-28,18:06
33.0,阳光川蜀源烤鱼,2022-10-08,18:19
4.7,学苑食堂包子,2023-02-28,7:51
4.7,友来副食一组,2022-09-25,7:55
14.6,美食林小猪憨尼麻辣烫,2022-11-27,17:56
15.21,阳光副食二组,2022-07-13,17:18
30.0,学苑食堂包子,2023-02-28,17:39
13.0,学苑食堂重庆小面,2022-10-26,17:04
4.7,友来副食一组,2022-11-09,7:45
6.2,学苑食堂包子,2023-04-15,12:32
10.0,美食林阿咪酱骨扒肉,2023-03-24,12:24
10.0,学苑食堂主食二组,2022-11-14,11:43
6.8,学苑食堂副食三组,2023-03-20,7:53
8.0,民族餐厅铁板料理,2023-02-18,11:27
9.8,学苑食堂副食三组,2022-10-28,8:08
6.0,民族餐厅铁板料理,2022-12-24,18:31
12.99,阳光副食二组,2023-03-15,11:47
14.1,美食林海南鸡饭,2023-03-05,11:44
36.0,美食林阿咪酱骨扒肉,2023-04-10,11:37
7.0,美食林海南鸡饭,2022-10-07,11:28
32.0,学苑食堂包子,2022-11-25,16:50
10.98,阳光副食二组,2023-03-13,10:45
13.44,阳光副食二组,2022-11-08,11:51
8.0,学苑食堂重庆小面,2022-10-19,18:14
7.6,美食林海南鸡饭,2022-10-08,17:17
7.7,友来副食一组,2022-11-13,7:58
6.1,友来副食一组,2022-09-04,7:50
14.29,阳光副食二组,2023-04-15,17:23
2.36,学苑食堂包子,2022-09-14,11:28
8.0,阳光主食一组,2022-09-12,12:40
7.0,美食林海南鸡饭,2022-10-10,17:35
39.5,紫丁香餐吧机器人收银组,2023-02-28,11:37
11.6,百味佳主食二组,2022-10-15,11:17
17.12,阳光副食二组,2023-04-24,17:16
13.96,阳光副食二组,2022-11-14,17:36
14.72,阳光副食二组,2023-04-18,16:53
15.2,学苑食堂副食一组,2023-02-08,17:27
19.64,阳光副食二组,2023-03-21,12:30
17.3,紫丁香餐吧机器人收银组,2023-03-28,11:11
12.0,百味佳主食二组,2022-10-16,22:10
27.0,紫丁香餐吧机器人收银组,2023-03-26,17:27
17.6,阳光副食二组,2022-09-02,11:42
8.0,学苑食堂副食三组,2023-03-14,17:50
13.8,紫丁香餐吧机器人收银组,2023-04-09,11:31
8.0,民族餐厅山西饸饹面,2023-04-01,8:15
17.1,民族餐厅金家店,2023-02-23,17:44
17.8,民族餐厅铁板料理,2022-10-01,11:44
2.9,学苑食堂副食三组,2022-10-14,8:19
20.71,学苑食堂副食三组,2022-10-11,17:36
17.0,一区饺子园主食一组,2022-09-17,11:29
16.0,阳光川蜀源烤鱼,2022-10-10,17:49
4.8,学院食堂陕西名小吃,2023-02-28,11:37
13.0,学苑食堂副食三组,2022-10-25,12:44
13.0,学苑食堂重庆小面,2023-04-19,17:30
11.14,美食林小猪憨尼麻辣烫,2023-03-17,17:21
20.0,民族餐厅金家店,2022-11-23,11:59
26.27,美食林小猪憨尼麻辣烫,2023-04-17,11:43
20.97,美食林海南鸡饭,2022-10-14,10:52
31.29,阳光副食二组,2022-09-24,20:51
15.23,美食林小猪憨尼麻辣烫,2022-11-23,17:34
10.0,学苑食堂副食三组,2022-10-30,18:16
36.3,友来副食一组,2022-09-15,7:59
2.33,学苑食堂包子,2022-11-09,11:54
16.0,民族餐厅山西饸饹面,2022-08-26,11:36
21.41,民族餐厅旋转小火锅,2022-08-03,17:40
49.08,阳光小是小简餐,2023-03-15,11:52
11.0,民族餐厅山西饸饹面,2022-10-25,17:09
6.7,友来副食一组,2022-10-01,7:45
21.0,美食林陕西刀削面(川无界),2023-02-25,18:04
13.0,民族餐厅金家店,2022-09-22,18:17
29.0,美食林老上客砂锅,2022-10-02,17:00
13.0,学苑食堂副食三组,2023-02-02,18:00
13.4,美食林海南鸡饭,2022-10-04,17:30
10.0,美食林美美卤肉饭,2023-02-17,11:32
24.4,紫丁香餐吧机器人收银组,2023-02-27,11:59
13.0,美食林铁锅焖面,2022-08-10,12:16
5.7,美食林海南鸡饭,2022-10-01,11:10
15.27,阳光副食二组,2022-12-11,17:50
30.0,学院食堂陕西名小吃,2022-10-09,16:50
26.0,学苑食堂副食三组,2023-04-14,11:42
10.0,美食林阿咪酱骨扒肉,2023-03-10,11:56
9.7,友来副食一组,2022-08-15,7:57
20.0,美食林阿咪酱骨扒肉,2022-08-22,17:29
24.0,民族餐厅金家店,2022-09-23,13:55
18.79,阳光副食二组,2023-03-05,17:26
37.0,学苑食堂副食三组,2022-09-15,18:07
10.0,学苑食堂重庆小面,2022-11-26,17:04
27.0,学苑食堂香恋香拌砂锅,2022-11-26,17:20
12.12,阳光副食二组,2022-11-12,17:25
7.4,学苑食堂副食三组,2023-03-20,7:43
18.0,美食林阿咪酱骨扒肉,2022-10-29,11:21
11.0,美食林阿咪酱骨扒肉,2023-03-30,11:40
11.0,学苑食堂重庆小面,2022-11-10,11:30
14.59,阳光副食二组,2023-04-25,17:01
18.0,一区饺子园主食一组,2023-02-15,17:50
28.0,美食林阿咪酱骨扒肉,2022-11-29,11:45
12.0,美食林老上客砂锅,2022-09-17,18:05
